gene 	 KO 	 Evalue
k141_39428_24	K00001	2.8e-61
k141_39428_59	K00001	1.9e-48
k141_9762_5	K00001	1.2e-38
k141_35494_5	K00001	3.1e-31
k141_67304_15	K00001	2.1e-30
k141_37440_33	K00001	1.2e-29
k141_9762_16	K00001	7e-23
k141_38447_34	K00001	1.4e-19
k141_54651_13	K00001	1.7e-12
k141_25452_2	K00001	1.1e-09
k141_16055_4	K00001	1.1e-07
k141_47352_7	K00001	4.1e-07
k141_1244_40	K00001	4.9e-07
k141_9762_4	K00001	5.1e-07
k141_35494_7	K00001	3.3e-06
k141_39934_12	K00001	9.6e-06
k141_39428_26	K00002	3.4e-61
k141_10709_19	K00002	8.5e-56
k141_15174_18	K00002	2.4e-14
k141_34780_27	K00002	5.7e-08
k141_39934_65	K00002	2.4e-07
k141_4452_5	K00003	5.6e-164
k141_38447_5	K00003	4e-142
k141_57134_29	K00003	9.6e-07
k141_70284_13	K00003	4e-06
k141_39428_24	K00004	2.8e-95
k141_39428_59	K00004	1.2e-51
k141_9762_5	K00004	2.6e-48
k141_9762_4	K00004	2.8e-12
k141_66289_23	K00004	7.4e-09
k141_33427_16	K00004	7.6e-09
k141_39934_11	K00004	5.2e-07
k141_39934_12	K00004	8.4e-07
k141_47352_7	K00004	2.5e-06
k141_39984_11	K00004	7.4e-06
k141_16055_4	K00005	4.1e-151
k141_67304_15	K00005	2.4e-22
k141_35494_5	K00005	1.7e-20
k141_38447_34	K00005	3e-14
k141_37440_33	K00005	5.7e-12
k141_54651_13	K00005	9.7e-12
k141_70284_6	K00005	1.4e-09
k141_9762_16	K00005	9.6e-06
k141_9762_21	K00007	2.4e-53
k141_72131_17	K00007	1.7e-39
k141_39428_24	K00008	7e-110
k141_9762_5	K00008	7.7e-62
k141_39428_59	K00008	2e-61
k141_9762_4	K00008	2.6e-13
k141_33427_16	K00008	8.5e-11
k141_66289_23	K00008	1.6e-08
k141_39934_12	K00008	1.8e-07
k141_31152_8	K00008	4.7e-07
k141_35494_7	K00008	3.3e-06
k141_27609_17	K00008	7.3e-06
k141_72131_17	K00009	8.2e-14
k141_9762_21	K00009	9.2e-10
k141_57134_29	K00010	2.9e-63
k141_10217_11	K00010	1e-48
k141_9683_10	K00010	4.3e-47
k141_27609_8	K00010	3.7e-45
k141_52377_1	K00010	5.3e-38
k141_57134_30	K00010	6.8e-35
k141_31152_8	K00012	3.6e-10
k141_39934_60	K00012	4.8e-10
k141_39984_11	K00012	1e-08
k141_39934_11	K00012	2e-08
k141_39934_12	K00012	5.5e-08
k141_27609_17	K00012	1.7e-07
k141_27316_7	K00013	4.1e-193
k141_70284_4	K00014	2e-44
k141_70284_5	K00014	3.9e-29
k141_10217_15	K00014	2.3e-06
k141_7025_2	K00015	4.8e-91
k141_52638_8	K00015	1.5e-67
k141_27609_34	K00015	3.4e-49
k141_58961_25	K00015	1e-29
k141_58961_24	K00015	4.5e-26
k141_47352_7	K00015	1.3e-08
k141_5385_31	K00016	1.1e-139
k141_27609_34	K00018	5.2e-81
k141_7025_2	K00018	3.1e-74
k141_52638_8	K00018	1.4e-58
k141_58961_25	K00018	5e-25
k141_58961_24	K00018	9.8e-21
k141_47352_7	K00018	1e-07
k141_31421_4	K00019	2.4e-64
k141_72888_17	K00019	9e-63
k141_52030_26	K00019	2.9e-62
k141_72888_23	K00019	7.9e-55
k141_15615_5	K00019	2.8e-51
k141_28803_36	K00019	1.2e-35
k141_8256_15	K00019	3.4e-27
