gene 	 KO 	 Evalue
k115_11237_length_85795_cov_18.9009_39	K00001	3e-30
k115_36327_length_12227_cov_24.9683_2	K00001	1.3e-26
k115_7398_length_53330_cov_19.9943_1	K00001	1.6e-15
k115_11237_length_85795_cov_18.9009_38	K00001	6.8e-15
k115_19091_length_150940_cov_20.2103_46	K00001	1e-06
k115_16195_length_43909_cov_16.9634_4	K00001	1.2e-06
k115_7398_length_53330_cov_19.9943_24	K00003	2.3e-139
k115_11237_length_85795_cov_18.9009_40	K00003	3.5e-08
k115_12122_length_149519_cov_16.0340_90	K00003	9.8e-08
k115_11237_length_85795_cov_18.9009_39	K00004	2e-43
k115_11237_length_85795_cov_18.9009_38	K00004	1.4e-28
k115_16195_length_43909_cov_16.9634_4	K00004	5.3e-09
k115_25134_length_9872_cov_21.9290_5	K00004	3.3e-08
k115_19187_length_62034_cov_20.9948_40	K00004	8e-07
k115_7398_length_53330_cov_19.9943_1	K00005	1.4e-14
k115_36327_length_12227_cov_24.9683_2	K00005	7.4e-14
k115_12122_length_149519_cov_16.0340_10	K00005	2.7e-06
k115_11237_length_85795_cov_18.9009_39	K00008	9.8e-46
k115_11237_length_85795_cov_18.9009_38	K00008	2.9e-28
k115_25134_length_9872_cov_21.9290_5	K00008	2.6e-09
k115_19187_length_62034_cov_20.9948_40	K00008	3e-06
k115_28601_length_66580_cov_18.9791_35	K00010	6.3e-74
k115_11237_length_85795_cov_18.9009_40	K00010	2.2e-43
k115_82599_length_106932_cov_16.0171_62	K00012	4.4e-111
k115_2853_length_22219_cov_18.6997_5	K00012	2.4e-65
k115_19091_length_150940_cov_20.2103_46	K00012	3.4e-06
k115_19091_length_150940_cov_20.2103_22	K00012	8.9e-06
k115_72229_length_48305_cov_18.9013_38	K00012	9.7e-06
k115_12254_length_22052_cov_19.9723_14	K00013	1.7e-160
k115_6151_length_104798_cov_20.2836_29	K00014	2.3e-99
k115_6151_length_104798_cov_20.2836_31	K00014	5.2e-79
k115_72229_length_48305_cov_18.9013_38	K00014	1.4e-07
k115_29955_length_16724_cov_17.9652_11	K00014	9.2e-07
k115_19187_length_62034_cov_20.9948_11	K00014	1e-06
k115_48673_length_36032_cov_18.9840_12	K00014	7.6e-06
k115_31955_length_8079_cov_21.9024_5	K00015	2.3e-84
k115_10467_length_106364_cov_18.9929_59	K00015	7.7e-62
k115_28013_length_77880_cov_17.1645_41	K00015	9.7e-08
k115_39402_length_64833_cov_19.9488_20	K00016	2.1e-134
k115_39402_length_64833_cov_19.9488_1	K00016	1.8e-08
k115_31955_length_8079_cov_21.9024_5	K00018	5.7e-78
k115_10467_length_106364_cov_18.9929_59	K00018	4.8e-52
k115_28013_length_77880_cov_17.1645_41	K00018	3.7e-06
k115_16195_length_43909_cov_16.9634_10	K00018	4.2e-06
k115_6151_length_104798_cov_20.2836_68	K00018	6e-06
k115_19091_length_150940_cov_20.2103_92	K00019	6.6e-64
k115_7398_length_53330_cov_19.9943_15	K00019	8.7e-60
k115_80479_length_9074_cov_20.0236_7	K00019	1.1e-57
k115_74292_length_85966_cov_16.7600_51	K00019	1.8e-29
k115_82599_length_106932_cov_16.0171_3	K00019	4.6e-10
k115_6620_length_95489_cov_19.0563_13	K00020	2.5e-10
k115_28601_length_66580_cov_18.9791_28	K00020	5.6e-09
k115_28013_length_77880_cov_17.1645_41	K00020	9.1e-09
k115_2853_length_22219_cov_18.6997_5	K00020	1.3e-08
k115_29955_length_16724_cov_17.9652_7	K00020	1.8e-08
k115_10467_length_106364_cov_18.9929_59	K00020	8e-08
k115_82599_length_106932_cov_16.0171_62	K00020	5e-07
k115_1170_length_20339_cov_15.9881_14	K00020	1.4e-06
k115_7398_length_53330_cov_19.9943_10	K00020	2.8e-06
k115_7398_length_53330_cov_19.9943_10	K00022	1.3e-75
k115_19091_length_150940_cov_20.2103_92	K00023	8.9e-91
k115_7398_length_53330_cov_19.9943_15	K00023	1.2e-74
k115_80479_length_9074_cov_20.0236_7	K00023	3.1e-62
k115_74292_length_85966_cov_16.7600_51	K00023	5.3e-21
k115_82599_length_106932_cov_16.0171_3	K00023	4.8e-09
k115_39402_length_64833_cov_19.9488_20	K00024	1.1e-97
k115_39402_length_64833_cov_19.9488_1	K00024	2.7e-13
k115_7398_length_53330_cov_19.9943_10	K00024	2.5e-06
k115_1170_length_20339_cov_15.9881_11	K00027	1.8e-144
k115_1170_length_20339_cov_15.9881_11	K00029	1e-88
k115_70006_length_20225_cov_18.9714_19	K00030	2.6e-126
k115_10467_length_106364_cov_18.9929_63	K00030	9.9e-49
k115_70006_length_20225_cov_18.9714_19	K00031	2.9e-86
k115_10467_length_106364_cov_18.9929_63	K00031	1e-51
k115_31955_length_8079_cov_21.9024_5	K00032	7.2e-55
k115_10467_length_106364_cov_18.9929_59	K00032	2.4e-40
k115_12122_length_149519_cov_16.0340_65	K00033	3.6e-08
k115_19091_length_150940_cov_20.2103_92	K00034	2.5e-94
k115_7398_length_53330_cov_19.9943_15	K00034	4.5e-82
k115_80479_length_9074_cov_20.0236_7	K00034	1.9e-75
k115_74292_length_85966_cov_16.7600_51	K00034	7.5e-27
k115_82599_length_106932_cov_16.0171_3	K00034	4.5e-11
k115_11237_length_85795_cov_18.9009_40	K00035	5.8e-15
k115_28601_length_66580_cov_18.9791_35	K00035	7.8e-13
k115_19091_length_150940_cov_20.2103_92	K00038	3.3e-74
k115_7398_length_53330_cov_19.9943_15	K00038	8.7e-62
k115_80479_length_9074_cov_20.0236_7	K00038	1.2e-61
k115_74292_length_85966_cov_16.7600_51	K00038	4.1e-27
k115_82599_length_106932_cov_16.0171_3	K00038	2.7e-06
k115_7398_length_53330_cov_19.9943_15	K00039	6.3e-38
k115_19091_length_150940_cov_20.2103_92	K00039	1.3e-36
k115_80479_length_9074_cov_20.0236_7	K00039	5.4e-29
k115_74292_length_85966_cov_16.7600_51	K00039	1e-25
k115_6620_length_95489_cov_19.0563_13	K00042	3.5e-08
k115_2853_length_22219_cov_18.6997_5	K00042	5.4e-08
k115_28601_length_66580_cov_18.9791_28	K00042	8.3e-07
k115_28013_length_77880_cov_17.1645_41	K00042	9.8e-07
k115_10467_length_106364_cov_18.9929_59	K00042	1.6e-06
k115_36327_length_12227_cov_24.9683_2	K00043	2.1e-63
k115_7398_length_53330_cov_19.9943_1	K00043	2.7e-58
k115_36327_length_12227_cov_24.9683_2	K00048	5.6e-80
k115_7398_length_53330_cov_19.9943_1	K00048	1.6e-47
k115_31955_length_8079_cov_21.9024_5	K00049	9.6e-36
k115_10467_length_106364_cov_18.9929_59	K00049	5e-17
k115_31955_length_8079_cov_21.9024_5	K00050	1.8e-48
k115_10467_length_106364_cov_18.9929_59	K00050	1.6e-33
k115_10467_length_106364_cov_18.9929_63	K00052	5.5e-154
k115_70006_length_20225_cov_18.9714_19	K00052	2.3e-107
k115_29955_length_16724_cov_17.9652_7	K00053	1.7e-152
k115_11237_length_85795_cov_18.9009_38	K00055	9e-17
k115_11237_length_85795_cov_18.9009_39	K00055	2.3e-13
k115_12122_length_149519_cov_16.0340_65	K00057	3.1e-137
k115_82599_length_106932_cov_16.0171_62	K00057	4.1e-10
k115_6620_length_95489_cov_19.0563_13	K00057	9.8e-10
k115_28601_length_66580_cov_18.9791_28	K00057	3.9e-09
k115_16195_length_43909_cov_16.9634_4	K00057	1.3e-08
k115_19091_length_150940_cov_20.2103_22	K00057	4.3e-08
k115_31955_length_8079_cov_21.9024_5	K00058	5.9e-111
k115_10467_length_106364_cov_18.9929_59	K00058	2e-103
k115_28013_length_77880_cov_17.1645_41	K00058	1.6e-06
k115_6151_length_104798_cov_20.2836_68	K00058	5.8e-06
k115_19091_length_150940_cov_20.2103_92	K00059	1.3e-112
k115_7398_length_53330_cov_19.9943_15	K00059	4e-98
k115_80479_length_9074_cov_20.0236_7	K00059	9.2e-84
k115_74292_length_85966_cov_16.7600_51	K00059	2.5e-38
k115_82599_length_106932_cov_16.0171_3	K00059	1.4e-14
k115_11237_length_85795_cov_18.9009_39	K00060	6.6e-29
k115_11237_length_85795_cov_18.9009_38	K00060	1.2e-24
k115_25134_length_9872_cov_21.9290_5	K00060	1.4e-08
k115_65343_length_77390_cov_18.9898_33	K00064	3.5e-36
k115_15237_length_30430_cov_24.1885_22	K00064	5.9e-29
k115_80479_length_9074_cov_20.0236_7	K00065	5.1e-100
k115_19091_length_150940_cov_20.2103_92	K00065	3.2e-89
k115_7398_length_53330_cov_19.9943_15	K00065	2e-80
k115_74292_length_85966_cov_16.7600_51	K00065	1.8e-28
k115_82599_length_106932_cov_16.0171_3	K00065	1.5e-13
k115_25787_length_18682_cov_19.9673_7	K00065	3.7e-07
k115_82599_length_106932_cov_16.0171_62	K00066	2.5e-55
k115_2853_length_22219_cov_18.6997_5	K00066	1.8e-47
k115_48673_length_36032_cov_18.9840_30	K00067	3.5e-106
k115_48673_length_36032_cov_18.9840_31	K00067	2.4e-32
k115_25787_length_18682_cov_19.9673_7	K00067	4.5e-22
