gene 	 KO 	 Evalue
k115_54084_length_19116_cov_28.9845_15	K00001	6.6e-33
k115_49241_length_17741_cov_33.1720_1	K00001	1.7e-07
k115_100945_length_5811_cov_27.0000_4	K00001	5.8e-07
k115_117934_length_35681_cov_44.1488_8	K00002	4.7e-09
k115_138042_length_23136_cov_34.0000_4	K00003	1.1e-132
k115_226648_length_22997_cov_35.6354_8	K00004	5.3e-09
k115_49241_length_17741_cov_33.1720_4	K00004	6.7e-07
k115_100887_length_20691_cov_43.4184_8	K00004	1.9e-06
k115_54084_length_19116_cov_28.9845_15	K00005	4e-19
k115_117934_length_35681_cov_44.1488_22	K00005	8.3e-11
k115_24577_length_9181_cov_42.0000_7	K00007	5.6e-36
k115_25568_length_16447_cov_36.5571_5	K00008	3.1e-07
k115_209336_length_18660_cov_31.9578_13	K00008	1.4e-06
k115_83574_length_12982_cov_44.2837_8	K00008	4.3e-06
k115_49241_length_17741_cov_33.1720_1	K00008	7.2e-06
k115_24577_length_9181_cov_42.0000_7	K00009	3.6e-15
k115_75788_length_9347_cov_41.1893_4	K00010	5.8e-07
k115_25568_length_16447_cov_36.5571_5	K00012	3.2e-08
k115_226648_length_22997_cov_35.6354_8	K00012	8.3e-07
k115_83574_length_12982_cov_44.2837_8	K00012	1.3e-06
k115_10157_length_20082_cov_39.0000_16	K00013	6e-190
k115_117934_length_35681_cov_44.1488_20	K00014	1.4e-69
k115_100887_length_20691_cov_43.4184_8	K00014	1.2e-11
k115_226648_length_22997_cov_35.6354_8	K00014	3e-08
k115_80965_length_13051_cov_30.9869_5	K00014	1.8e-07
k115_169541_length_13766_cov_40.7457_12	K00014	1.2e-06
k115_209336_length_18660_cov_31.9578_13	K00014	1.7e-06
k115_111639_length_11003_cov_34.0000_10	K00015	1.1e-86
k115_56224_length_5078_cov_39.8271_2	K00015	1.2e-62
k115_100887_length_20691_cov_43.4184_8	K00015	2.6e-08
k115_111639_length_11003_cov_34.0000_10	K00018	1.6e-114
k115_56224_length_5078_cov_39.8271_2	K00018	1.3e-50
k115_139326_length_13394_cov_50.5574_6	K00019	2.6e-62
k115_139326_length_13394_cov_50.5574_9	K00019	2.6e-62
