gene 	 KO 	 Evalue
k115_59858_length_17144_cov_14.9868_11	K00001	1.3e-58
k115_17981_length_23496_cov_14.7092_4	K00001	1.1e-48
k115_45742_length_106295_cov_17.9952_63	K00001	1.2e-43
k115_28933_length_42166_cov_18.0000_2	K00001	1.2e-35
k115_51818_length_73985_cov_17.0000_38	K00001	2.3e-13
k115_107073_length_27357_cov_15.9912_5	K00001	7.9e-13
k115_157926_length_25568_cov_23.9711_8	K00001	2.3e-10
k115_157926_length_25568_cov_23.9711_19	K00002	2.4e-62
k115_157926_length_25568_cov_23.9711_23	K00002	8.2e-52
k115_157926_length_25568_cov_23.9711_16	K00002	8.3e-09
k115_173447_length_42156_cov_18.9559_21	K00003	4.1e-78
k115_212260_length_27754_cov_11.8458_12	K00003	7e-78
k115_28933_length_42166_cov_18.0000_8	K00003	2.8e-06
k115_67364_length_42098_cov_18.9090_24	K00003	4.7e-06
k115_59858_length_17144_cov_14.9868_11	K00004	2.7e-93
k115_17981_length_23496_cov_14.7092_4	K00004	3.3e-78
k115_28933_length_42166_cov_18.0000_2	K00005	2.7e-23
k115_107073_length_27357_cov_15.9912_5	K00005	2.2e-15
k115_157926_length_25568_cov_23.9711_8	K00005	1.5e-14
k115_51818_length_73985_cov_17.0000_38	K00005	8.9e-14
k115_45742_length_106295_cov_17.9952_63	K00005	5.5e-11
k115_134787_length_13869_cov_13.0000_11	K00007	1.7e-37
k115_59858_length_17144_cov_14.9868_11	K00008	2.2e-91
k115_17981_length_23496_cov_14.7092_4	K00008	4.1e-77
k115_134787_length_13869_cov_13.0000_11	K00009	1.2e-21
k115_51035_length_25686_cov_15.9906_20	K00010	3.8e-50
k115_105541_length_77644_cov_18.9906_30	K00010	4.3e-26
k115_122605_length_31896_cov_17.0000_14	K00010	1e-23
k115_85941_length_20562_cov_18.4409_17	K00010	1.1e-22
k115_173447_length_42156_cov_18.9559_5	K00010	2e-22
k115_67364_length_42098_cov_18.9090_16	K00010	2.9e-09
k115_75291_length_10302_cov_12.9812_13	K00012	1.6e-192
k115_65060_length_23561_cov_16.0000_1	K00012	2e-07
k115_176872_length_39584_cov_15.0000_23	K00012	7.7e-06
k115_157964_length_12711_cov_13.0000_13	K00013	2.1e-179
k115_123965_length_79548_cov_15.9970_50	K00014	5.5e-81
k115_26693_length_15263_cov_17.0000_10	K00014	6.1e-07
k115_177029_length_15024_cov_14.9981_11	K00014	4.9e-06
k115_26693_length_15263_cov_17.0000_13	K00015	9.1e-72
k115_199922_length_34512_cov_25.2398_10	K00015	7e-53
k115_81659_length_50295_cov_20.9789_37	K00015	6.6e-32
k115_65060_length_23561_cov_16.0000_1	K00016	3.6e-94
k115_190389_length_30333_cov_18.9690_25	K00016	3.7e-37
k115_128826_length_71980_cov_15.9933_1	K00016	5.1e-10
k115_26693_length_15263_cov_17.0000_13	K00018	1.5e-67
k115_199922_length_34512_cov_25.2398_10	K00018	2e-51
k115_81659_length_50295_cov_20.9789_37	K00018	1e-42
k115_177773_length_40112_cov_19.0000_9	K00019	3.6e-57
k115_61055_length_80793_cov_20.9921_40	K00019	1.6e-56
k115_118223_length_19224_cov_19.9841_12	K00019	6.9e-54
k115_29972_length_34431_cov_20.9032_14	K00019	7.7e-52
k115_84155_length_8082_cov_15.9699_8	K00019	1.3e-49
k115_17981_length_23496_cov_14.7092_7	K00019	3.3e-48
k115_28933_length_42166_cov_18.0000_12	K00019	7.5e-44
k115_118223_length_19224_cov_19.9841_11	K00019	8.8e-44
k115_150362_length_24140_cov_17.0000_8	K00019	1.9e-29
k115_171456_length_13649_cov_18.9787_11	K00019	7.3e-20
k115_172633_length_7723_cov_15.7847_1	K00019	7.1e-06
k115_105150_length_46948_cov_15.0000_20	K00020	2.6e-31
k115_75291_length_10302_cov_12.9812_13	K00020	3.6e-09
k115_105541_length_77644_cov_18.9906_7	K00020	3e-08
k115_123965_length_79548_cov_15.9970_32	K00020	1.5e-07
k115_177773_length_40112_cov_19.0000_9	K00023	1.6e-83
k115_29972_length_34431_cov_20.9032_14	K00023	1.7e-83
k115_118223_length_19224_cov_19.9841_12	K00023	3.7e-61
k115_61055_length_80793_cov_20.9921_40	K00023	1.4e-58
k115_17981_length_23496_cov_14.7092_7	K00023	4.5e-55
k115_28933_length_42166_cov_18.0000_12	K00023	8.8e-51
k115_84155_length_8082_cov_15.9699_8	K00023	1.3e-40
k115_118223_length_19224_cov_19.9841_11	K00023	2.8e-38
k115_150362_length_24140_cov_17.0000_8	K00023	4.4e-25
k115_171456_length_13649_cov_18.9787_11	K00023	2.9e-14
k115_103638_length_12040_cov_16.9772_7	K00023	2.8e-09
k115_172633_length_7723_cov_15.7847_1	K00023	8.9e-06
k115_65060_length_23561_cov_16.0000_1	K00024	8.4e-123
k115_190389_length_30333_cov_18.9690_25	K00024	1e-76
k115_128826_length_71980_cov_15.9933_1	K00024	1.6e-09
k115_105541_length_77644_cov_18.9906_7	K00024	1.1e-06
k115_65060_length_23561_cov_16.0000_13	K00027	8.6e-127
k115_65060_length_23561_cov_16.0000_13	K00029	1.9e-114
k115_181637_length_26431_cov_19.9717_27	K00030	2.2e-53
k115_63349_length_24588_cov_19.0000_5	K00030	4.6e-47
k115_181637_length_26431_cov_19.9717_27	K00031	1.5e-110
k115_63349_length_24588_cov_19.0000_5	K00031	4.3e-38
k115_26693_length_15263_cov_17.0000_13	K00032	6.1e-37
k115_199922_length_34512_cov_25.2398_10	K00032	5.1e-28
k115_81659_length_50295_cov_20.9789_37	K00032	2.4e-09
k115_105150_length_46948_cov_15.0000_20	K00033	8.1e-194
k115_177773_length_40112_cov_19.0000_9	K00034	6.1e-81
k115_61055_length_80793_cov_20.9921_40	K00034	9.9e-81
k115_29972_length_34431_cov_20.9032_14	K00034	1.7e-73
k115_118223_length_19224_cov_19.9841_12	K00034	2e-73
k115_17981_length_23496_cov_14.7092_7	K00034	8.8e-67
k115_28933_length_42166_cov_18.0000_12	K00034	9.4e-67
k115_118223_length_19224_cov_19.9841_11	K00034	1e-60
k115_84155_length_8082_cov_15.9699_8	K00034	2.9e-50
k115_150362_length_24140_cov_17.0000_8	K00034	6.5e-29
k115_171456_length_13649_cov_18.9787_11	K00034	2.7e-23
k115_103638_length_12040_cov_16.9772_7	K00034	1.1e-20
k115_172633_length_7723_cov_15.7847_1	K00034	3.5e-07
k115_51035_length_25686_cov_15.9906_20	K00035	7.6e-18
k115_67364_length_42098_cov_18.9090_16	K00035	4e-08
k115_122605_length_31896_cov_17.0000_14	K00035	2.1e-07
k115_105541_length_77644_cov_18.9906_30	K00035	2.4e-07
k115_173447_length_42156_cov_18.9559_5	K00035	3.2e-06
k115_105150_length_46948_cov_15.0000_19	K00036	4.1e-187
k115_177773_length_40112_cov_19.0000_9	K00038	1.7e-74
k115_118223_length_19224_cov_19.9841_12	K00038	1.6e-67
k115_61055_length_80793_cov_20.9921_40	K00038	2.3e-64
k115_28933_length_42166_cov_18.0000_12	K00038	9.3e-59
k115_29972_length_34431_cov_20.9032_14	K00038	1.7e-58
k115_17981_length_23496_cov_14.7092_7	K00038	1.7e-58
k115_118223_length_19224_cov_19.9841_11	K00038	1.3e-54
k115_84155_length_8082_cov_15.9699_8	K00038	8.7e-43
k115_150362_length_24140_cov_17.0000_8	K00038	6e-24
k115_171456_length_13649_cov_18.9787_11	K00038	3.2e-20
k115_103638_length_12040_cov_16.9772_7	K00038	6.5e-15
k115_84155_length_8082_cov_15.9699_8	K00039	6.2e-48
k115_177773_length_40112_cov_19.0000_9	K00039	1e-40
k115_118223_length_19224_cov_19.9841_12	K00039	1.2e-37
k115_118223_length_19224_cov_19.9841_11	K00039	3e-33
k115_61055_length_80793_cov_20.9921_40	K00039	4.1e-30
k115_28933_length_42166_cov_18.0000_12	K00039	7.4e-29
k115_171456_length_13649_cov_18.9787_11	K00039	9.8e-28
k115_29972_length_34431_cov_20.9032_14	K00039	4.9e-24
k115_17981_length_23496_cov_14.7092_7	K00039	4.1e-22
k115_150362_length_24140_cov_17.0000_8	K00039	1.3e-18
k115_134787_length_13869_cov_13.0000_11	K00040	3.8e-70
k115_134787_length_13869_cov_13.0000_11	K00041	1.4e-195
k115_105150_length_46948_cov_15.0000_20	K00042	2.7e-26
k115_75291_length_10302_cov_12.9812_13	K00042	1.3e-09
k115_28933_length_42166_cov_18.0000_2	K00043	2.1e-91
k115_45742_length_106295_cov_17.9952_63	K00043	1.1e-67
k115_157926_length_25568_cov_23.9711_8	K00043	3.3e-56
k115_107073_length_27357_cov_15.9912_5	K00043	2.3e-48
k115_51818_length_73985_cov_17.0000_38	K00043	3.9e-44
k115_134787_length_13869_cov_13.0000_11	K00045	8.8e-53
k115_28933_length_42166_cov_18.0000_2	K00048	3.7e-173
k115_45742_length_106295_cov_17.9952_63	K00048	1.5e-59
k115_157926_length_25568_cov_23.9711_8	K00048	4.4e-42
k115_107073_length_27357_cov_15.9912_5	K00048	9.2e-41
k115_51818_length_73985_cov_17.0000_38	K00048	1.7e-31
k115_26693_length_15263_cov_17.0000_13	K00049	3.2e-22
k115_199922_length_34512_cov_25.2398_10	K00049	1.1e-14
k115_26693_length_15263_cov_17.0000_13	K00050	8.6e-38
k115_199922_length_34512_cov_25.2398_10	K00050	4.4e-34
k115_81659_length_50295_cov_20.9789_37	K00050	6.5e-18
k115_63349_length_24588_cov_19.0000_5	K00052	1.4e-142
k115_181637_length_26431_cov_19.9717_27	K00052	7.7e-73
k115_123965_length_79548_cov_15.9970_32	K00053	2e-113
k115_59858_length_17144_cov_14.9868_11	K00055	3.7e-43
k115_17981_length_23496_cov_14.7092_4	K00055	1.2e-29
k115_193877_length_26516_cov_16.0000_1	K00057	1.8e-105
k115_229603_length_43783_cov_21.9846_31	K00057	1.7e-08
k115_105541_length_77644_cov_18.9906_7	K00057	2.8e-07
k115_75291_length_10302_cov_12.9812_13	K00057	2.9e-07
k115_136706_length_42128_cov_18.9931_10	K00057	4e-06
k115_36914_length_28927_cov_16.9911_1	K00057	9.5e-06
k115_26693_length_15263_cov_17.0000_13	K00058	3.1e-86
k115_199922_length_34512_cov_25.2398_10	K00058	1.9e-64
k115_81659_length_50295_cov_20.9789_37	K00058	1.2e-32
k115_177773_length_40112_cov_19.0000_9	K00059	1e-101
k115_29972_length_34431_cov_20.9032_14	K00059	9.6e-90
k115_118223_length_19224_cov_19.9841_12	K00059	1.1e-84
