gene 	 KO 	 Evalue
k115_142283_length_6022_cov_10.0000_3	K00001	1.4e-27
k115_178469_length_7606_cov_9.0000_6	K00001	3.1e-26
k115_134893_length_7179_cov_11.0000_4	K00001	3e-22
k115_47593_length_7188_cov_9.5716_7	K00001	6.7e-17
k115_120935_length_16760_cov_9.0000_16	K00001	5.5e-16
k115_17587_length_1593_cov_4.0000_1	K00001	4.4e-14
k115_66428_length_3356_cov_9.0000_3	K00001	4.1e-07
k115_211217_length_6950_cov_8.0000_2	K00003	8e-08
k115_214526_length_7164_cov_8.0000_5	K00003	4.4e-07
k115_13575_length_2470_cov_6.0000_3	K00003	4.6e-07
k115_17587_length_1593_cov_4.0000_1	K00004	9.5e-21
k115_134893_length_7179_cov_11.0000_6	K00004	4.1e-06
k115_66428_length_3356_cov_9.0000_3	K00004	9.4e-06
k115_14189_length_3883_cov_6.0000_1	K00005	1.2e-90
k115_47593_length_7188_cov_9.5716_7	K00005	7.3e-18
k115_120935_length_16760_cov_9.0000_16	K00005	1.4e-14
k115_178469_length_7606_cov_9.0000_6	K00005	6.6e-11
k115_134893_length_7179_cov_11.0000_4	K00005	7.1e-11
k115_76480_length_7122_cov_9.0000_6	K00005	1.7e-10
k115_142283_length_6022_cov_10.0000_3	K00005	1.2e-09
k115_32660_length_2636_cov_7.0000_2	K00007	2.8e-43
k115_117539_length_12837_cov_9.9102_2	K00007	1.8e-40
k115_17587_length_1593_cov_4.0000_1	K00008	6.2e-22
k115_134893_length_7179_cov_11.0000_6	K00008	6.1e-07
k115_66428_length_3356_cov_9.0000_3	K00008	7.4e-06
k115_117539_length_12837_cov_9.9102_2	K00009	3e-15
k115_32660_length_2636_cov_7.0000_2	K00009	1.5e-07
k115_103181_length_7751_cov_6.0000_5	K00010	2.4e-76
k115_63788_length_3509_cov_7.0000_3	K00010	3.7e-61
k115_194712_length_3635_cov_8.0000_1	K00010	5e-55
k115_103181_length_7751_cov_6.0000_7	K00010	7.5e-51
k115_130269_length_2302_cov_6.0000_2	K00010	1.9e-49
k115_211217_length_6950_cov_8.0000_2	K00010	7.7e-44
k115_214526_length_7164_cov_8.0000_5	K00010	5.1e-09
k115_122556_length_2311_cov_8.0000_1	K00012	5.5e-08
k115_196539_length_10355_cov_8.0000_4	K00012	9.7e-06
k115_196706_length_10349_cov_7.0000_7	K00014	6.4e-90
k115_134916_length_11933_cov_10.0000_8	K00015	1.2e-97
