gene 	 KO 	 Evalue
k141_11492_length_49569_cov_15.0000_38	K00001	2.1e-60
k141_1139_length_38516_cov_26.3040_32	K00001	9e-50
k141_1718_length_310200_cov_18.0054_137	K00001	7.6e-20
k141_1718_length_310200_cov_18.0054_12	K00001	2.4e-16
k141_6223_length_115008_cov_17.4772_56	K00002	2.5e-47
k141_5449_length_154103_cov_15.9981_13	K00002	2.1e-09
k141_10235_length_209916_cov_15.9984_62	K00002	6.5e-08
k141_6223_length_115008_cov_17.4772_71	K00002	9e-08
k141_5069_length_39057_cov_21.7200_14	K00002	6.9e-07
k141_1147_length_118222_cov_16.9890_44	K00003	1.6e-77
k141_1670_length_58861_cov_19.0017_7	K00003	5.1e-07
k141_7465_length_78650_cov_21.0873_9	K00003	7.1e-06
k141_11492_length_49569_cov_15.0000_38	K00004	5.8e-93
k141_1139_length_38516_cov_26.3040_32	K00004	1.9e-80
k141_1845_length_66195_cov_17.0000_54	K00004	1.3e-06
k141_1718_length_310200_cov_18.0054_12	K00005	1.8e-13
k141_1718_length_310200_cov_18.0054_137	K00005	1.9e-13
k141_11492_length_49569_cov_15.0000_38	K00008	7.1e-112
k141_1139_length_38516_cov_26.3040_32	K00008	2.9e-81
k141_8182_length_66529_cov_18.5015_57	K00010	1.5e-50
k141_689_length_126617_cov_19.9950_49	K00010	7.3e-49
k141_11219_length_29893_cov_19.9836_1	K00010	4.1e-48
k141_2946_length_79138_cov_16.9927_42	K00010	8.7e-48
k141_7902_length_42352_cov_15.9960_3	K00010	1.4e-47
k141_689_length_126617_cov_19.9950_9	K00010	3.2e-44
k141_5069_length_39057_cov_21.7200_5	K00010	2.1e-42
k141_689_length_126617_cov_19.9950_7	K00010	1.7e-38
k141_7465_length_78650_cov_21.0873_6	K00010	4.8e-38
k141_1682_length_306839_cov_19.9635_137	K00010	5.5e-38
k141_834_length_18710_cov_18.9802_10	K00010	3.5e-37
k141_8191_length_132838_cov_15.9981_11	K00010	3.8e-36
k141_10235_length_209916_cov_15.9984_36	K00010	3.9e-36
k141_1682_length_306839_cov_19.9635_118	K00010	6.4e-31
k141_2946_length_79138_cov_16.9927_75	K00010	1.8e-28
k141_5728_length_12420_cov_20.9372_11	K00010	1e-26
k141_2280_length_90627_cov_19.9922_18	K00010	1.3e-25
k141_2946_length_79138_cov_16.9927_44	K00010	2.6e-25
k141_10235_length_209916_cov_15.9984_37	K00010	3.4e-24
k141_1682_length_306839_cov_19.9635_140	K00010	7.6e-24
k141_7465_length_78650_cov_21.0873_9	K00010	1.2e-07
k141_219_length_51686_cov_15.9949_43	K00012	4.4e-191
k141_6135_length_122200_cov_16.9981_49	K00012	5e-190
k141_8191_length_132838_cov_15.9981_103	K00012	8.9e-187
k141_1147_length_118222_cov_16.9890_89	K00012	1.3e-101
k141_8896_length_2172_cov_43.2757_2	K00012	4e-73
k141_10235_length_209916_cov_15.9984_167	K00012	7.1e-60
k141_9016_length_15441_cov_13.9626_16	K00012	1.3e-09
k141_4320_length_67304_cov_23.8357_18	K00012	9.6e-07
k141_8191_length_132838_cov_15.9981_31	K00013	3.8e-180
k141_2623_length_100423_cov_17.9966_83	K00014	5e-82
k141_8304_length_46503_cov_18.9942_12	K00015	5.5e-113
k141_7262_length_95276_cov_14.9981_56	K00015	9.7e-74
k141_9782_length_57159_cov_16.0027_5	K00015	6e-60
