gene 	 KO 	 Evalue
k141_11660_length_13048_cov_6.0000_4	K00001	1.4e-81
k141_2365_length_3966_cov_5.0000_4	K00001	2e-75
k141_5496_length_3806_cov_6.0000_1	K00001	5.9e-44
k141_2093_length_9524_cov_7.0000_5	K00001	2.3e-29
k141_809_length_13191_cov_7.0000_12	K00001	2.2e-26
k141_5159_length_1740_cov_5.0000_1	K00001	3.3e-24
k141_3242_length_2231_cov_4.0000_3	K00002	7.3e-63
k141_1975_length_8506_cov_6.0000_10	K00002	4e-25
k141_7815_length_3081_cov_5.0000_2	K00002	2.5e-06
k141_3254_length_24162_cov_6.0000_10	K00003	1.1e-155
k141_5341_length_2643_cov_5.0000_2	K00003	4.9e-08
k141_349_length_2526_cov_5.0000_2	K00003	2.8e-07
k141_6009_length_17838_cov_6.0000_11	K00003	8.3e-06
k141_11660_length_13048_cov_6.0000_4	K00004	7.9e-41
k141_2365_length_3966_cov_5.0000_4	K00004	1.9e-32
k141_5496_length_3806_cov_6.0000_1	K00004	1.2e-23
k141_8972_length_6810_cov_6.0000_5	K00004	3.4e-07
k141_7930_length_5466_cov_5.0000_3	K00005	4.8e-127
k141_2093_length_9524_cov_7.0000_1	K00005	6.4e-99
k141_5477_length_9505_cov_6.0000_5	K00005	7.9e-84
k141_809_length_13191_cov_7.0000_12	K00005	6.3e-18
k141_1964_length_13708_cov_6.0000_8	K00005	5.8e-12
k141_5159_length_1740_cov_5.0000_1	K00005	6.8e-12
k141_2093_length_9524_cov_7.0000_5	K00005	2.8e-09
k141_8419_length_5006_cov_6.0000_3	K00007	2.9e-25
k141_11660_length_13048_cov_6.0000_4	K00008	2.4e-46
k141_2365_length_3966_cov_5.0000_4	K00008	7e-40
k141_5496_length_3806_cov_6.0000_1	K00008	1e-21
k141_8972_length_6810_cov_6.0000_5	K00008	1.7e-07
k141_8419_length_5006_cov_6.0000_3	K00009	1.2e-150
k141_6009_length_17838_cov_6.0000_12	K00010	1.4e-104
k141_6009_length_17838_cov_6.0000_11	K00010	2.4e-94
k141_5341_length_2643_cov_5.0000_2	K00010	1.8e-44
k141_6595_length_7630_cov_5.0000_5	K00010	2.3e-41
k141_9768_length_4567_cov_5.0000_2	K00010	9e-41
k141_349_length_2526_cov_5.0000_2	K00010	2.5e-37
k141_8212_length_17802_cov_6.0000_15	K00010	6.7e-21
k141_3254_length_24162_cov_6.0000_10	K00010	1e-07
k141_8710_length_11208_cov_6.0000_8	K00010	1.2e-06
k141_6440_length_6561_cov_6.0000_2	K00012	1e-12
k141_9504_length_1971_cov_5.0000_2	K00012	5e-07
k141_4118_length_16935_cov_6.0000_19	K00012	5.3e-06
k141_8870_length_4759_cov_5.0000_2	K00012	9.5e-06
k141_1964_length_13708_cov_6.0000_6	K00014	4.2e-97
k141_4118_length_16935_cov_6.0000_19	K00014	1.6e-06
k141_5477_length_9505_cov_6.0000_4	K00015	1.3e-84
k141_4397_length_10619_cov_6.0000_5	K00015	6.4e-63
k141_4118_length_16935_cov_6.0000_19	K00016	1.1e-137
k141_5919_length_12955_cov_6.0000_13	K00016	6.2e-85
k141_5477_length_9505_cov_6.0000_4	K00018	6.6e-69
k141_4397_length_10619_cov_6.0000_5	K00018	4.6e-62
k141_6453_length_8819_cov_6.0000_2	K00019	1.9e-59
k141_3816_length_5520_cov_6.0000_5	K00019	4.5e-59
k141_2950_length_3403_cov_5.0000_1	K00019	2.2e-57
k141_8837_length_3523_cov_5.0000_4	K00019	7.3e-53
k141_5489_length_4502_cov_5.0000_2	K00019	8.6e-50
k141_7609_length_3064_cov_6.0000_3	K00019	4.9e-47
k141_1475_length_12982_cov_7.9984_4	K00019	1.1e-44
k141_9635_length_6250_cov_6.0000_8	K00019	2.7e-42
k141_876_length_2970_cov_5.0000_3	K00019	3.8e-42
k141_1320_length_6821_cov_6.0000_9	K00019	9.7e-20
k141_6453_length_8819_cov_6.0000_9	K00020	1.1e-105
k141_5477_length_9505_cov_6.0000_3	K00020	9.6e-49
k141_4191_length_7176_cov_5.0000_3	K00020	3.4e-34
k141_8710_length_11208_cov_6.0000_8	K00020	6.1e-14
k141_3254_length_24162_cov_6.0000_8	K00020	1.2e-09
k141_6440_length_6561_cov_6.0000_2	K00020	3.1e-09
k141_1964_length_13708_cov_6.0000_10	K00020	4.7e-07
k141_5477_length_9505_cov_6.0000_4	K00020	2.5e-06
