gene 	 KO 	 Evalue
k141_18140_8	K00001	3.8e-64
k141_14832_6	K00001	1.4e-63
k141_17717_17	K00001	4.1e-62
k141_8880_3	K00001	1.7e-57
k141_11707_8	K00001	9.3e-50
k141_18273_13	K00001	4.2e-35
k141_19974_1	K00001	2.2e-34
k141_18140_6	K00001	1.7e-32
k141_13428_3	K00001	3.7e-29
k141_20482_12	K00001	3.1e-24
k141_21816_9	K00001	6.9e-24
k141_9028_1	K00001	2.1e-22
k141_15203_4	K00001	5.7e-22
k141_23259_1	K00001	9.8e-21
k141_3223_3	K00001	7.7e-14
k141_12549_6	K00001	8.6e-13
k141_21816_5	K00001	3.4e-12
k141_17717_25	K00001	4.8e-12
k141_20859_5	K00001	1.2e-10
k141_9934_7	K00001	3.1e-10
k141_21816_8	K00001	4.9e-10
k141_13390_16	K00001	1.3e-09
k141_24481_5	K00001	1.2e-07
k141_25107_2	K00001	9.4e-07
k141_13390_17	K00001	1.7e-06
k141_4467_6	K00001	7.8e-06
k141_3777_8	K00003	6.8e-138
k141_14832_6	K00004	2.4e-113
k141_18140_8	K00004	4.9e-112
k141_8880_3	K00004	2.4e-96
k141_17717_17	K00004	1.5e-93
k141_11707_8	K00004	8.5e-65
k141_21816_9	K00004	1.9e-55
k141_13428_3	K00004	2.9e-49
k141_21816_8	K00004	1.9e-17
k141_13390_16	K00004	6.9e-14
k141_25227_3	K00004	3.7e-11
k141_12934_8	K00004	1.2e-10
k141_14973_5	K00004	2.9e-09
k141_14016_1	K00004	4.3e-08
k141_13390_17	K00004	8.6e-08
k141_16567_9	K00004	1.5e-06
k141_20859_5	K00005	1.1e-140
k141_24481_5	K00005	3.7e-130
k141_8880_2	K00005	4.4e-128
k141_17717_40	K00005	6.2e-108
k141_4506_5	K00005	1.5e-37
k141_18273_13	K00005	5.6e-21
k141_18140_6	K00005	1.1e-18
k141_19974_1	K00005	1.4e-16
k141_20482_12	K00005	9.5e-16
k141_9934_7	K00005	6.9e-14
k141_3223_3	K00005	3.6e-08
k141_9028_1	K00005	1.9e-07
k141_12549_6	K00005	5.6e-07
k141_21816_5	K00005	3.2e-06
k141_3223_9	K00007	1.5e-41
k141_19687_14	K00007	5.4e-31
k141_19687_15	K00007	7.1e-07
k141_18140_8	K00008	2.6e-118
k141_14832_6	K00008	9.9e-117
k141_8880_3	K00008	1.6e-102
k141_17717_17	K00008	2e-101
k141_11707_8	K00008	3.1e-71
k141_21816_9	K00008	7.6e-63
k141_13428_3	K00008	7.1e-50
k141_21816_8	K00008	1.3e-16
k141_13390_16	K00008	3.1e-14
k141_4576_5	K00008	5.1e-12
k141_13390_17	K00008	1.8e-11
k141_25227_3	K00008	1.5e-10
k141_12934_8	K00008	1.1e-09
k141_14973_5	K00008	4.3e-07
k141_3223_9	K00009	3.2e-13
k141_19687_14	K00009	2.1e-06
k141_4467_16	K00010	8.2e-64
k141_23154_1	K00010	3.5e-54
k141_11118_17	K00010	4.2e-54
k141_23154_4	K00010	1.1e-49
k141_4871_4	K00010	8.1e-11
k141_22554_19	K00010	6.9e-06
k141_5359_3	K00012	2.8e-08
k141_17717_18	K00012	8.9e-06
k141_14684_1	K00013	9.3e-10
k141_21735_4	K00014	1e-49
k141_8880_9	K00014	6.8e-21
k141_13795_1	K00014	2.9e-10
k141_17717_24	K00014	8.3e-08
k141_8880_8	K00015	1.3e-99
k141_4937_2	K00015	4.6e-63
k141_9681_8	K00015	9e-18
k141_13795_1	K00015	7.9e-09
k141_21031_5	K00015	2e-08
k141_14973_3	K00015	2.2e-07
k141_6124_1	K00015	2.5e-07
k141_8880_8	K00018	1.1e-79
k141_4937_2	K00018	5.2e-50
k141_9681_8	K00018	1.6e-16
k141_6124_1	K00018	1.8e-11
k141_21031_5	K00018	1.1e-08
k141_14973_3	K00018	8e-06
k141_13795_1	K00018	8.5e-06
k141_21816_4	K00019	2.1e-61
k141_3223_8	K00019	6.8e-55
k141_22846_6	K00019	1e-52
k141_14127_3	K00019	7.5e-52
k141_17780_2	K00019	1e-48
k141_17717_24	K00019	5e-46
k141_17717_10	K00019	8.1e-40
k141_4467_6	K00019	2.9e-38
k141_10416_2	K00019	8.5e-38
k141_17717_7	K00019	5.4e-29
k141_17717_9	K00019	1.1e-10
k141_14973_3	K00020	3.3e-110
k141_8880_8	K00020	5.1e-10
k141_3810_2	K00020	1.8e-09
k141_19399_2	K00020	3.7e-09
k141_1065_4	K00020	1.3e-08
k141_3223_5	K00020	7.7e-06
k141_4467_19	K00021	1.2e-15
k141_5359_3	K00022	5.6e-86
k141_19399_2	K00022	8e-55
k141_4467_7	K00022	1.7e-47
k141_17717_33	K00022	4.5e-43
k141_23939_6	K00022	2.8e-31
k141_9934_4	K00022	1.1e-19
k141_21816_4	K00023	2.6e-69
k141_3223_8	K00023	3.2e-63
k141_14127_3	K00023	7.8e-60
k141_22846_6	K00023	1.6e-53
k141_17717_24	K00023	7.4e-46
k141_17780_2	K00023	2.6e-45
k141_17717_10	K00023	1.3e-43
k141_4467_6	K00023	8.5e-43
k141_10416_2	K00023	3.4e-25
k141_17717_7	K00023	1.6e-23
k141_17717_8	K00023	9.6e-17
k141_17717_9	K00023	1.3e-07
k141_22554_13	K00027	2.5e-142
k141_19399_2	K00027	1.5e-06
k141_22554_13	K00029	5.6e-97
k141_24432_10	K00030	4e-47
k141_10899_6	K00030	3.2e-41
k141_13795_17	K00031	2e-94
k141_24432_10	K00031	5.1e-49
k141_10899_6	K00031	3.4e-41
k141_8880_8	K00032	1.2e-69
k141_4937_2	K00032	1.2e-34
k141_9681_8	K00032	2.3e-13
k141_6124_1	K00032	6.9e-08
k141_21031_5	K00032	4e-07
k141_14973_3	K00033	1e-26
k141_5359_3	K00033	3.1e-06
k141_3223_8	K00034	8.2e-83
k141_21816_4	K00034	8.4e-79
k141_14127_3	K00034	5e-72
k141_22846_6	K00034	2.3e-71
k141_17717_24	K00034	1.2e-68
k141_17780_2	K00034	4.3e-66
k141_4467_6	K00034	1e-64
k141_17717_10	K00034	5.4e-50
k141_17717_7	K00034	2.2e-36
k141_10416_2	K00034	8.5e-32
k141_17717_8	K00034	5e-20
k141_17717_9	K00034	1.2e-13
k141_11118_17	K00035	1.6e-19
k141_23154_4	K00035	2.4e-18
k141_4467_16	K00035	7e-17
k141_23154_1	K00035	3.1e-16
k141_4871_4	K00035	5.8e-06
k141_3223_8	K00038	1.2e-70
k141_21816_4	K00038	8e-70
k141_22846_6	K00038	4.1e-69
k141_14127_3	K00038	6e-64
k141_17780_2	K00038	3.5e-57
k141_17717_24	K00038	5.2e-55
k141_4467_6	K00038	4e-49
k141_17717_10	K00038	9.8e-47
k141_10416_2	K00038	1.2e-32
k141_17717_7	K00038	1.2e-26
k141_17717_8	K00038	4.2e-21
k141_17717_9	K00038	2.2e-08
k141_22846_6	K00039	5.8e-45
k141_3223_8	K00039	2.6e-38
k141_21816_4	K00039	6.6e-36
k141_14127_3	K00039	1.5e-30
k141_10416_2	K00039	1.9e-29
k141_4467_6	K00039	2e-24
k141_17717_24	K00039	2.8e-24
k141_17780_2	K00039	2.2e-22
k141_17717_7	K00039	4.4e-18
k141_17717_10	K00039	4.4e-15
k141_17717_9	K00039	1.4e-09
k141_19687_14	K00040	4.2e-80
k141_3223_9	K00040	5e-68
k141_19687_15	K00040	8.5e-24
k141_3223_9	K00041	2.5e-176
k141_19687_14	K00041	3.8e-21
k141_19687_15	K00041	9.2e-07
