gene 	 KO 	 Evalue
k141_25448_1	K00001	1.2e-35
k141_19549_1	K00001	3.9e-18
k141_13048_4	K00001	1.3e-13
k141_12976_3	K00001	2.6e-06
k141_16614_6	K00002	6e-47
k141_12504_3	K00002	2.9e-13
k141_12504_5	K00002	1.9e-11
k141_3675_2	K00002	5.4e-11
k141_23002_6	K00002	4.7e-09
k141_7677_3	K00003	1.1e-120
k141_4255_3	K00003	3.3e-06
k141_22152_5	K00003	4.4e-06
k141_19724_2	K00003	4.6e-06
k141_19549_1	K00004	1.2e-33
k141_12976_3	K00004	1.3e-08
k141_21052_14	K00004	2.7e-06
k141_13048_4	K00005	6e-19
k141_25448_1	K00005	4.2e-10
k141_10722_2	K00005	5.5e-10
k141_19549_1	K00008	3.8e-38
k141_12976_3	K00008	4.9e-09
k141_15150_1	K00008	5.3e-06
k141_20578_2	K00008	8.4e-06
k141_18280_5	K00010	6e-52
k141_22152_5	K00010	7.2e-38
k141_14556_8	K00010	3.6e-34
k141_19724_2	K00010	5.8e-33
k141_25564_1	K00010	2.4e-19
k141_18280_4	K00010	5.4e-07
k141_18280_1	K00012	1.9e-66
k141_15150_1	K00012	2.6e-07
k141_12976_3	K00012	4.8e-07
k141_17557_6	K00012	3.1e-06
k141_9037_2	K00013	1.2e-177
k141_2828_4	K00014	1.7e-96
k141_24682_2	K00014	2e-07
k141_6045_2	K00015	4.7e-75
k141_11172_6	K00015	3.3e-60
k141_13716_1	K00016	8.1e-136
k141_24682_2	K00016	4.9e-128
k141_15150_1	K00016	4.3e-124
k141_6045_2	K00018	5.7e-103
k141_11172_6	K00018	5.5e-53
k141_2340_3	K00019	8.3e-58
k141_2058_6	K00019	1.4e-55
k141_1732_7	K00019	1.8e-55
k141_16097_5	K00019	2.1e-46
k141_12504_4	K00019	3e-14
k141_24172_13	K00019	7e-09
k141_9378_4	K00020	3.1e-64
k141_9378_5	K00020	1.2e-25
k141_24354_3	K00020	1e-10
k141_18280_1	K00020	1.6e-10
k141_12976_3	K00020	9.8e-10
k141_11172_6	K00020	1e-07
k141_226_3	K00020	1.6e-06
k141_2340_3	K00023	2.4e-69
k141_1732_7	K00023	8.1e-69
k141_2058_6	K00023	4.2e-60
k141_16097_5	K00023	4e-48
k141_12504_4	K00023	1.1e-19
k141_24172_13	K00023	3e-07
k141_24682_2	K00024	2.8e-98
k141_13716_1	K00024	1.5e-96
k141_15150_1	K00024	1.7e-94
k141_240_2	K00024	3.2e-10
k141_21052_10	K00024	2.9e-08
k141_21531_1	K00024	1.3e-06
k141_14273_5	K00024	6.4e-06
k141_18239_1	K00027	9.8e-117
k141_18239_1	K00029	8.9e-76
k141_635_4	K00030	1.5e-89
k141_226_6	K00030	9.1e-52
k141_635_3	K00030	7.6e-25
k141_635_4	K00031	1.2e-59
k141_226_6	K00031	4.2e-52
k141_635_3	K00031	2.3e-23
k141_6045_2	K00032	5.3e-47
k141_11172_6	K00032	1.9e-44
k141_9378_4	K00033	1.6e-22
k141_12976_3	K00033	3.7e-06
k141_25649_1	K00033	9.3e-06
k141_2058_6	K00034	7.1e-82
k141_1732_7	K00034	4.5e-81
k141_2340_3	K00034	1.1e-72
k141_16097_5	K00034	1.4e-69
k141_12504_4	K00034	2.2e-33
k141_24172_13	K00034	7.3e-10
k141_22152_5	K00035	1.2e-19
k141_14556_8	K00035	6e-18
k141_19724_2	K00035	1.3e-17
k141_18280_5	K00035	2.3e-17
k141_25564_1	K00035	7.5e-16
