gene 	 KO 	 Evalue
k141_10050_length_37367_cov_67.0000_23	K00001	1.2e-36
k141_935_length_25282_cov_69.0000_24	K00001	4.9e-33
k141_8726_length_22449_cov_69.0000_6	K00001	8.8e-33
k141_935_length_25282_cov_69.0000_1	K00001	3.1e-25
k141_6089_length_21925_cov_74.0000_8	K00001	2.1e-14
k141_8193_length_63780_cov_60.0000_16	K00001	1.7e-06
k141_6089_length_21925_cov_74.0000_12	K00002	8.4e-52
k141_11100_length_28134_cov_44.0000_27	K00003	6.7e-160
k141_10160_length_8657_cov_43.0000_3	K00003	1.2e-06
k141_476_length_28867_cov_55.0000_23	K00004	1.1e-07
k141_8193_length_63780_cov_60.0000_16	K00004	1.6e-07
k141_1366_length_13046_cov_75.0000_8	K00004	3.7e-07
k141_8901_length_19321_cov_73.0000_3	K00005	2.5e-103
k141_8726_length_22449_cov_69.0000_6	K00005	5.6e-22
k141_935_length_25282_cov_69.0000_24	K00005	4.6e-18
k141_10050_length_37367_cov_67.0000_23	K00005	2.3e-16
k141_935_length_25282_cov_69.0000_1	K00005	5.8e-13
k141_8726_length_22449_cov_69.0000_13	K00005	5.9e-12
k141_6089_length_21925_cov_74.0000_8	K00005	8.4e-09
k141_8193_length_63780_cov_60.0000_16	K00008	3.5e-07
k141_1366_length_13046_cov_75.0000_8	K00008	7e-07
k141_427_length_56100_cov_54.0000_53	K00012	1.3e-107
k141_476_length_28867_cov_55.0000_23	K00012	2.1e-08
k141_8193_length_63780_cov_60.0000_16	K00012	1.1e-07
k141_1622_length_47633_cov_63.0307_27	K00012	6.1e-06
k141_4077_length_28338_cov_67.0000_9	K00013	2.8e-186
k141_8726_length_22449_cov_69.0000_17	K00014	1.1e-73
k141_1366_length_13046_cov_75.0000_8	K00014	7.1e-12
k141_476_length_28867_cov_55.0000_23	K00014	4.5e-09
k141_6126_length_35028_cov_64.0000_13	K00014	7.5e-07
k141_1834_length_42195_cov_59.0000_44	K00014	8.6e-06
k141_3676_length_64056_cov_63.0000_42	K00015	2.2e-108
k141_1986_length_25616_cov_59.0000_4	K00015	1.4e-94
k141_7361_length_26710_cov_72.9947_39	K00015	2e-08
k141_11527_length_14594_cov_53.0000_8	K00015	1.9e-06
k141_4352_length_91208_cov_61.9962_58	K00016	6.4e-106
k141_1986_length_25616_cov_59.0000_4	K00018	1.5e-108
k141_3676_length_64056_cov_63.0000_42	K00018	1.7e-78
k141_11527_length_14594_cov_53.0000_8	K00018	4.7e-07
k141_7361_length_26710_cov_72.9947_39	K00018	1.4e-06
k141_1622_length_47633_cov_63.0307_27	K00018	6.3e-06
k141_6906_length_28830_cov_60.0000_9	K00019	7.4e-63
k141_1834_length_42195_cov_59.0000_31	K00019	6.9e-61
k141_1135_length_15845_cov_54.0000_2	K00019	1.7e-55
k141_935_length_25282_cov_69.0000_28	K00019	4.3e-49
k141_1135_length_15845_cov_54.0000_1	K00019	3e-31
k141_7361_length_26710_cov_72.9947_39	K00020	1.1e-12
k141_476_length_28867_cov_55.0000_23	K00020	6.9e-10
k141_2810_length_14963_cov_59.0000_16	K00020	3e-09
k141_8193_length_63780_cov_60.0000_16	K00020	8.9e-07
k141_1366_length_13046_cov_75.0000_8	K00020	1.2e-06
k141_3676_length_64056_cov_63.0000_42	K00020	1.3e-06
k141_6906_length_28830_cov_60.0000_9	K00023	3.1e-89
k141_1834_length_42195_cov_59.0000_31	K00023	3.8e-55
k141_935_length_25282_cov_69.0000_28	K00023	1.6e-41
k141_1135_length_15845_cov_54.0000_2	K00023	2.5e-40
k141_1135_length_15845_cov_54.0000_1	K00023	6.7e-17
k141_4352_length_91208_cov_61.9962_58	K00024	7.6e-83
k141_476_length_28867_cov_55.0000_23	K00024	1.6e-09
k141_8193_length_63780_cov_60.0000_16	K00024	9.4e-06
k141_1834_length_42195_cov_59.0000_44	K00027	1.3e-127
k141_1834_length_42195_cov_59.0000_44	K00029	3.7e-83
k141_5032_length_17860_cov_66.0000_18	K00030	1.9e-52
k141_5032_length_17860_cov_66.0000_18	K00031	1.2e-53
k141_3676_length_64056_cov_63.0000_42	K00032	1e-83
k141_1986_length_25616_cov_59.0000_4	K00032	4e-66
k141_476_length_28867_cov_55.0000_23	K00033	4.7e-10
k141_6906_length_28830_cov_60.0000_9	K00034	1.9e-87
k141_1834_length_42195_cov_59.0000_31	K00034	9.4e-73
k141_935_length_25282_cov_69.0000_28	K00034	3.9e-60
k141_1135_length_15845_cov_54.0000_2	K00034	1.9e-54
k141_1135_length_15845_cov_54.0000_1	K00034	1e-28
k141_427_length_56100_cov_54.0000_39	K00034	1.7e-06
k141_6906_length_28830_cov_60.0000_9	K00038	3.5e-73
k141_1834_length_42195_cov_59.0000_31	K00038	2.3e-67
k141_935_length_25282_cov_69.0000_28	K00038	3.7e-51
k141_1135_length_15845_cov_54.0000_2	K00038	1.4e-44
k141_1135_length_15845_cov_54.0000_1	K00038	6.1e-21
k141_1135_length_15845_cov_54.0000_2	K00039	8.5e-48
k141_1834_length_42195_cov_59.0000_31	K00039	2.1e-37
k141_6906_length_28830_cov_60.0000_9	K00039	3.5e-37
k141_935_length_25282_cov_69.0000_28	K00039	9.2e-25
k141_1135_length_15845_cov_54.0000_1	K00039	1.4e-18
k141_7361_length_26710_cov_72.9947_39	K00042	2.9e-13
