gene 	 KO 	 Evalue
k113_7002_length_41195_cov_13.9956_8	K00001	2.3e-61
k113_26038_length_46607_cov_14.0000_11	K00001	1.7e-48
k113_31208_length_44981_cov_10.0000_26	K00001	2.5e-31
k113_7002_length_41195_cov_13.9956_38	K00001	6.5e-31
k113_26038_length_46607_cov_14.0000_21	K00001	1.8e-30
k113_24845_length_23658_cov_14.9917_10	K00001	1.9e-30
k113_48574_length_49137_cov_13.9923_40	K00001	9.5e-30
k113_31995_length_69256_cov_12.0000_45	K00001	2.3e-20
k113_40380_length_20302_cov_21.9053_19	K00001	1.6e-09
k113_9257_length_83793_cov_11.0000_71	K00001	1.1e-07
k113_23982_length_30640_cov_10.0000_22	K00001	4e-07
k113_29535_length_58884_cov_13.0453_22	K00001	6e-07
k113_31208_length_44981_cov_10.0000_24	K00001	2.7e-06
k113_7002_length_41195_cov_13.9956_10	K00002	7.9e-59
k113_4829_length_20593_cov_11.0000_3	K00002	6.9e-56
k113_31388_length_76106_cov_13.3119_29	K00002	1.5e-14
k113_40736_length_16628_cov_10.0000_19	K00002	4.6e-08
k113_34735_length_58319_cov_10.0000_51	K00002	1.9e-07
k113_33648_length_10275_cov_13.0000_9	K00003	4.6e-166
k113_31995_length_69256_cov_12.0000_19	K00003	9.3e-143
k113_45503_length_32822_cov_12.0000_15	K00003	3.3e-06
k113_7002_length_41195_cov_13.9956_8	K00004	2.3e-95
k113_26038_length_46607_cov_14.0000_11	K00004	1.1e-64
k113_7002_length_41195_cov_13.9956_38	K00004	8.3e-36
k113_12774_length_90968_cov_12.9982_38	K00004	2.5e-09
k113_50323_length_24549_cov_13.9926_12	K00004	6.1e-09
k113_40380_length_20302_cov_21.9053_19	K00004	5.5e-08
k113_34735_length_58319_cov_10.0000_1	K00004	2.8e-07
k113_50108_length_3682_cov_10.0000_2	K00004	4.2e-07
k113_40407_length_17381_cov_10.9919_11	K00004	2.5e-06
k113_15145_length_26437_cov_15.9840_21	K00004	3e-06
k113_29535_length_58884_cov_13.0453_22	K00004	3.9e-06
k113_9257_length_83793_cov_11.0000_71	K00005	7.5e-152
k113_24845_length_23658_cov_14.9917_10	K00005	2.6e-22
k113_31208_length_44981_cov_10.0000_26	K00005	1.1e-20
k113_31995_length_69256_cov_12.0000_45	K00005	8.6e-15
k113_26038_length_46607_cov_14.0000_21	K00005	4.3e-13
k113_45503_length_32822_cov_12.0000_8	K00005	9.4e-13
k113_48574_length_49137_cov_13.9923_40	K00005	4.7e-12
k113_26038_length_46607_cov_14.0000_25	K00007	6.2e-54
k113_21537_length_55909_cov_11.0000_24	K00007	3.4e-39
k113_7002_length_41195_cov_13.9956_8	K00008	5.7e-110
k113_26038_length_46607_cov_14.0000_11	K00008	4.4e-79
k113_7002_length_41195_cov_13.9956_38	K00008	3.4e-43
k113_12774_length_90968_cov_12.9982_38	K00008	1.4e-11
k113_40380_length_20302_cov_21.9053_19	K00008	2e-10
k113_50323_length_24549_cov_13.9926_12	K00008	1.3e-08
k113_40407_length_17381_cov_10.9919_11	K00008	3e-08
k113_34735_length_58319_cov_10.0000_1	K00008	7.9e-08
k113_15145_length_26437_cov_15.9840_21	K00008	1.7e-07
k113_16113_length_73911_cov_16.9970_57	K00008	3.2e-07
k113_31208_length_44981_cov_10.0000_24	K00008	2.7e-06
k113_21537_length_55909_cov_11.0000_24	K00009	1e-13
k113_26038_length_46607_cov_14.0000_25	K00009	7.7e-10
