gene 	 KO 	 Evalue
k113_39408_length_8141_cov_6.0000_1	K00001	9.8e-62
k113_49382_length_5856_cov_6.1309_5	K00001	1.3e-29
k113_27215_length_3092_cov_7.0000_2	K00001	4.5e-25
k113_39408_length_8141_cov_6.0000_6	K00001	5e-24
k113_4882_length_1748_cov_5.0000_1	K00001	1.6e-16
k113_39408_length_8141_cov_6.0000_5	K00001	1.4e-08
k113_6650_length_2977_cov_4.9609_1	K00003	3.5e-156
k113_21456_length_6370_cov_6.0000_5	K00003	5.7e-08
k113_39408_length_8141_cov_6.0000_1	K00004	1.9e-107
k113_39408_length_8141_cov_6.0000_5	K00005	8e-148
k113_39408_length_8141_cov_6.0000_4	K00005	1.9e-125
k113_17042_length_16643_cov_7.0000_14	K00005	6.1e-96
k113_4882_length_1748_cov_5.0000_1	K00005	2e-14
k113_49382_length_5856_cov_6.1309_5	K00005	2.5e-13
k113_39408_length_8141_cov_6.0000_6	K00005	4.8e-11
k113_27215_length_3092_cov_7.0000_2	K00005	1.3e-10
k113_39408_length_8141_cov_6.0000_1	K00008	2.1e-117
k113_45239_length_9932_cov_7.0000_2	K00010	9.4e-65
k113_21456_length_6370_cov_6.0000_5	K00010	9.6e-49
k113_39405_length_6441_cov_6.9867_3	K00010	1.1e-29
k113_65508_length_6072_cov_7.0000_6	K00010	3e-14
k113_6650_length_2977_cov_4.9609_1	K00010	1.5e-06
k113_3848_length_6127_cov_5.0000_4	K00010	3.9e-06
k113_31651_length_4819_cov_7.0000_3	K00012	1.7e-06
k113_54639_length_1938_cov_5.0000_1	K00013	6.8e-112
k113_37999_length_1890_cov_7.0000_1	K00014	3.5e-66
k113_10008_length_1929_cov_3.0000_2	K00015	5.8e-74
k113_70335_length_1782_cov_4.0000_2	K00015	6.5e-58
k113_29578_length_5090_cov_5.0000_3	K00015	5.7e-07
k113_19398_length_5918_cov_5.8556_4	K00016	5.7e-134
k113_17580_length_2638_cov_3.0000_2	K00016	5.7e-96
k113_30204_length_11638_cov_7.0000_1	K00016	5.1e-41
k113_10008_length_1929_cov_3.0000_2	K00018	3.6e-66
k113_70335_length_1782_cov_4.0000_2	K00018	1.5e-46
k113_45239_length_9932_cov_7.0000_4	K00019	1.1e-57
k113_31830_length_1688_cov_5.9556_2	K00019	2.4e-18
k113_13955_length_2485_cov_6.0000_2	K00019	1.3e-09
k113_65236_length_2900_cov_6.0000_4	K00020	2.2e-94
k113_70335_length_1782_cov_4.0000_2	K00020	6.5e-11
