gene 	 KO 	 Evalue
k113_31583_length_73133_cov_88.9663_45	K00001	1.6e-46
k113_15969_length_65921_cov_73.6937_9	K00001	2.6e-38
k113_2768_length_5953_cov_81.6116_1	K00001	5.2e-35
k113_73259_length_24913_cov_80.9097_9	K00001	2.1e-28
k113_3227_length_35506_cov_52.9589_20	K00001	9.7e-18
k113_47644_length_20872_cov_60.9162_7	K00002	2.5e-36
k113_19016_length_40909_cov_91.9576_6	K00003	2.8e-07
k113_31583_length_73133_cov_88.9663_45	K00004	3e-28
k113_15969_length_65921_cov_73.6937_9	K00005	7e-22
k113_3227_length_35506_cov_52.9589_20	K00005	2.2e-17
k113_73259_length_24913_cov_80.9097_9	K00005	2.4e-12
k113_1537_length_54183_cov_97.5583_27	K00005	4.9e-11
k113_2768_length_5953_cov_81.6116_1	K00005	1.8e-06
k113_31583_length_73133_cov_88.9663_45	K00008	9.1e-31
k113_31583_length_73133_cov_88.9663_38	K00010	3.3e-26
k113_31583_length_73133_cov_88.9663_43	K00010	1.6e-24
k113_45287_length_70154_cov_74.9852_41	K00012	2.4e-145
k113_31583_length_73133_cov_88.9663_12	K00012	2.6e-41
k113_40621_length_95167_cov_99.9708_46	K00012	5.3e-10
k113_1537_length_54183_cov_97.5583_29	K00014	1.5e-73
k113_1537_length_54183_cov_97.5583_21	K00015	1e-63
k113_1537_length_54183_cov_97.5583_21	K00018	1.6e-63
k113_31583_length_73133_cov_88.9663_36	K00019	4.2e-48
k113_1537_length_54183_cov_97.5583_42	K00019	7.6e-35
k113_30246_length_11318_cov_67.9370_8	K00019	2.1e-19
k113_5741_length_58316_cov_75.7143_10	K00019	8.9e-07
k113_31583_length_73133_cov_88.9663_36	K00023	5.1e-56
k113_1537_length_54183_cov_97.5583_42	K00023	1.4e-39
k113_30246_length_11318_cov_67.9370_8	K00023	7.8e-13
k113_1537_length_54183_cov_97.5583_21	K00032	6.2e-33
k113_31583_length_73133_cov_88.9663_36	K00034	1.7e-68
k113_1537_length_54183_cov_97.5583_42	K00034	1.2e-56
k113_30246_length_11318_cov_67.9370_8	K00034	7e-16
k113_31583_length_73133_cov_88.9663_38	K00035	3.8e-07
k113_31583_length_73133_cov_88.9663_43	K00035	2.7e-06
k113_31583_length_73133_cov_88.9663_36	K00038	2.7e-61
k113_1537_length_54183_cov_97.5583_42	K00038	1e-46
k113_30246_length_11318_cov_67.9370_8	K00038	1.2e-12
k113_31583_length_73133_cov_88.9663_36	K00039	1.6e-35
k113_1537_length_54183_cov_97.5583_42	K00039	1.8e-18
k113_30246_length_11318_cov_67.9370_8	K00039	4.4e-15
k113_15969_length_65921_cov_73.6937_9	K00043	5.9e-86
k113_2768_length_5953_cov_81.6116_1	K00043	7.2e-74
k113_73259_length_24913_cov_80.9097_9	K00043	2.4e-63
k113_3227_length_35506_cov_52.9589_20	K00043	1.7e-48
k113_15969_length_65921_cov_73.6937_9	K00048	8e-177
k113_2768_length_5953_cov_81.6116_1	K00048	2.6e-71
k113_73259_length_24913_cov_80.9097_9	K00048	9.3e-64
k113_3227_length_35506_cov_52.9589_20	K00048	9e-45
k113_1537_length_54183_cov_97.5583_21	K00049	1.6e-20
k113_1537_length_54183_cov_97.5583_21	K00050	1e-34
k113_31583_length_73133_cov_88.9663_45	K00055	2.2e-13
k113_40621_length_95167_cov_99.9708_46	K00057	1.5e-131
k113_45287_length_70154_cov_74.9852_41	K00057	1e-09
k113_1537_length_54183_cov_97.5583_21	K00058	1.4e-74
k113_31583_length_73133_cov_88.9663_36	K00059	6.2e-76
k113_1537_length_54183_cov_97.5583_42	K00059	3.7e-57
k113_30246_length_11318_cov_67.9370_8	K00059	4.7e-17
k113_5741_length_58316_cov_75.7143_10	K00059	4.5e-07
k113_31583_length_73133_cov_88.9663_45	K00060	1.7e-24
k113_47644_length_20872_cov_60.9162_7	K00064	8.5e-16
k113_31583_length_73133_cov_88.9663_36	K00065	7.4e-70
k113_1537_length_54183_cov_97.5583_42	K00065	4.3e-66
k113_30246_length_11318_cov_67.9370_8	K00065	5.4e-18
k113_3227_length_35506_cov_52.9589_35	K00065	1.2e-06
k113_45287_length_70154_cov_74.9852_41	K00066	8.7e-80
k113_31583_length_73133_cov_88.9663_12	K00066	9.5e-25
k113_5741_length_58316_cov_75.7143_10	K00067	6.9e-103
k113_5741_length_58316_cov_75.7143_9	K00067	1.1e-30
k113_9044_length_6416_cov_57.7468_4	K00067	1.1e-28
k113_3227_length_35506_cov_52.9589_35	K00067	3e-13
k113_31583_length_73133_cov_88.9663_36	K00068	1.8e-53
k113_1537_length_54183_cov_97.5583_42	K00068	4.7e-42
k113_30246_length_11318_cov_67.9370_8	K00068	1.7e-16
k113_40621_length_95167_cov_99.9708_46	K00074	7.4e-08
k113_45287_length_70154_cov_74.9852_41	K00074	2.6e-06
k113_73239_length_176960_cov_63.9950_125	K00075	5.7e-47
k113_73239_length_176960_cov_63.9950_59	K00077	4.2e-24
k113_40621_length_95167_cov_99.9708_46	K00077	1.7e-08
k113_30246_length_11318_cov_67.9370_8	K00079	2e-08
k113_31583_length_73133_cov_88.9663_36	K00079	1.8e-07
k113_31583_length_73133_cov_88.9663_36	K00084	1.7e-07
k113_30246_length_11318_cov_67.9370_8	K00084	1.9e-06
k113_15969_length_65921_cov_73.6937_9	K00086	8.5e-121
k113_2768_length_5953_cov_81.6116_1	K00086	1.3e-94
k113_73259_length_24913_cov_80.9097_9	K00086	5.3e-90
k113_3227_length_35506_cov_52.9589_20	K00086	5.3e-71
k113_20081_length_103319_cov_87.9760_89	K00088	3.6e-218
k113_28951_length_21125_cov_62.9587_16	K00088	1.4e-07
k113_1537_length_54183_cov_97.5583_21	K00090	8.2e-46
k113_15969_length_65921_cov_73.6937_9	K00093	2e-86
k113_2768_length_5953_cov_81.6116_1	K00093	1.5e-58
k113_73259_length_24913_cov_80.9097_9	K00093	1.1e-52
k113_3227_length_35506_cov_52.9589_20	K00093	8.4e-31
k113_31583_length_73133_cov_88.9663_45	K00094	2.7e-12
k113_1537_length_54183_cov_97.5583_27	K00096	5.1e-19
k113_73259_length_24913_cov_80.9097_9	K00096	7.4e-12
k113_15969_length_65921_cov_73.6937_9	K00096	6.9e-11
k113_3227_length_35506_cov_52.9589_20	K00096	1.3e-10
k113_2768_length_5953_cov_81.6116_1	K00096	2.4e-08
k113_31583_length_73133_cov_88.9663_45	K00098	1.5e-13
k113_3057_length_52683_cov_96.9489_15	K00099	5.6e-136
k113_3227_length_35506_cov_52.9589_20	K00100	5.1e-154
k113_15969_length_65921_cov_73.6937_9	K00100	3.8e-67
k113_2768_length_5953_cov_81.6116_1	K00100	3.3e-62
k113_73259_length_24913_cov_80.9097_9	K00100	2.6e-54
k113_20081_length_103319_cov_87.9760_89	K00101	6.8e-08
k113_29699_length_23505_cov_107.3446_14	K00108	2.2e-09
k113_26544_length_18837_cov_77.8793_3	K00108	5.4e-06
k113_20081_length_103319_cov_87.9760_83	K00111	5.6e-12
k113_31583_length_73133_cov_88.9663_55	K00111	2.1e-08
k113_5741_length_58316_cov_75.7143_38	K00111	1.5e-06
k113_26544_length_18837_cov_77.8793_3	K00111	2.8e-06
k113_31583_length_73133_cov_88.9663_55	K00112	1.3e-10
k113_29699_length_23505_cov_107.3446_14	K00112	2.3e-08
k113_5741_length_58316_cov_75.7143_38	K00112	1.9e-07
k113_40621_length_95167_cov_99.9708_78	K00112	3.1e-07
k113_29699_length_23505_cov_107.3446_24	K00113	1e-07
k113_40621_length_95167_cov_99.9708_63	K00113	2.4e-06
k113_31583_length_73133_cov_88.9663_45	K00121	7.1e-18
k113_1537_length_54183_cov_97.5583_21	K00122	5.8e-24
k113_5741_length_58316_cov_75.7143_29	K00123	4.3e-30
k113_31583_length_73133_cov_88.9663_29	K00123	1.5e-06
k113_5741_length_58316_cov_75.7143_17	K00123	7.6e-06
k113_5741_length_58316_cov_75.7143_17	K00124	3.9e-07
k113_5741_length_58316_cov_75.7143_34	K00124	7.3e-06
k113_5741_length_58316_cov_75.7143_17	K00125	1.6e-08
k113_29699_length_23505_cov_107.3446_24	K00125	8.3e-07
k113_2768_length_5953_cov_81.6116_1	K00128	6e-28
k113_2768_length_5953_cov_81.6116_1	K00129	2.4e-11
k113_2768_length_5953_cov_81.6116_1	K00130	1.8e-22
k113_2768_length_5953_cov_81.6116_1	K00131	9.1e-18
k113_2768_length_5953_cov_81.6116_1	K00132	6.1e-173
k113_45287_length_70154_cov_74.9852_48	K00133	3.3e-108
k113_40621_length_95167_cov_99.9708_82	K00133	2.6e-09
k113_40621_length_95167_cov_99.9708_82	K00134	1.6e-126
