gene 	 KO 	 Evalue
k141_6442_length_134907_cov_103.3795_115	K00001	5.9e-80
k141_6442_length_134907_cov_103.3795_116	K00001	1.6e-65
k141_11104_length_182973_cov_90.7178_24	K00001	6.3e-60
k141_5513_length_30031_cov_81.3598_23	K00001	2.3e-58
k141_23602_length_136118_cov_82.0000_101	K00001	4e-55
k141_17208_length_43842_cov_95.5481_31	K00001	6.8e-52
k141_8935_length_243701_cov_89.2847_132	K00001	1.5e-51
k141_16658_length_37870_cov_82.9910_21	K00001	3.1e-50
k141_15460_length_161044_cov_86.9792_16	K00001	2.3e-46
k141_22475_length_73280_cov_84.6271_42	K00001	1.9e-35
k141_27100_length_133298_cov_81.0596_29	K00001	6.2e-31
k141_1762_length_61233_cov_99.9446_45	K00001	9.2e-28
k141_1989_length_79857_cov_95.1253_38	K00001	1.2e-24
k141_16338_length_9818_cov_86.2716_2	K00001	9.2e-19
k141_8935_length_243701_cov_89.2847_153	K00001	1.4e-13
k141_1176_length_121063_cov_85.5509_67	K00001	1.4e-07
k141_1762_length_61233_cov_99.9446_36	K00001	7.2e-06
k141_3503_length_36898_cov_72.9119_6	K00002	1.1e-07
k141_16038_length_7272_cov_94.7013_6	K00002	7.7e-07
k141_20563_length_149660_cov_87.2424_120	K00003	3.1e-134
k141_18670_length_91606_cov_79.7031_46	K00003	3.9e-08
k141_1176_length_121063_cov_85.5509_65	K00003	7.7e-06
k141_17208_length_43842_cov_95.5481_31	K00004	1.8e-95
k141_6442_length_134907_cov_103.3795_116	K00004	3.5e-94
k141_23602_length_136118_cov_82.0000_101	K00004	9.6e-93
k141_11104_length_182973_cov_90.7178_24	K00004	1.6e-91
k141_8935_length_243701_cov_89.2847_132	K00004	4.1e-91
k141_5513_length_30031_cov_81.3598_23	K00004	2e-89
k141_16658_length_37870_cov_82.9910_21	K00004	6e-87
k141_6442_length_134907_cov_103.3795_115	K00004	2.1e-85
k141_15460_length_161044_cov_86.9792_16	K00004	1e-79
k141_14346_length_71473_cov_83.9998_22	K00004	5.5e-10
k141_26284_length_19826_cov_93.9259_13	K00004	7.2e-09
