gene 	 KO 	 Evalue
k115_50819_length_18193_cov_13.6006_4	K00001	4.3e-58
k115_73265_length_7593_cov_17.6849_4	K00001	1.4e-47
k115_62178_length_12712_cov_21.0000_10	K00001	8.8e-35
k115_44835_length_35875_cov_17.9988_25	K00001	6e-34
k115_2108_length_27426_cov_14.9918_18	K00001	4.1e-31
k115_11774_length_35829_cov_16.9873_33	K00001	2.9e-24
k115_11250_length_37973_cov_18.9924_27	K00001	5.5e-15
k115_78826_length_8894_cov_12.9781_1	K00001	2.7e-08
k115_5470_length_11640_cov_14.9806_3	K00001	3.6e-06
k115_20077_length_6398_cov_13.0000_6	K00002	3.1e-62
k115_48904_length_3050_cov_10.9455_3	K00002	8.3e-10
k115_25206_length_1762_cov_8.0000_1	K00002	1.8e-06
k115_4531_length_15645_cov_13.9856_14	K00003	2.4e-160
k115_79158_length_10969_cov_19.0000_9	K00003	9.7e-144
k115_34685_length_6841_cov_17.0000_6	K00003	2.4e-08
k115_2581_length_32219_cov_13.9870_20	K00003	2.2e-07
k115_50819_length_18193_cov_13.6006_4	K00004	5.2e-96
k115_73265_length_7593_cov_17.6849_4	K00004	3.3e-53
k115_7755_length_27386_cov_14.9259_19	K00004	3e-07
k115_78826_length_8894_cov_12.9781_1	K00005	1.3e-149
k115_62178_length_12712_cov_21.0000_10	K00005	2e-20
k115_44835_length_35875_cov_17.9988_25	K00005	2.9e-20
k115_11250_length_37973_cov_18.9924_27	K00005	1.9e-19
k115_11774_length_35829_cov_16.9873_33	K00005	2.1e-12
k115_18213_length_37521_cov_12.9578_15	K00005	9.2e-10
k115_2108_length_27426_cov_14.9918_18	K00005	1.3e-08
k115_70321_length_16845_cov_17.9837_4	K00007	3.2e-49
k115_50819_length_18193_cov_13.6006_4	K00008	6e-110
k115_73265_length_7593_cov_17.6849_4	K00008	3.3e-62
k115_7755_length_27386_cov_14.9259_19	K00008	2.9e-06
k115_18213_length_37521_cov_12.9578_31	K00008	4.6e-06
k115_70321_length_16845_cov_17.9837_4	K00009	1.4e-07
k115_34685_length_6841_cov_17.0000_6	K00010	6.2e-44
k115_2581_length_32219_cov_13.9870_1	K00012	1.1e-07
k115_38950_length_52760_cov_13.0000_7	K00013	3.9e-188
k115_5470_length_11640_cov_14.9806_5	K00014	2.3e-98
k115_5470_length_11640_cov_14.9806_4	K00014	7.4e-80
