gene 	 KO 	 Evalue
k141_70366_12	K00001	1e-49
k141_100127_7	K00001	6.4e-49
k141_47388_2	K00001	5.2e-46
k141_54504_4	K00001	1.2e-39
k141_5178_43	K00001	2.5e-35
k141_94464_2	K00001	1.2e-14
k141_5178_42	K00001	1.5e-12
k141_31387_7	K00001	2.7e-08
k141_75256_2	K00001	2e-06
k141_102765_5	K00002	8.5e-49
k141_58414_37	K00002	1.6e-25
k141_17236_1	K00003	5.8e-78
k141_56133_11	K00003	7.3e-09
k141_39440_16	K00003	1.3e-06
k141_47597_4	K00003	3.8e-06
k141_70366_12	K00004	5.5e-98
k141_100127_7	K00004	2.6e-77
k141_5178_43	K00004	1.3e-60
k141_47388_2	K00004	2.3e-54
k141_5178_42	K00004	1.2e-20
k141_6656_1	K00004	9.1e-06
k141_54504_4	K00005	9.3e-18
k141_96057_8	K00005	1.8e-17
k141_94464_2	K00005	8.7e-14
k141_31387_7	K00005	1.7e-11
k141_70366_14	K00007	3.6e-96
k141_52628_9	K00007	1.5e-31
k141_70366_12	K00008	2.4e-96
k141_100127_7	K00008	1.3e-78
k141_47388_2	K00008	2.9e-61
k141_5178_43	K00008	1.3e-60
k141_5178_42	K00008	3.7e-19
k141_54990_7	K00008	4.4e-06
k141_70366_14	K00009	2.2e-27
k141_52628_9	K00009	1.6e-20
k141_2316_41	K00010	7.8e-55
k141_9000_21	K00010	5.5e-53
k141_81769_5	K00010	7.2e-52
k141_39440_16	K00010	2.7e-47
k141_2316_40	K00010	9.2e-47
k141_9000_24	K00010	1.2e-29
k141_39440_15	K00010	1.3e-25
k141_47462_1	K00010	2.4e-21
k141_47462_2	K00010	2.3e-20
k141_2316_44	K00010	5e-15
k141_2316_43	K00010	5.5e-11
k141_22994_8	K00010	2.7e-08
k141_52628_5	K00012	7.9e-190
k141_11242_9	K00012	7.1e-77
k141_11242_11	K00012	1.1e-58
k141_84386_3	K00012	3.4e-57
k141_87914_6	K00012	9.1e-57
k141_87914_5	K00012	1.6e-15
k141_6656_1	K00012	1.1e-07
k141_44546_14	K00012	2.9e-07
k141_22595_7	K00013	5.7e-181
k141_53149_3	K00014	1e-80
k141_58414_5	K00014	1.2e-07
k141_11659_3	K00014	6.6e-06
k141_2010_11	K00014	8.2e-06
k141_97017_2	K00015	2.5e-75
k141_45036_3	K00015	9.3e-65
k141_16646_13	K00015	2.7e-59
k141_47210_2	K00015	3.5e-53
k141_35664_11	K00015	2.9e-23
k141_45036_2	K00015	4.1e-16
k141_16688_13	K00015	8.3e-06
k141_15214_11	K00016	5e-30
k141_45036_3	K00018	1e-82
k141_97017_2	K00018	7.5e-70
k141_47210_2	K00018	1.9e-52
k141_16646_13	K00018	1.2e-51
k141_45036_2	K00018	1e-37
k141_35664_11	K00018	3.5e-30
k141_35664_10	K00018	7.4e-07
k141_16688_13	K00018	9.3e-06
k141_53049_27	K00019	1.5e-57
k141_41082_7	K00019	2.4e-57
k141_53415_9	K00019	5.9e-56
k141_75256_3	K00019	1.6e-54
k141_37155_5	K00019	5.6e-54
k141_19035_23	K00019	2.1e-51
k141_965_30	K00019	3.2e-49
k141_86302_7	K00019	4.8e-46
k141_57244_7	K00019	7.5e-45
k141_75256_2	K00019	1.4e-44
k141_102765_8	K00019	9.8e-41
k141_58414_5	K00019	3.5e-40
k141_16082_39	K00019	9.8e-31
k141_80934_9	K00019	2e-18
k141_96154_16	K00019	1.8e-16
k141_94720_2	K00019	4.2e-07
k141_51107_2	K00020	3.4e-11
k141_16082_27	K00020	5.3e-10
k141_2010_11	K00020	1e-09
k141_52628_5	K00020	1.8e-06
k141_44546_14	K00020	1.8e-06
k141_47210_2	K00020	7.8e-06
k141_41082_7	K00023	1e-83
k141_19035_23	K00023	5.9e-80
k141_75256_3	K00023	1.3e-62
k141_37155_5	K00023	1.7e-61
k141_57244_7	K00023	5.7e-61
k141_53049_27	K00023	1.9e-58
k141_86302_7	K00023	1.1e-55
k141_58414_5	K00023	2e-46
k141_102765_8	K00023	5.4e-46
k141_75256_2	K00023	2.1e-45
k141_965_30	K00023	9.8e-39
k141_53415_9	K00023	1.9e-36
k141_16082_39	K00023	7.9e-25
k141_80934_9	K00023	1.5e-17
k141_96154_16	K00023	1.1e-13
k141_70791_26	K00023	1.9e-09
k141_58507_10	K00023	1.4e-08
k141_84386_4	K00023	3e-07
k141_11242_10	K00023	7.7e-06
k141_15214_11	K00024	1.6e-72
k141_24086_4	K00027	3.1e-125
k141_24086_4	K00029	2e-112
k141_15204_3	K00030	2.2e-46
k141_16082_35	K00030	6.9e-26
k141_16082_34	K00030	3.5e-24
k141_16082_34	K00031	6.6e-58
k141_16082_35	K00031	3.3e-41
k141_15204_3	K00031	2.2e-37
k141_45036_3	K00032	5.3e-50
k141_97017_2	K00032	2.9e-41
k141_16646_13	K00032	3e-35
k141_47210_2	K00032	3.9e-27
k141_16082_27	K00033	7.2e-07
k141_41082_7	K00034	2.3e-83
k141_53049_27	K00034	4.4e-81
k141_19035_23	K00034	9.3e-72
k141_75256_3	K00034	9.8e-72
k141_57244_7	K00034	5.5e-70
k141_37155_5	K00034	2.3e-66
k141_86302_7	K00034	5.6e-65
k141_58414_5	K00034	1.6e-62
k141_102765_8	K00034	1.5e-61
