gene 	 KO 	 Evalue
k115_79980_length_12581_cov_12.9066_9	K00001	1.2e-63
k115_62822_length_50372_cov_11.9965_44	K00001	7.1e-61
k115_79698_length_106382_cov_13.0000_3	K00001	2.9e-27
k115_79980_length_12581_cov_12.9066_7	K00001	9.8e-24
k115_57719_length_63496_cov_18.4736_27	K00001	1.3e-06
k115_91176_length_29310_cov_14.9847_8	K00002	4e-51
k115_50093_length_76205_cov_11.0000_53	K00002	6.3e-48
k115_28131_length_38356_cov_15.0000_11	K00002	7.1e-12
k115_75245_length_32216_cov_15.9911_3	K00002	9e-11
k115_40375_length_87202_cov_14.0997_1	K00003	7.4e-143
k115_79980_length_12581_cov_12.9066_9	K00004	6.7e-96
k115_62822_length_50372_cov_11.9965_44	K00004	5.1e-38
k115_97460_length_17938_cov_11.0000_13	K00004	1.9e-07
k115_43634_length_17808_cov_10.0000_2	K00004	4.3e-06
k115_51712_length_17465_cov_8.9926_8	K00004	4.9e-06
k115_79698_length_106382_cov_13.0000_3	K00005	4.7e-15
k115_79980_length_12581_cov_12.9066_7	K00005	3.3e-11
k115_74272_length_63629_cov_11.0000_29	K00005	6.9e-10
k115_79980_length_12581_cov_12.9066_9	K00008	1e-114
k115_62822_length_50372_cov_11.9965_44	K00008	3.2e-37
k115_74272_length_63629_cov_11.0000_9	K00008	4.6e-06
k115_97460_length_17938_cov_11.0000_13	K00008	5.7e-06
k115_5063_length_4911_cov_16.8803_3	K00010	1.6e-44
k115_75245_length_32216_cov_15.9911_22	K00010	1.8e-06
k115_48478_length_64254_cov_16.9953_1	K00010	4.2e-06
k115_98048_length_15079_cov_7.9925_7	K00012	2.5e-109
k115_18406_length_58645_cov_14.9962_28	K00012	7.1e-08
k115_43634_length_17808_cov_10.0000_2	K00012	7.8e-07
k115_50093_length_76205_cov_11.0000_25	K00013	3.3e-160
k115_87691_length_30677_cov_9.9897_8	K00014	1.2e-65
k115_51712_length_17465_cov_8.9926_8	K00014	2.2e-06
k115_75245_length_32216_cov_15.9911_5	K00014	6.8e-06
k115_23115_length_51321_cov_12.0000_1	K00015	4.6e-77
k115_15091_length_4432_cov_10.9629_2	K00015	9.8e-73
k115_43456_length_7847_cov_10.0000_2	K00015	4.2e-60
k115_99065_length_2022_cov_7.0000_1	K00015	1.1e-34
k115_18406_length_58645_cov_14.9962_16	K00015	1.8e-08
k115_62822_length_50372_cov_11.9965_46	K00015	1.1e-06
k115_48478_length_64254_cov_16.9953_1	K00015	4.3e-06
k115_75245_length_32216_cov_15.9911_22	K00015	4.4e-06
k115_50093_length_76205_cov_11.0000_5	K00016	2.9e-127
k115_15091_length_4432_cov_10.9629_2	K00018	3e-76
k115_23115_length_51321_cov_12.0000_1	K00018	9.7e-72
k115_43456_length_7847_cov_10.0000_2	K00018	1.8e-58
k115_99065_length_2022_cov_7.0000_1	K00018	1e-38
k115_18406_length_58645_cov_14.9962_16	K00018	8.2e-07
k115_62822_length_50372_cov_11.9965_46	K00018	4.6e-06
k115_75245_length_32216_cov_15.9911_22	K00018	6.2e-06
k115_51712_length_17465_cov_8.9926_8	K00019	5.1e-52
