gene 	 KO 	 Evalue
k115_42391_length_1867_cov_4.0000_2	K00001	3.1e-54
k115_93268_length_2485_cov_5.0000_1	K00001	3e-19
k115_10209_length_1585_cov_4.0000_1	K00003	3.3e-53
k115_42391_length_1867_cov_4.0000_2	K00004	2e-40
k115_139726_length_1664_cov_5.0000_1	K00004	6.2e-06
k115_93268_length_2485_cov_5.0000_1	K00005	5.3e-14
k115_88403_length_7013_cov_4.9907_5	K00005	1.1e-13
k115_42391_length_1867_cov_4.0000_2	K00008	3e-47
k115_139726_length_1664_cov_5.0000_1	K00008	3.2e-07
k115_133666_length_6705_cov_6.0000_4	K00010	2.5e-62
k115_133666_length_6705_cov_6.0000_3	K00010	1.2e-60
k115_116979_length_6303_cov_5.0000_3	K00012	1.9e-06
k115_125109_length_6224_cov_6.0000_4	K00014	1.4e-75
k115_116979_length_6303_cov_5.0000_3	K00014	1.7e-08
k115_75517_length_5008_cov_5.0000_2	K00015	1.3e-81
k115_17146_length_1281_cov_3.0000_1	K00016	1.1e-11
k115_75517_length_5008_cov_5.0000_2	K00018	1.3e-78
k115_90076_length_2347_cov_5.0000_1	K00019	7.4e-64
k115_61726_length_1255_cov_4.0000_2	K00019	6e-11
k115_5559_length_2254_cov_5.0000_1	K00020	5.6e-35
k115_116979_length_6303_cov_5.0000_3	K00020	5.3e-08
k115_123815_length_1038_cov_4.0000_2	K00020	1.5e-07
k115_46563_length_3951_cov_4.0000_4	K00020	2.8e-06
k115_75517_length_5008_cov_5.0000_2	K00020	2.9e-06
k115_90076_length_2347_cov_5.0000_1	K00023	1.1e-90
k115_61726_length_1255_cov_4.0000_2	K00023	5.5e-12
k115_17146_length_1281_cov_3.0000_1	K00024	1.1e-29
k115_116979_length_6303_cov_5.0000_3	K00024	6.1e-09
k115_92394_length_1082_cov_4.0000_1	K00027	1.6e-48
k115_92394_length_1082_cov_4.0000_1	K00029	2.5e-45
k115_7708_length_2350_cov_4.0000_2	K00030	5.2e-47
k115_7708_length_2350_cov_4.0000_2	K00031	1.1e-45
k115_75517_length_5008_cov_5.0000_2	K00032	2.2e-52
k115_5559_length_2254_cov_5.0000_1	K00033	1.8e-212
k115_116979_length_6303_cov_5.0000_3	K00033	1.9e-06
k115_90076_length_2347_cov_5.0000_1	K00034	6.6e-80
k115_61726_length_1255_cov_4.0000_2	K00034	3.8e-26
k115_111766_length_1594_cov_5.0000_1	K00034	7.6e-06
k115_133666_length_6705_cov_6.0000_3	K00035	1.3e-15
k115_133666_length_6705_cov_6.0000_4	K00035	6.9e-11
k115_111184_length_2090_cov_4.0000_1	K00036	1.4e-33
k115_135288_length_2431_cov_4.0000_5	K00036	5.4e-24
k115_90076_length_2347_cov_5.0000_1	K00038	4.5e-70
k115_61726_length_1255_cov_4.0000_2	K00038	1.5e-19
k115_90076_length_2347_cov_5.0000_1	K00039	3.4e-40
k115_111766_length_1594_cov_5.0000_1	K00039	1.2e-06
k115_5559_length_2254_cov_5.0000_1	K00042	4.3e-29
k115_123815_length_1038_cov_4.0000_2	K00042	4.3e-06
k115_13266_length_2973_cov_4.0000_3	K00042	8.6e-06
k115_93268_length_2485_cov_5.0000_1	K00043	8.7e-43
k115_93268_length_2485_cov_5.0000_1	K00048	1.5e-37
k115_75517_length_5008_cov_5.0000_2	K00049	2e-22
k115_75517_length_5008_cov_5.0000_2	K00050	1.2e-61
k115_7708_length_2350_cov_4.0000_2	K00052	3.1e-159
k115_71411_length_2050_cov_6.0000_2	K00053	3.1e-128
k115_42391_length_1867_cov_4.0000_2	K00055	1.2e-58
k115_125109_length_6224_cov_6.0000_6	K00057	2.9e-135
k115_116979_length_6303_cov_5.0000_3	K00057	5.5e-13
k115_123815_length_1038_cov_4.0000_2	K00057	4.8e-06
k115_46563_length_3951_cov_4.0000_4	K00057	4.9e-06
k115_75517_length_5008_cov_5.0000_2	K00058	5.8e-118
k115_90076_length_2347_cov_5.0000_1	K00059	2.1e-104
k115_61726_length_1255_cov_4.0000_2	K00059	8.1e-28
k115_111766_length_1594_cov_5.0000_1	K00059	2.6e-06
k115_42391_length_1867_cov_4.0000_2	K00060	9.1e-39
k115_139726_length_1664_cov_5.0000_1	K00060	5.8e-06
k115_90076_length_2347_cov_5.0000_1	K00065	4.7e-81
k115_61726_length_1255_cov_4.0000_2	K00065	4.4e-23
k115_111766_length_1594_cov_5.0000_1	K00065	2e-08
k115_120728_length_2210_cov_3.0000_2	K00067	1.6e-31
k115_95101_length_1117_cov_6.0000_2	K00067	1.1e-22
k115_120340_length_3396_cov_3.0000_4	K00067	4.1e-14
k115_90076_length_2347_cov_5.0000_1	K00068	1.5e-58
k115_61726_length_1255_cov_4.0000_2	K00068	6.5e-12
k115_120728_length_2210_cov_3.0000_2	K00068	9.3e-06
k115_116979_length_6303_cov_5.0000_3	K00074	7.8e-08
k115_8367_length_1743_cov_4.0000_2	K00075	2e-101
k115_122343_length_2500_cov_4.0000_5	K00075	4.6e-18
k115_116979_length_6303_cov_5.0000_3	K00077	1.4e-14
k115_125109_length_6224_cov_6.0000_6	K00077	2.4e-09
k115_133666_length_6705_cov_6.0000_4	K00078	7.3e-14
k115_133666_length_6705_cov_6.0000_3	K00078	2.6e-10
k115_90076_length_2347_cov_5.0000_1	K00079	4.3e-11
k115_90076_length_2347_cov_5.0000_1	K00084	1.4e-12
k115_93268_length_2485_cov_5.0000_1	K00086	2.9e-52
k115_112769_length_2679_cov_4.0000_2	K00088	1.2e-214
