gene 	 KO 	 Evalue
k141_2029_8	K00001	1e-49
k141_2062_30	K00001	4.3e-26
k141_13778_19	K00001	3.3e-17
k141_20309_15	K00001	7.8e-16
k141_15916_8	K00001	1.9e-13
k141_34127_17	K00001	9e-10
k141_2062_29	K00002	1.2e-59
k141_25801_12	K00002	5.3e-12
k141_25801_10	K00002	9.3e-06
k141_8357_97	K00003	8.3e-163
k141_2029_8	K00004	4.4e-56
k141_8161_9	K00004	3.5e-09
k141_20309_15	K00005	3.2e-15
k141_13778_19	K00005	7.2e-15
k141_40542_9	K00005	1.5e-14
k141_34127_17	K00005	1.9e-14
k141_15916_8	K00005	1.1e-11
k141_2062_30	K00005	7.6e-11
k141_2029_8	K00008	2.7e-65
k141_8161_9	K00008	4.9e-07
k141_48085_6	K00010	2e-17
k141_4215_54	K00010	7.7e-07
k141_20309_14	K00012	1.3e-104
k141_19297_40	K00012	6.5e-63
k141_8357_95	K00012	1.6e-08
k141_67749_11	K00013	2.2e-179
k141_14165_17	K00014	2.2e-80
k141_40542_4	K00014	2.3e-61
k141_40542_5	K00014	1.3e-11
k141_18227_10	K00014	7.2e-07
k141_13864_12	K00015	4.3e-87
k141_23903_44	K00015	1.5e-79
k141_755_9	K00015	8.2e-77
k141_8357_55	K00015	5.3e-61
k141_3449_27	K00015	7e-56
k141_23903_43	K00015	4.8e-07
k141_23903_17	K00016	1.1e-133
k141_28058_1	K00016	2.6e-93
k141_755_9	K00018	3.8e-78
k141_13864_12	K00018	4.2e-78
k141_23903_44	K00018	5.7e-63
k141_3449_27	K00018	1.6e-60
k141_8357_55	K00018	1.2e-56
k141_61173_37	K00019	8.7e-60
k141_13778_15	K00019	6.9e-56
k141_15916_13	K00019	5.8e-51
k141_13778_14	K00019	1.5e-50
k141_26553_3	K00019	1.5e-09
k141_38680_7	K00020	4.5e-103
k141_4215_54	K00020	2e-10
k141_19297_40	K00020	3.2e-09
k141_755_9	K00020	3.7e-09
k141_3449_27	K00020	9.3e-09
k141_20309_14	K00020	2.4e-08
k141_19297_5	K00020	4.8e-08
k141_8357_95	K00020	8.7e-08
k141_8357_45	K00020	1.1e-07
k141_23903_44	K00020	6.7e-07
k141_2818_4	K00022	1.2e-76
k141_8357_45	K00022	4.6e-45
k141_61173_37	K00023	1.6e-93
k141_15916_13	K00023	5.2e-51
k141_13778_15	K00023	8.8e-36
k141_13778_14	K00023	1.2e-34
k141_23903_17	K00024	3.7e-100
k141_28058_1	K00024	1.6e-65
k141_11718_4	K00027	6.6e-182
k141_7491_9	K00027	1.2e-136
k141_11718_4	K00029	2.8e-186
k141_7491_9	K00029	2e-90
k141_23903_26	K00030	1.3e-51
k141_6535_11	K00030	8.2e-50
k141_8357_61	K00030	2e-41
k141_38858_3	K00030	6.4e-07
k141_38858_3	K00031	1.4e-168
k141_23903_26	K00031	8.1e-49
k141_6535_11	K00031	2.8e-44
k141_8357_61	K00031	7.2e-41
k141_13864_12	K00032	2.4e-57
k141_755_9	K00032	1.4e-52
k141_23903_44	K00032	1.9e-52
k141_3449_27	K00032	2.5e-45
k141_8357_55	K00032	2.1e-33
k141_38680_7	K00033	2.9e-20
k141_8357_45	K00033	1.7e-06
k141_2818_4	K00033	3.2e-06
k141_18227_10	K00033	7.7e-06
k141_61173_37	K00034	1.4e-89
k141_15916_13	K00034	2.3e-64
k141_13778_14	K00034	2.1e-44
k141_13778_15	K00034	8.5e-42
k141_48085_6	K00035	1.3e-08
k141_61173_37	K00038	1.5e-67
k141_15916_13	K00038	4.3e-60
