gene 	 KO 	 Evalue
k141_1840_length_16046_cov_10.0000_15	K00001	2.8e-64
k141_3687_length_50289_cov_11.9952_15	K00001	4.4e-61
k141_6934_length_47280_cov_9.9961_4	K00001	8.6e-60
k141_8160_length_133041_cov_13.9990_89	K00001	4.6e-52
k141_9789_length_98177_cov_11.0000_18	K00001	5.4e-35
k141_2563_length_100768_cov_13.0000_20	K00001	2.7e-26
k141_8160_length_133041_cov_13.9990_86	K00001	8.8e-23
k141_2852_length_82839_cov_15.9960_39	K00001	6.5e-14
k141_3687_length_50289_cov_11.9952_3	K00001	7e-08
k141_6105_length_56066_cov_15.9945_27	K00001	4.1e-07
k141_3766_length_55085_cov_13.9914_23	K00002	7.4e-54
k141_9832_length_44903_cov_15.0000_15	K00002	3.9e-51
k141_9789_length_98177_cov_11.0000_28	K00002	3.8e-16
k141_7368_length_170944_cov_14.9989_118	K00002	4.5e-12
k141_1075_length_204616_cov_20.0000_87	K00002	3.3e-11
k141_3766_length_55085_cov_13.9914_39	K00003	4.5e-142
k141_8160_length_133041_cov_13.9990_89	K00004	3.9e-91
k141_6934_length_47280_cov_9.9961_4	K00004	4.3e-73
k141_1840_length_16046_cov_10.0000_15	K00004	1.3e-62
k141_3687_length_50289_cov_11.9952_15	K00004	3.8e-39
k141_9789_length_98177_cov_11.0000_7	K00004	3.2e-07
k141_3687_length_50289_cov_11.9952_8	K00005	2.6e-88
k141_9789_length_98177_cov_11.0000_18	K00005	2.1e-16
k141_2563_length_100768_cov_13.0000_20	K00005	5e-16
k141_8160_length_133041_cov_13.9990_86	K00005	3.5e-10
k141_9789_length_98177_cov_11.0000_56	K00005	2.8e-08
k141_2852_length_82839_cov_15.9960_39	K00005	1e-07
k141_3687_length_50289_cov_11.9952_3	K00005	2.7e-07
k141_8160_length_133041_cov_13.9990_89	K00008	7.3e-104
k141_6934_length_47280_cov_9.9961_4	K00008	2e-78
k141_1840_length_16046_cov_10.0000_15	K00008	5.5e-61
k141_3687_length_50289_cov_11.9952_15	K00008	5.9e-37
k141_1390_length_56665_cov_13.9949_20	K00010	1e-70
k141_258_length_17166_cov_11.9887_7	K00010	2.3e-43
k141_1075_length_204616_cov_20.0000_117	K00010	6.4e-07
k141_1075_length_204616_cov_20.0000_116	K00010	2e-06
k141_5838_length_127553_cov_13.9978_105	K00012	4e-108
k141_7368_length_170944_cov_14.9989_37	K00012	1.7e-08
k141_2080_length_107844_cov_13.0000_19	K00012	1.3e-06
k141_9832_length_44903_cov_15.0000_27	K00013	1.7e-160
k141_6934_length_47280_cov_9.9961_25	K00014	3e-64
k141_1075_length_204616_cov_20.0000_89	K00014	5.6e-06
k141_6049_length_37063_cov_12.0000_10	K00015	5.8e-76
k141_8160_length_133041_cov_13.9990_96	K00015	6.4e-70
k141_2080_length_107844_cov_13.0000_84	K00015	8.5e-58
k141_8160_length_133041_cov_13.9990_41	K00015	1.8e-09
k141_7368_length_170944_cov_14.9989_50	K00015	3e-08
k141_9834_length_41161_cov_14.0000_20	K00015	8.1e-07
k141_3687_length_50289_cov_11.9952_17	K00015	3.1e-06
k141_1075_length_204616_cov_20.0000_116	K00015	4.3e-06
k141_6049_length_37063_cov_12.0000_15	K00016	1.4e-127
k141_8160_length_133041_cov_13.9990_96	K00018	3.6e-74
k141_6049_length_37063_cov_12.0000_10	K00018	4.8e-70
k141_2080_length_107844_cov_13.0000_84	K00018	4.3e-56
k141_8160_length_133041_cov_13.9990_41	K00018	2e-08
k141_7368_length_170944_cov_14.9989_50	K00018	8.4e-07
k141_1075_length_204616_cov_20.0000_116	K00018	6.4e-06
k141_2080_length_107844_cov_13.0000_89	K00019	1e-55
k141_1390_length_56665_cov_13.9949_18	K00019	4.6e-52
k141_8057_length_24365_cov_13.0000_10	K00019	1.1e-48
k141_2351_length_142097_cov_12.0000_56	K00019	8.7e-39
k141_3661_length_65165_cov_16.0000_41	K00019	2.7e-27
k141_2351_length_142097_cov_12.0000_69	K00019	1.2e-23
k141_7368_length_170944_cov_14.9989_50	K00020	1.5e-44
k141_2351_length_142097_cov_12.0000_61	K00020	1.7e-32
k141_9834_length_41161_cov_14.0000_20	K00020	8.9e-13
k141_2351_length_142097_cov_12.0000_85	K00020	3.3e-12
k141_1075_length_204616_cov_20.0000_117	K00020	9.7e-12
k141_1075_length_204616_cov_20.0000_116	K00020	3.6e-10
k141_2080_length_107844_cov_13.0000_84	K00020	8e-09
k141_8160_length_133041_cov_13.9990_96	K00020	2.6e-08
k141_6049_length_37063_cov_12.0000_10	K00020	7.3e-07
k141_4200_length_23419_cov_10.0000_11	K00022	3.1e-49
k141_8057_length_24365_cov_13.0000_10	K00023	1.1e-63
k141_1390_length_56665_cov_13.9949_18	K00023	9.5e-57
k141_2080_length_107844_cov_13.0000_89	K00023	5.7e-54
k141_2351_length_142097_cov_12.0000_56	K00023	5.8e-31
k141_2351_length_142097_cov_12.0000_69	K00023	6.9e-23
k141_3661_length_65165_cov_16.0000_41	K00023	2.4e-18
k141_6049_length_37063_cov_12.0000_15	K00024	5.6e-102
k141_6934_length_47280_cov_9.9961_14	K00027	7.6e-179
k141_6934_length_47280_cov_9.9961_14	K00029	9.5e-182
k141_648_length_37597_cov_14.0000_9	K00030	1.7e-58
k141_5245_length_43929_cov_10.0000_43	K00031	1.5e-183
k141_648_length_37597_cov_14.0000_9	K00031	8.2e-51
k141_2080_length_107844_cov_13.0000_84	K00032	5.7e-53
k141_8160_length_133041_cov_13.9990_96	K00032	1.4e-49
k141_6049_length_37063_cov_12.0000_10	K00032	5.2e-45
k141_7368_length_170944_cov_14.9989_50	K00032	1e-07
k141_2351_length_142097_cov_12.0000_61	K00033	4.1e-208
k141_7368_length_170944_cov_14.9989_50	K00033	4.9e-98
k141_9834_length_41161_cov_14.0000_20	K00033	1.5e-06
k141_8057_length_24365_cov_13.0000_10	K00034	9.3e-79
k141_1390_length_56665_cov_13.9949_18	K00034	6e-77
k141_2080_length_107844_cov_13.0000_89	K00034	5.6e-72
k141_2351_length_142097_cov_12.0000_56	K00034	4.6e-42
k141_3661_length_65165_cov_16.0000_41	K00034	7.8e-29
k141_2351_length_142097_cov_12.0000_69	K00034	8.3e-28
k141_1390_length_56665_cov_13.9949_20	K00035	1.8e-21
k141_258_length_17166_cov_11.9887_7	K00035	5.4e-11
k141_2351_length_142097_cov_12.0000_58	K00036	6.4e-190
k141_8057_length_24365_cov_13.0000_10	K00038	7.4e-67
k141_2080_length_107844_cov_13.0000_89	K00038	3.6e-66
k141_1390_length_56665_cov_13.9949_18	K00038	2.6e-62
k141_2351_length_142097_cov_12.0000_56	K00038	1.9e-32
k141_2351_length_142097_cov_12.0000_69	K00038	9.1e-27
k141_3661_length_65165_cov_16.0000_41	K00038	2.6e-25
k141_8057_length_24365_cov_13.0000_10	K00039	2.1e-34
k141_1390_length_56665_cov_13.9949_18	K00039	3.7e-32
k141_2080_length_107844_cov_13.0000_89	K00039	1.9e-29
k141_3661_length_65165_cov_16.0000_41	K00039	7.1e-27
k141_2351_length_142097_cov_12.0000_69	K00039	1.9e-23
k141_2351_length_142097_cov_12.0000_56	K00039	5.1e-23
k141_7368_length_170944_cov_14.9989_50	K00042	1.7e-36
k141_2351_length_142097_cov_12.0000_61	K00042	6.1e-27
k141_9834_length_41161_cov_14.0000_20	K00042	3.2e-11
k141_2351_length_142097_cov_12.0000_85	K00042	4.4e-09
k141_1075_length_204616_cov_20.0000_117	K00042	5.1e-08
k141_8160_length_133041_cov_13.9990_96	K00042	9.4e-07
k141_1075_length_204616_cov_20.0000_116	K00042	4.4e-06
k141_2563_length_100768_cov_13.0000_20	K00043	2.4e-77
k141_9789_length_98177_cov_11.0000_18	K00043	6e-68
k141_8160_length_133041_cov_13.9990_86	K00043	3.6e-65
k141_3687_length_50289_cov_11.9952_3	K00043	6.2e-40
k141_2852_length_82839_cov_15.9960_39	K00043	1.1e-36
k141_3687_length_50289_cov_11.9952_8	K00043	3.1e-11
k141_2563_length_100768_cov_13.0000_20	K00048	4e-154
k141_8160_length_133041_cov_13.9990_86	K00048	2.2e-68
k141_9789_length_98177_cov_11.0000_18	K00048	1.8e-61
k141_3687_length_50289_cov_11.9952_3	K00048	3e-33
k141_2852_length_82839_cov_15.9960_39	K00048	2.2e-29
k141_3687_length_50289_cov_11.9952_8	K00048	6.8e-06
k141_6049_length_37063_cov_12.0000_10	K00049	5.3e-24
k141_8160_length_133041_cov_13.9990_96	K00049	3.5e-21
k141_2080_length_107844_cov_13.0000_84	K00049	7.1e-21
k141_6049_length_37063_cov_12.0000_10	K00050	3.2e-54
k141_8160_length_133041_cov_13.9990_96	K00050	4.5e-46
k141_2080_length_107844_cov_13.0000_84	K00050	1.6e-31
k141_7368_length_170944_cov_14.9989_50	K00050	3.1e-06
