gene 	 KO 	 Evalue
k141_1940_length_1182_cov_9.0000_1	K00001	3.9e-69
k141_2382_length_1855_cov_6.0000_1	K00001	4.1e-65
k141_106_length_3083_cov_8.0000_3	K00001	2.4e-61
k141_122_length_1128_cov_19.0000_1	K00001	4.3e-58
k141_1480_length_1630_cov_10.0000_2	K00001	3.1e-32
k141_1319_length_1611_cov_6.0000_2	K00001	4.1e-28
k141_1480_length_1630_cov_10.0000_1	K00001	3.1e-25
k141_1138_length_1836_cov_5.0000_2	K00001	6.5e-21
k141_446_length_1253_cov_6.0000_1	K00002	2e-12
k141_1503_length_1065_cov_11.0000_1	K00003	7.7e-138
k141_1940_length_1182_cov_9.0000_1	K00004	6.6e-124
k141_122_length_1128_cov_19.0000_1	K00004	1.3e-80
k141_106_length_3083_cov_8.0000_3	K00004	4.7e-75
k141_1138_length_1836_cov_5.0000_2	K00004	5.6e-31
k141_2382_length_1855_cov_6.0000_1	K00004	1.8e-29
k141_1480_length_1630_cov_10.0000_1	K00004	4.6e-11
k141_1480_length_1630_cov_10.0000_2	K00004	1.1e-07
k141_3046_length_4174_cov_7.0000_1	K00005	1.4e-120
k141_662_length_2000_cov_6.0000_2	K00005	1.1e-09
k141_1319_length_1611_cov_6.0000_2	K00005	3.3e-08
k141_1940_length_1182_cov_9.0000_1	K00008	3.8e-104
k141_122_length_1128_cov_19.0000_1	K00008	5.3e-84
k141_106_length_3083_cov_8.0000_3	K00008	1.1e-78
k141_1138_length_1836_cov_5.0000_2	K00008	4.3e-36
k141_2382_length_1855_cov_6.0000_1	K00008	7.6e-30
k141_1480_length_1630_cov_10.0000_1	K00008	3.8e-12
k141_1480_length_1630_cov_10.0000_2	K00008	5.5e-10
k141_1816_length_3170_cov_5.0000_1	K00008	1.4e-06
k141_998_length_3122_cov_8.0000_3	K00008	7.2e-06
k141_1032_length_1150_cov_5.0000_1	K00008	7.2e-06
k141_2333_length_3147_cov_7.0000_2	K00012	1.3e-09
k141_1201_length_5381_cov_12.0000_4	K00012	5.5e-07
k141_1438_length_1617_cov_9.0000_1	K00012	6.2e-07
k141_167_length_11686_cov_9.0000_10	K00012	2.4e-06
k141_205_length_1068_cov_4.0000_1	K00012	2.8e-06
k141_601_length_3403_cov_7.0000_1	K00013	1.5e-158
k141_121_length_1573_cov_5.0000_1	K00014	4.4e-10
