gene 	 KO 	 Evalue
k141_316_length_131176_cov_172.1490_13	K00001	8.7e-81
k141_399_length_38378_cov_155.8698_18	K00001	1.3e-73
k141_1973_length_34270_cov_189.0868_19	K00001	3.2e-65
k141_2761_length_192730_cov_165.0213_134	K00001	1e-63
k141_423_length_180414_cov_182.1733_20	K00001	4.8e-61
k141_1510_length_420846_cov_151.4138_183	K00001	1.7e-59
k141_423_length_180414_cov_182.1733_97	K00001	2.9e-59
k141_1510_length_420846_cov_151.4138_181	K00001	2.5e-57
k141_1757_length_62085_cov_175.2575_10	K00001	2.7e-56
k141_1728_length_118243_cov_163.1499_90	K00001	9.8e-55
k141_1510_length_420846_cov_151.4138_376	K00001	6.8e-54
k141_2182_length_116877_cov_184.9944_59	K00001	2.6e-52
k141_285_length_83861_cov_179.9662_21	K00001	2.6e-50
k141_770_length_46275_cov_183.5070_29	K00001	1.2e-38
k141_2761_length_192730_cov_165.0213_37	K00001	4.6e-35
k141_1276_length_197359_cov_153.7406_73	K00001	1.7e-30
k141_1544_length_428839_cov_173.2332_144	K00001	7.8e-30
k141_1544_length_428839_cov_173.2332_296	K00001	3.4e-25
k141_2469_length_84605_cov_153.0144_62	K00001	6.9e-21
k141_2182_length_116877_cov_184.9944_93	K00001	7.6e-19
k141_2131_length_131717_cov_177.0107_105	K00001	5.8e-14
k141_937_length_74138_cov_148.9628_8	K00001	7.4e-06
k141_2131_length_131717_cov_177.0107_104	K00002	4.1e-65
k141_1757_length_62085_cov_175.2575_35	K00002	7.2e-56
k141_1757_length_62085_cov_175.2575_32	K00002	6e-55
k141_1510_length_420846_cov_151.4138_176	K00002	1.5e-30
k141_937_length_74138_cov_148.9628_48	K00002	7.5e-11
k141_1510_length_420846_cov_151.4138_186	K00002	3e-08
k141_316_length_131176_cov_172.1490_69	K00002	6.4e-08
k141_1544_length_428839_cov_173.2332_177	K00002	1.5e-07
k141_2469_length_84605_cov_153.0144_16	K00002	2.8e-07
k141_1757_length_62085_cov_175.2575_36	K00002	1.4e-06
k141_937_length_74138_cov_148.9628_44	K00002	3.7e-06
k141_1510_length_420846_cov_151.4138_308	K00002	6.1e-06
k141_1770_length_256461_cov_178.8081_30	K00003	3e-79
k141_2680_length_107791_cov_181.8578_72	K00003	9.8e-72
k141_880_length_204904_cov_179.9631_100	K00003	4.9e-08
k141_1510_length_420846_cov_151.4138_183	K00004	8.9e-101
k141_1510_length_420846_cov_151.4138_376	K00004	2.7e-99
k141_423_length_180414_cov_182.1733_20	K00004	5.4e-98
k141_1973_length_34270_cov_189.0868_19	K00004	6.7e-95
k141_1510_length_420846_cov_151.4138_181	K00004	3.9e-86
k141_1728_length_118243_cov_163.1499_90	K00004	2.6e-83
k141_2761_length_192730_cov_165.0213_134	K00004	2.2e-81
k141_399_length_38378_cov_155.8698_18	K00004	1.4e-76
k141_316_length_131176_cov_172.1490_13	K00004	1.6e-68
k141_1757_length_62085_cov_175.2575_10	K00004	1.9e-57
k141_423_length_180414_cov_182.1733_97	K00004	1.7e-54
k141_1544_length_428839_cov_173.2332_296	K00004	3.6e-35
k141_2182_length_116877_cov_184.9944_59	K00004	2.8e-33
k141_2182_length_116877_cov_184.9944_93	K00004	8.9e-31
k141_285_length_83861_cov_179.9662_21	K00004	2.3e-22
k141_2469_length_84605_cov_153.0144_62	K00004	1.5e-14
k141_2131_length_131717_cov_177.0107_38	K00004	3.5e-06
k141_285_length_83861_cov_179.9662_55	K00004	3.7e-06
k141_2680_length_107791_cov_181.8578_79	K00005	2.3e-154
k141_672_length_84922_cov_167.6809_19	K00005	1.2e-95
k141_770_length_46275_cov_183.5070_29	K00005	5.9e-18
k141_1544_length_428839_cov_173.2332_144	K00005	4.7e-17
k141_2761_length_192730_cov_165.0213_37	K00005	1.9e-15
k141_1276_length_197359_cov_153.7406_73	K00005	1.5e-13
k141_2131_length_131717_cov_177.0107_105	K00005	2.4e-13
k141_880_length_204904_cov_179.9631_44	K00005	2.7e-10
k141_937_length_74138_cov_148.9628_5	K00007	2.1e-105
k141_423_length_180414_cov_182.1733_69	K00007	1.2e-103
k141_1728_length_118243_cov_163.1499_6	K00007	2.5e-102
k141_937_length_74138_cov_148.9628_26	K00007	1.4e-39
k141_770_length_46275_cov_183.5070_36	K00007	3e-26
k141_1510_length_420846_cov_151.4138_183	K00008	6.4e-123
k141_1973_length_34270_cov_189.0868_19	K00008	2e-105
k141_423_length_180414_cov_182.1733_20	K00008	6e-103
k141_1510_length_420846_cov_151.4138_376	K00008	5e-100
k141_1728_length_118243_cov_163.1499_90	K00008	1.3e-96
k141_1510_length_420846_cov_151.4138_181	K00008	1.8e-92
k141_2761_length_192730_cov_165.0213_134	K00008	1.3e-90
k141_399_length_38378_cov_155.8698_18	K00008	3e-80
k141_316_length_131176_cov_172.1490_13	K00008	4.3e-77
k141_1757_length_62085_cov_175.2575_10	K00008	2e-56
k141_423_length_180414_cov_182.1733_97	K00008	7.7e-55
k141_1544_length_428839_cov_173.2332_296	K00008	7.7e-45
k141_2182_length_116877_cov_184.9944_93	K00008	1.3e-39
k141_2182_length_116877_cov_184.9944_59	K00008	2.1e-35
k141_285_length_83861_cov_179.9662_21	K00008	2e-16
k141_2469_length_84605_cov_153.0144_62	K00008	2.3e-11
k141_285_length_83861_cov_179.9662_55	K00008	1.8e-06
k141_2761_length_192730_cov_165.0213_52	K00008	1.9e-06
k141_2131_length_131717_cov_177.0107_38	K00008	8.7e-06
k141_770_length_46275_cov_183.5070_36	K00009	4.7e-153
k141_423_length_180414_cov_182.1733_69	K00009	7.7e-31
k141_1728_length_118243_cov_163.1499_6	K00009	8.6e-29
k141_937_length_74138_cov_148.9628_5	K00009	2.5e-28
k141_937_length_74138_cov_148.9628_26	K00009	5.2e-18
k141_2718_length_13232_cov_197.0099_9	K00009	2.8e-06
k141_485_length_23249_cov_140.3230_10	K00010	8e-73
k141_1510_length_420846_cov_151.4138_332	K00010	8.3e-44
k141_757_length_118593_cov_153.5375_43	K00010	7.5e-39
k141_880_length_204904_cov_179.9631_100	K00010	3.4e-34
k141_2131_length_131717_cov_177.0107_32	K00010	8.3e-34
k141_2718_length_13232_cov_197.0099_9	K00010	2.6e-08
k141_587_length_33433_cov_163.9789_10	K00012	1.8e-112
k141_1544_length_428839_cov_173.2332_342	K00012	2.7e-111
k141_2931_length_37553_cov_183.2142_11	K00012	5.4e-82
k141_1973_length_34270_cov_189.0868_27	K00012	1.2e-08
k141_2869_length_7988_cov_179.5879_3	K00012	8.6e-06
k141_587_length_33433_cov_163.9789_18	K00013	2.9e-178
k141_1510_length_420846_cov_151.4138_264	K00014	4.7e-91
k141_2718_length_13232_cov_197.0099_17	K00014	1.3e-89
k141_1276_length_197359_cov_153.7406_46	K00014	6.7e-11
k141_2718_length_13232_cov_197.0099_9	K00014	4.2e-08
k141_285_length_83861_cov_179.9662_55	K00014	1.7e-07
k141_2761_length_192730_cov_165.0213_52	K00014	1.7e-06
k141_111_length_27136_cov_188.1257_9	K00015	2.1e-112
k141_1544_length_428839_cov_173.2332_269	K00015	1.4e-78
k141_2469_length_84605_cov_153.0144_11	K00015	1.2e-72
k141_2778_length_147040_cov_165.9772_63	K00015	5.3e-47
k141_757_length_118593_cov_153.5375_9	K00015	7.6e-39
k141_285_length_83861_cov_179.9662_37	K00016	7e-29
k141_111_length_27136_cov_188.1257_9	K00018	1.6e-75
k141_1544_length_428839_cov_173.2332_269	K00018	2.4e-75
k141_2469_length_84605_cov_153.0144_11	K00018	4.7e-64
k141_2778_length_147040_cov_165.9772_63	K00018	6.5e-44
k141_757_length_118593_cov_153.5375_9	K00018	1.8e-36
k141_1757_length_62085_cov_175.2575_10	K00018	7.8e-07
k141_2761_length_192730_cov_165.0213_19	K00019	1.2e-69
k141_465_length_58939_cov_170.4591_56	K00019	3e-62
k141_757_length_118593_cov_153.5375_69	K00019	1.1e-61
k141_1728_length_118243_cov_163.1499_41	K00019	2.3e-54
k141_1544_length_428839_cov_173.2332_185	K00019	1.2e-49
k141_1544_length_428839_cov_173.2332_118	K00019	1.7e-49
k141_1544_length_428839_cov_173.2332_48	K00019	1.7e-48
k141_1510_length_420846_cov_151.4138_337	K00019	1.1e-46
k141_2182_length_116877_cov_184.9944_88	K00019	1.6e-46
k141_672_length_84922_cov_167.6809_15	K00019	3.4e-46
k141_937_length_74138_cov_148.9628_8	K00019	1.2e-45
k141_1276_length_197359_cov_153.7406_104	K00019	3.8e-45
k141_1770_length_256461_cov_178.8081_15	K00019	3.2e-44
k141_2131_length_131717_cov_177.0107_111	K00019	1.4e-43
k141_423_length_180414_cov_182.1733_111	K00019	2.8e-37
k141_2761_length_192730_cov_165.0213_130	K00019	1.9e-31
k141_1276_length_197359_cov_153.7406_124	K00019	2.1e-19
k141_1510_length_420846_cov_151.4138_350	K00019	3.6e-18
k141_2958_length_56025_cov_166.5248_43	K00019	4.2e-06
k141_999_length_52147_cov_153.9782_34	K00019	5.2e-06
k141_2869_length_7988_cov_179.5879_3	K00020	6.5e-107
k141_465_length_58939_cov_170.4591_46	K00020	4e-101
k141_2680_length_107791_cov_181.8578_12	K00020	3.9e-93
k141_587_length_33433_cov_163.9789_9	K00020	2.9e-29
k141_316_length_131176_cov_172.1490_35	K00020	1.7e-14
k141_2718_length_13232_cov_197.0099_9	K00020	1.8e-10
k141_1973_length_34270_cov_189.0868_27	K00020	4.6e-09
k141_2469_length_84605_cov_153.0144_11	K00020	1.5e-06
k141_2931_length_37553_cov_183.2142_11	K00020	3.9e-06
k141_2778_length_147040_cov_165.9772_43	K00022	6.7e-60
k141_178_length_61513_cov_169.3148_5	K00022	2.2e-54
k141_757_length_118593_cov_153.5375_69	K00023	4.1e-91
k141_2761_length_192730_cov_165.0213_19	K00023	6.7e-68
k141_1728_length_118243_cov_163.1499_41	K00023	9.8e-59
k141_1544_length_428839_cov_173.2332_185	K00023	5.1e-58
k141_1544_length_428839_cov_173.2332_118	K00023	5.8e-57
k141_1510_length_420846_cov_151.4138_337	K00023	1.6e-55
k141_2182_length_116877_cov_184.9944_88	K00023	4.8e-51
k141_672_length_84922_cov_167.6809_15	K00023	1.5e-49
k141_2131_length_131717_cov_177.0107_111	K00023	3.9e-45
k141_423_length_180414_cov_182.1733_111	K00023	4.4e-44
k141_1544_length_428839_cov_173.2332_48	K00023	4.6e-41
k141_937_length_74138_cov_148.9628_8	K00023	7.9e-41
k141_1770_length_256461_cov_178.8081_15	K00023	1.1e-39
k141_1276_length_197359_cov_153.7406_104	K00023	1.4e-33
k141_465_length_58939_cov_170.4591_56	K00023	7e-27
k141_2761_length_192730_cov_165.0213_130	K00023	3.3e-20
k141_1510_length_420846_cov_151.4138_350	K00023	8.4e-20
k141_1276_length_197359_cov_153.7406_124	K00023	1e-16
k141_285_length_83861_cov_179.9662_37	K00024	1.5e-70
k141_1399_length_99121_cov_187.9969_81	K00024	1.8e-07
k141_2718_length_13232_cov_197.0099_9	K00024	4.8e-07
k141_1510_length_420846_cov_151.4138_222	K00024	1.1e-06
k141_399_length_38378_cov_155.8698_19	K00027	3.5e-214
k141_2761_length_192730_cov_165.0213_47	K00027	1.9e-128
k141_2761_length_192730_cov_165.0213_52	K00027	1.1e-06
k141_285_length_83861_cov_179.9662_55	K00027	1.7e-06
k141_399_length_38378_cov_155.8698_19	K00029	1.6e-214
k141_2761_length_192730_cov_165.0213_47	K00029	2.6e-117
k141_1510_length_420846_cov_151.4138_158	K00030	3.4e-56
k141_757_length_118593_cov_153.5375_112	K00030	3.4e-52
k141_1770_length_256461_cov_178.8081_100	K00030	5.8e-48
k141_757_length_118593_cov_153.5375_112	K00031	1.1e-120
k141_1770_length_256461_cov_178.8081_100	K00031	2.7e-46
k141_1510_length_420846_cov_151.4138_158	K00031	3.7e-45
k141_111_length_27136_cov_188.1257_9	K00032	4.2e-130
k141_1544_length_428839_cov_173.2332_269	K00032	8.9e-52
k141_2469_length_84605_cov_153.0144_11	K00032	3.6e-36
k141_757_length_118593_cov_153.5375_9	K00032	3.7e-32
k141_2778_length_147040_cov_165.9772_63	K00032	2e-27
k141_587_length_33433_cov_163.9789_9	K00033	1.9e-216
k141_2869_length_7988_cov_179.5879_3	K00033	4.4e-23
k141_465_length_58939_cov_170.4591_46	K00033	1.3e-22
k141_2680_length_107791_cov_181.8578_12	K00033	2.3e-17
k141_1973_length_34270_cov_189.0868_27	K00033	1.1e-07
k141_2718_length_13232_cov_197.0099_9	K00033	6.2e-07
k141_1728_length_118243_cov_163.1499_41	K00034	2.7e-86
k141_2761_length_192730_cov_165.0213_19	K00034	6.2e-84
k141_1510_length_420846_cov_151.4138_337	K00034	1.1e-81
k141_1544_length_428839_cov_173.2332_185	K00034	1.8e-79
k141_757_length_118593_cov_153.5375_69	K00034	1.8e-79
k141_1544_length_428839_cov_173.2332_118	K00034	1.6e-73
k141_2131_length_131717_cov_177.0107_111	K00034	1.6e-67
k141_2182_length_116877_cov_184.9944_88	K00034	2.8e-64
k141_672_length_84922_cov_167.6809_15	K00034	1.3e-63
k141_423_length_180414_cov_182.1733_111	K00034	5.4e-61
k141_1544_length_428839_cov_173.2332_48	K00034	4.7e-58
k141_1770_length_256461_cov_178.8081_15	K00034	9.9e-56
k141_937_length_74138_cov_148.9628_8	K00034	1.6e-45
k141_1276_length_197359_cov_153.7406_104	K00034	6.6e-45
k141_1276_length_197359_cov_153.7406_124	K00034	8.6e-40
k141_2761_length_192730_cov_165.0213_130	K00034	2.3e-39
k141_465_length_58939_cov_170.4591_56	K00034	1.1e-34
k141_1510_length_420846_cov_151.4138_350	K00034	7.6e-31
