gene 	 KO 	 Evalue
k141_25658_104	K00001	8e-34
k141_367_6	K00001	2e-33
k141_26672_7	K00001	7.5e-33
k141_26672_29	K00001	2.9e-25
k141_14682_12	K00001	8.9e-16
k141_6873_9	K00001	8.9e-07
k141_14682_15	K00002	9.6e-51
k141_6567_12	K00003	3e-160
k141_4226_20	K00003	7.8e-08
k141_6873_9	K00004	1.7e-07
k141_25223_3	K00004	4e-07
k141_11571_34	K00004	9.8e-07
k141_26672_38	K00005	2.7e-103
k141_367_6	K00005	3.6e-22
k141_26672_7	K00005	1.3e-16
k141_25658_104	K00005	2.2e-16
k141_26672_29	K00005	5.1e-14
k141_28648_26	K00005	3.5e-13
k141_14682_12	K00005	4.3e-13
k141_6873_9	K00008	3.5e-07
k141_11571_34	K00008	1.7e-06
k141_4226_20	K00010	9.8e-06
k141_32600_14	K00012	9.4e-80
k141_32600_13	K00012	3.6e-20
k141_25223_3	K00012	3.1e-08
k141_6873_9	K00012	6.5e-08
k141_5760_19	K00012	4.2e-06
k141_1590_4	K00013	3.8e-186
k141_28648_22	K00014	4.5e-74
k141_11571_34	K00014	4.7e-11
k141_25223_3	K00014	4.5e-09
k141_25658_53	K00014	5.8e-07
k141_7125_3	K00014	3e-06
k141_15354_56	K00015	4.5e-109
k141_19881_14	K00015	1.3e-94
k141_7362_39	K00015	3.9e-08
k141_4226_41	K00015	1.6e-06
k141_7480_16	K00016	6.8e-107
k141_19881_14	K00018	2.4e-109
k141_15354_56	K00018	4.3e-79
k141_4226_41	K00018	4.6e-07
k141_7362_39	K00018	1.7e-06
k141_5760_19	K00018	2.4e-06
k141_5438_33	K00019	2.2e-63
k141_1905_11	K00019	7.7e-61
k141_1165_22	K00019	1.4e-54
k141_26672_3	K00019	2.5e-48
k141_1165_21	K00019	5.6e-31
k141_7362_39	K00020	1.4e-12
k141_25223_3	K00020	9.4e-10
k141_11571_44	K00020	3.3e-09
k141_11571_34	K00020	4.4e-07
k141_6873_9	K00020	5.9e-07
k141_15354_56	K00020	1.4e-06
k141_5438_33	K00023	1.2e-89
k141_1905_11	K00023	4.3e-55
k141_26672_3	K00023	1.2e-42
k141_1165_22	K00023	1.1e-39
k141_1165_21	K00023	5.1e-17
k141_7480_16	K00024	5e-82
k141_25223_3	K00024	7e-10
k141_6873_9	K00024	7.7e-06
k141_7125_3	K00027	8e-91
k141_7125_3	K00029	3.8e-65
k141_2421_8	K00030	3.3e-52
k141_2421_8	K00031	1.2e-53
k141_15354_56	K00032	1.9e-84
k141_19881_14	K00032	1.1e-67
k141_25223_3	K00033	8.1e-10
k141_5438_33	K00034	7.8e-88
k141_1905_11	K00034	1e-72
k141_26672_3	K00034	6.8e-59
k141_1165_22	K00034	1.7e-53
k141_1165_21	K00034	2.8e-28
k141_22762_10	K00034	2.2e-06
k141_5438_33	K00038	1.3e-73
k141_1905_11	K00038	2.6e-67
k141_26672_3	K00038	7.6e-51
k141_1165_22	K00038	4.2e-44
k141_1165_21	K00038	7.8e-21
k141_1165_22	K00039	4.6e-47
k141_1905_11	K00039	2.3e-37
k141_5438_33	K00039	4.3e-37
k141_26672_3	K00039	3.6e-23
k141_1165_21	K00039	3.3e-18
k141_7362_39	K00042	3e-13
k141_25223_3	K00042	2e-10
k141_15354_56	K00042	6.4e-06
k141_11571_44	K00042	8.7e-06
k141_6873_9	K00042	9.9e-06
k141_25658_104	K00043	3.5e-82
k141_26672_7	K00043	1.9e-80
k141_367_6	K00043	1.8e-63
k141_26672_29	K00043	5.3e-59
k141_14682_12	K00043	1.9e-47
k141_26672_38	K00043	9.4e-15
