gene 	 KO 	 Evalue
k141_678_length_139710_cov_23.9962_70	K00001	1.5e-75
k141_2772_length_27966_cov_27.9942_11	K00001	2.5e-65
k141_3964_length_31560_cov_27.0000_21	K00001	6.4e-44
k141_678_length_139710_cov_23.9962_105	K00001	1e-32
k141_6085_length_39796_cov_24.9722_25	K00001	2.5e-29
k141_6891_length_86290_cov_30.0000_70	K00001	3e-26
k141_2772_length_27966_cov_27.9942_10	K00001	1e-09
k141_4558_length_97470_cov_27.0996_19	K00001	7.6e-06
k141_6160_length_67562_cov_25.0000_32	K00002	6.8e-69
k141_1774_length_4954_cov_21.0000_3	K00002	8.1e-63
k141_6345_length_49665_cov_24.9889_8	K00002	3.1e-06
k141_8248_length_123779_cov_28.0000_54	K00003	6.7e-156
k141_8248_length_123779_cov_28.0000_98	K00003	1.5e-07
k141_3687_length_23510_cov_23.0000_21	K00003	8.6e-07
k141_2772_length_27966_cov_27.9942_11	K00004	1.7e-33
k141_678_length_139710_cov_23.9962_70	K00004	7.7e-32
k141_3964_length_31560_cov_27.0000_21	K00004	1.3e-23
k141_4558_length_97470_cov_27.0996_92	K00004	3.7e-07
k141_8510_length_47237_cov_23.0000_20	K00005	5.3e-127
k141_6085_length_39796_cov_24.9722_29	K00005	7e-99
k141_2528_length_79679_cov_30.9849_38	K00005	5.9e-84
k141_6891_length_86290_cov_30.0000_70	K00005	8.3e-18
k141_678_length_139710_cov_23.9962_105	K00005	1.5e-16
k141_4906_length_95634_cov_25.1986_40	K00005	9.8e-12
k141_6085_length_39796_cov_24.9722_25	K00005	3.1e-09
k141_4606_length_114586_cov_53.9893_61	K00007	3.1e-25
k141_678_length_139710_cov_23.9962_70	K00008	4.3e-39
k141_2772_length_27966_cov_27.9942_11	K00008	2.8e-38
k141_3964_length_31560_cov_27.0000_21	K00008	1.1e-21
k141_4558_length_97470_cov_27.0996_92	K00008	1.9e-07
k141_4606_length_114586_cov_53.9893_61	K00009	1.3e-150
k141_8248_length_123779_cov_28.0000_98	K00010	6.3e-44
k141_4430_length_64704_cov_25.3673_13	K00010	3.4e-41
k141_8759_length_87375_cov_25.9962_64	K00010	1.1e-40
k141_3687_length_23510_cov_23.0000_21	K00010	4.7e-38
