gene 	 KO 	 Evalue
k141_6816_11	K00001	4.1e-60
k141_69372_8	K00001	1.8e-42
k141_36333_6	K00001	1.8e-42
k141_53996_2	K00001	1e-32
k141_43441_12	K00001	3.1e-14
k141_71370_1	K00001	6.9e-08
k141_66053_14	K00002	6.5e-57
k141_30009_7	K00002	2.8e-44
k141_38644_4	K00003	5.1e-148
k141_6816_11	K00004	5.9e-89
k141_53996_2	K00004	1.1e-57
k141_69372_8	K00004	1.8e-27
k141_71370_1	K00004	7.1e-12
k141_406_2	K00005	3.5e-17
k141_43441_12	K00005	7.8e-17
k141_36333_6	K00005	3.9e-13
k141_6816_11	K00008	3.5e-97
k141_53996_2	K00008	8.1e-67
k141_69372_8	K00008	4.3e-28
k141_71370_1	K00008	1.3e-16
k141_85236_103	K00010	5.9e-19
k141_36035_1	K00010	1.3e-16
k141_2337_6	K00010	3e-08
k141_12466_5	K00010	1.4e-07
k141_60690_3	K00012	1.7e-180
k141_39128_32	K00012	8.7e-07
k141_5869_3	K00013	1.4e-116
k141_5869_2	K00013	8.6e-32
k141_110647_5	K00014	6.3e-42
k141_110647_6	K00014	1.2e-38
k141_47222_21	K00014	7.7e-06
k141_40784_33	K00015	6.1e-77
k141_24353_1	K00015	7.5e-75
k141_8974_13	K00015	5.4e-08
k141_97200_11	K00015	1.4e-06
k141_60690_2	K00016	2.2e-20
k141_40784_33	K00018	5.7e-68
k141_24353_1	K00018	8.8e-63
k141_8974_13	K00018	5.9e-08
k141_97200_11	K00018	1.8e-07
k141_93484_24	K00019	1.2e-64
k141_40784_26	K00019	4.3e-45
k141_6816_14	K00019	1.8e-43
k141_67077_9	K00019	1e-40
k141_32594_10	K00019	1.2e-39
k141_17219_5	K00019	6.9e-30
k141_45417_6	K00019	1.6e-23
k141_22939_6	K00020	2.2e-72
k141_24353_1	K00020	1.6e-13
k141_97200_11	K00020	7.6e-10
k141_114065_3	K00020	3e-09
k141_93484_24	K00023	1.4e-89
k141_40784_26	K00023	7.8e-50
k141_6816_14	K00023	6.8e-47
k141_17219_5	K00023	1.4e-36
k141_32594_10	K00023	7e-26
k141_67077_9	K00023	8.8e-25
k141_45417_6	K00023	2.1e-21
k141_32594_11	K00023	5e-08
k141_60690_2	K00024	6.9e-100
k141_101301_6	K00027	1.8e-119
k141_101301_6	K00029	6.7e-102
k141_39128_19	K00030	1.8e-47
k141_81887_2	K00030	1.3e-30
k141_81887_1	K00030	2.4e-09
k141_81887_2	K00031	1e-59
k141_39128_19	K00031	1.8e-43
k141_81887_1	K00031	1.1e-18
k141_79626_3	K00031	1.9e-10
k141_24353_1	K00032	1.2e-45
k141_40784_33	K00032	6.9e-43
k141_22939_6	K00033	1.7e-13
k141_93484_24	K00034	1.6e-84
k141_40784_26	K00034	2e-68
k141_6816_14	K00034	6.7e-62
k141_17219_5	K00034	5.2e-45
k141_32594_10	K00034	1.1e-42
k141_45417_6	K00034	1.7e-41
k141_67077_9	K00034	3.8e-41
k141_32594_11	K00034	5.9e-13
k141_38539_10	K00034	2e-07
k141_7311_13	K00034	2.4e-06
k141_12466_5	K00035	9.3e-08
k141_36035_1	K00035	9.8e-06
k141_93484_24	K00038	1e-71
k141_6816_14	K00038	1.7e-54
k141_40784_26	K00038	2.6e-53
