gene 	 KO 	 Evalue
k141_10099_length_64614_cov_82.9661_5	K00001	7e-73
k141_6331_length_7334_cov_93.8319_5	K00001	3.9e-46
k141_3538_length_161866_cov_82.9881_25	K00001	8.5e-44
k141_4631_length_114997_cov_79.0084_31	K00001	5e-38
k141_3538_length_161866_cov_82.9881_110	K00001	6e-31
k141_7635_length_83429_cov_99.0213_67	K00001	9.5e-19
k141_10099_length_64614_cov_82.9661_67	K00001	6.4e-15
k141_2118_length_50012_cov_86.9715_47	K00002	1.7e-55
k141_4631_length_114997_cov_79.0084_40	K00002	1.8e-55
k141_2118_length_50012_cov_86.9715_46	K00002	2.8e-55
k141_2606_length_84765_cov_78.9892_45	K00002	6.5e-49
k141_4631_length_114997_cov_79.0084_10	K00002	2e-14
k141_4631_length_114997_cov_79.0084_67	K00003	5.6e-152
k141_6882_length_221831_cov_86.4546_209	K00003	1e-08
k141_12375_length_92605_cov_92.9754_42	K00003	2.4e-07
k141_3436_length_167981_cov_75.0048_47	K00003	5.6e-06
k141_10099_length_64614_cov_82.9661_5	K00004	2.5e-43
k141_3538_length_161866_cov_82.9881_25	K00004	2.9e-30
k141_6331_length_7334_cov_93.8319_5	K00004	2.1e-27
k141_4631_length_114997_cov_79.0084_31	K00004	2.4e-23
k141_1952_length_109301_cov_84.9869_76	K00004	8.6e-06
k141_6236_length_32500_cov_77.0568_19	K00005	6.3e-17
k141_7635_length_83429_cov_99.0213_67	K00005	4.3e-12
k141_3538_length_161866_cov_82.9881_110	K00005	7.4e-10
k141_10099_length_64614_cov_82.9661_5	K00008	7.9e-50
k141_3538_length_161866_cov_82.9881_25	K00008	8.4e-33
k141_6331_length_7334_cov_93.8319_5	K00008	5.2e-28
k141_4631_length_114997_cov_79.0084_31	K00008	1.5e-23
k141_1952_length_109301_cov_84.9869_76	K00008	5.2e-06
k141_12375_length_92605_cov_92.9754_42	K00010	1.6e-42
k141_6882_length_221831_cov_86.4546_209	K00010	1.2e-36
k141_3436_length_167981_cov_75.0048_47	K00010	2.8e-32
k141_3436_length_167981_cov_75.0048_45	K00010	3.5e-28
k141_6062_length_11386_cov_62.8634_7	K00012	2.5e-110
k141_1952_length_109301_cov_84.9869_6	K00012	4e-11
k141_3436_length_167981_cov_75.0048_139	K00012	3.1e-08
k141_3538_length_161866_cov_82.9881_126	K00013	4.3e-183
k141_6236_length_32500_cov_77.0568_18	K00014	7.8e-96
k141_6882_length_221831_cov_86.4546_194	K00015	2.2e-63
k141_3436_length_167981_cov_75.0048_138	K00016	1.9e-136
k141_6236_length_32500_cov_77.0568_23	K00016	3.1e-107
k141_3436_length_167981_cov_75.0048_139	K00016	1.6e-07
k141_6882_length_221831_cov_86.4546_194	K00018	5.5e-53
k141_4117_length_94088_cov_99.9782_8	K00018	5.2e-09
k141_6663_length_31484_cov_94.8912_22	K00018	5.4e-07
k141_1552_length_57962_cov_84.9728_11	K00019	5.9e-61
k141_354_length_29627_cov_88.9855_22	K00019	4.3e-59
k141_4573_length_55454_cov_82.0003_7	K00019	6e-45
k141_6882_length_221831_cov_86.4546_207	K00019	4.1e-43
k141_5569_length_32779_cov_79.9889_7	K00019	8.8e-40
k141_3436_length_167981_cov_75.0048_91	K00019	2e-35
