gene 	 KO 	 Evalue
k141_3975_length_8016_cov_8.0000_2	K00001	1.1e-39
k141_5363_length_1939_cov_9.0000_1	K00001	2.2e-30
k141_242_length_7092_cov_17.4165_6	K00001	5.4e-07
k141_6328_length_6849_cov_12.0000_1	K00002	1.4e-48
k141_408_length_6621_cov_39.0000_4	K00003	3e-154
k141_3975_length_8016_cov_8.0000_2	K00005	6.4e-23
k141_2554_length_2992_cov_10.0000_1	K00005	3.7e-10
k141_5363_length_1939_cov_9.0000_1	K00005	1.4e-08
k141_2982_length_8903_cov_26.0000_7	K00007	1.4e-17
k141_2078_length_8402_cov_16.0000_4	K00008	2.3e-06
k141_2982_length_8903_cov_26.0000_7	K00009	1.6e-112
k141_2976_length_9699_cov_11.2448_13	K00009	3.7e-24
k141_5828_length_6597_cov_13.0000_1	K00010	2.2e-07
k141_2884_length_4422_cov_13.0000_1	K00012	9.7e-07
k141_2554_length_2992_cov_10.0000_2	K00014	4.1e-101
k141_2078_length_8402_cov_16.0000_4	K00015	5.6e-06
k141_2078_length_8402_cov_16.0000_4	K00018	5.5e-07
k141_4171_length_6270_cov_30.0000_1	K00018	1.7e-06
k141_4813_length_2084_cov_11.7874_2	K00019	2.3e-60
k141_631_length_11285_cov_12.9763_9	K00019	2.3e-47
k141_2910_length_4221_cov_6.9676_1	K00019	1e-43
k141_1553_length_2097_cov_5.0000_1	K00019	3.1e-40
k141_3724_length_3010_cov_9.0000_4	K00019	7.2e-37
k141_4367_length_1939_cov_12.0000_2	K00019	2.9e-26
k141_5414_length_1597_cov_7.0000_1	K00019	5.8e-13
k141_3975_length_8016_cov_8.0000_4	K00019	1.3e-08
k141_164_length_3269_cov_61.0000_2	K00019	6.9e-06
k141_1481_length_8212_cov_58.0000_5	K00020	7.6e-31
k141_1554_length_5421_cov_34.0000_6	K00020	2.5e-14
k141_4171_length_6270_cov_30.0000_1	K00020	3.9e-08
k141_4468_length_7083_cov_19.0000_3	K00020	8.8e-08
k141_2156_length_8347_cov_31.0000_4	K00021	1.4e-10
k141_2262_length_9563_cov_8.0000_9	K00022	2.2e-82
k141_4813_length_2084_cov_11.7874_2	K00023	5.2e-82
k141_631_length_11285_cov_12.9763_9	K00023	1.6e-46
k141_3724_length_3010_cov_9.0000_4	K00023	3.2e-35
k141_2910_length_4221_cov_6.9676_1	K00023	5.2e-33
k141_1553_length_2097_cov_5.0000_1	K00023	2.1e-31
k141_4367_length_1939_cov_12.0000_2	K00023	3.3e-20
k141_5414_length_1597_cov_7.0000_1	K00023	2.5e-08
k141_164_length_3269_cov_61.0000_2	K00023	8.1e-08
k141_3829_length_2067_cov_3.0000_1	K00027	4.6e-148
k141_3829_length_2067_cov_3.0000_1	K00029	4.3e-154
k141_4599_length_2258_cov_5.0000_2	K00030	1.6e-51
k141_4599_length_2258_cov_5.0000_2	K00031	8.2e-52
k141_1481_length_8212_cov_58.0000_5	K00033	3.4e-215
k141_2884_length_4422_cov_13.0000_1	K00033	7e-07
k141_1554_length_5421_cov_34.0000_6	K00033	2.4e-06
k141_4813_length_2084_cov_11.7874_2	K00034	3.1e-80
k141_631_length_11285_cov_12.9763_9	K00034	2.4e-59
k141_3724_length_3010_cov_9.0000_4	K00034	3.2e-49
k141_2910_length_4221_cov_6.9676_1	K00034	1.9e-38
k141_1553_length_2097_cov_5.0000_1	K00034	2.5e-37
k141_4367_length_1939_cov_12.0000_2	K00034	1.7e-27
k141_5414_length_1597_cov_7.0000_1	K00034	4.1e-14
k141_164_length_3269_cov_61.0000_2	K00034	1.9e-08
k141_3975_length_8016_cov_8.0000_4	K00034	8.5e-07
k141_5617_length_1562_cov_7.8916_2	K00034	5.2e-06
k141_1424_length_6446_cov_15.2573_4	K00034	7.3e-06
k141_5828_length_6597_cov_13.0000_1	K00035	3.5e-06
k141_638_length_7311_cov_44.0000_6	K00036	8.9e-191
k141_4813_length_2084_cov_11.7874_2	K00038	4.8e-67
k141_631_length_11285_cov_12.9763_9	K00038	1.5e-56
k141_3724_length_3010_cov_9.0000_4	K00038	5.3e-45
k141_2910_length_4221_cov_6.9676_1	K00038	4.5e-37
k141_1553_length_2097_cov_5.0000_1	K00038	1.5e-35
k141_4367_length_1939_cov_12.0000_2	K00038	7.1e-20
k141_5414_length_1597_cov_7.0000_1	K00038	3.3e-12
k141_3975_length_8016_cov_8.0000_4	K00038	1.8e-06
k141_164_length_3269_cov_61.0000_2	K00038	1.9e-06
k141_2910_length_4221_cov_6.9676_1	K00039	9.5e-42
k141_4813_length_2084_cov_11.7874_2	K00039	4.9e-39
k141_1553_length_2097_cov_5.0000_1	K00039	1.1e-33
k141_631_length_11285_cov_12.9763_9	K00039	5.5e-30
k141_3724_length_3010_cov_9.0000_4	K00039	4.6e-23
k141_5414_length_1597_cov_7.0000_1	K00039	4e-13
k141_4367_length_1939_cov_12.0000_2	K00039	2.7e-11
k141_2982_length_8903_cov_26.0000_7	K00040	9.4e-30
k141_2982_length_8903_cov_26.0000_7	K00041	1.1e-22
k141_1481_length_8212_cov_58.0000_5	K00042	1e-26
k141_1554_length_5421_cov_34.0000_6	K00042	8e-12
k141_4468_length_7083_cov_19.0000_3	K00042	4e-07
k141_2884_length_4422_cov_13.0000_1	K00042	8.1e-06
k141_3975_length_8016_cov_8.0000_2	K00043	4.7e-79
k141_5363_length_1939_cov_9.0000_1	K00043	5.9e-73
k141_2554_length_2992_cov_10.0000_1	K00043	1e-06
k141_2982_length_8903_cov_26.0000_7	K00045	2.3e-27
k141_3975_length_8016_cov_8.0000_2	K00048	1.3e-107
k141_5363_length_1939_cov_9.0000_1	K00048	1.7e-72
k141_2554_length_2992_cov_10.0000_1	K00048	1.3e-06
k141_4599_length_2258_cov_5.0000_2	K00052	2.4e-153
k141_4171_length_6270_cov_30.0000_1	K00053	6.5e-158
k141_2156_length_8347_cov_31.0000_4	K00054	7.9e-178
