gene 	 KO 	 Evalue
k141_7536_length_46220_cov_60.0000_8	K00001	3e-82
k141_5862_length_81392_cov_71.9896_18	K00001	1.9e-75
k141_4953_length_82955_cov_65.0000_53	K00001	5.7e-44
k141_1460_length_73558_cov_70.9790_50	K00001	6.3e-33
k141_178_length_75535_cov_114.5131_45	K00001	2.2e-29
k141_8467_length_84493_cov_94.9067_24	K00001	2.1e-26
k141_9914_length_29189_cov_148.0000_25	K00002	6e-69
k141_11570_length_3440_cov_33.0000_1	K00002	7.2e-63
k141_178_length_75535_cov_114.5131_66	K00002	2.4e-06
k141_10768_length_183941_cov_82.0738_29	K00003	1.1e-155
k141_10566_length_33235_cov_74.0000_10	K00003	7.4e-08
k141_10617_length_36858_cov_47.0000_32	K00003	3.7e-07
k141_5829_length_23788_cov_151.0000_6	K00003	7.8e-06
k141_7536_length_46220_cov_60.0000_8	K00004	3.7e-41
k141_5862_length_81392_cov_71.9896_18	K00004	1.8e-32
k141_4953_length_82955_cov_65.0000_53	K00004	1.1e-23
k141_10076_length_30238_cov_79.0000_16	K00004	3.3e-07
k141_933_length_100032_cov_61.0000_20	K00005	4.7e-127
k141_178_length_75535_cov_114.5131_49	K00005	6.2e-99
k141_11423_length_28368_cov_100.0000_5	K00005	7.7e-84
k141_8467_length_84493_cov_94.9067_24	K00005	6.1e-18
k141_1460_length_73558_cov_70.9790_50	K00005	4.2e-16
k141_13267_length_87856_cov_57.0000_36	K00005	5.6e-12
k141_178_length_75535_cov_114.5131_45	K00005	2.7e-09
k141_11472_length_13059_cov_128.0000_10	K00007	2.8e-25
k141_7536_length_46220_cov_60.0000_8	K00008	7.8e-47
k141_5862_length_81392_cov_71.9896_18	K00008	6.7e-40
k141_4953_length_82955_cov_65.0000_53	K00008	1e-21
k141_10076_length_30238_cov_79.0000_16	K00008	1.6e-07
k141_11472_length_13059_cov_128.0000_10	K00009	1.2e-150
k141_5829_length_23788_cov_151.0000_5	K00010	4.7e-105
k141_5829_length_23788_cov_151.0000_6	K00010	5.9e-94
k141_10566_length_33235_cov_74.0000_10	K00010	2.5e-44
k141_10881_length_50492_cov_66.9838_12	K00010	2.2e-41
k141_12952_length_20039_cov_75.0000_3	K00010	4.3e-40
k141_10617_length_36858_cov_47.0000_32	K00010	3.5e-39
k141_11252_length_47437_cov_60.9721_46	K00010	6.4e-21
k141_10768_length_183941_cov_82.0738_29	K00010	9.1e-07
k141_5981_length_17093_cov_92.0000_5	K00010	1.2e-06
k141_8273_length_50375_cov_81.9673_49	K00012	9.9e-13
k141_13515_length_2554_cov_26.7630_1	K00012	4.9e-07
k141_12412_length_55398_cov_86.9658_48	K00012	5.1e-06
k141_13267_length_87856_cov_57.0000_13	K00012	9.2e-06
k141_13267_length_87856_cov_57.0000_38	K00014	4.1e-97
k141_12412_length_55398_cov_86.9658_48	K00014	1.6e-06
k141_8467_length_84493_cov_94.9067_81	K00014	9.3e-06
k141_11423_length_28368_cov_100.0000_4	K00015	1.3e-84
k141_10076_length_30238_cov_79.0000_25	K00015	6.2e-63
k141_8467_length_84493_cov_94.9067_81	K00016	8.4e-142
k141_12412_length_55398_cov_86.9658_48	K00016	1e-137
k141_11423_length_28368_cov_100.0000_4	K00018	6.4e-69
k141_10076_length_30238_cov_79.0000_25	K00018	4.5e-62
k141_6702_length_69956_cov_96.8272_10	K00019	8e-60
k141_8273_length_50375_cov_81.9673_25	K00019	2e-58
k141_8995_length_50192_cov_97.0000_47	K00019	2.1e-57
k141_4953_length_82955_cov_65.0000_78	K00019	3.5e-55
k141_5862_length_81392_cov_71.9896_37	K00019	7.1e-53
k141_13033_length_26142_cov_114.9186_19	K00019	8.3e-50
k141_8093_length_61140_cov_141.3435_20	K00019	1.1e-44
k141_8093_length_61140_cov_141.3435_27	K00019	1.1e-44
k141_7536_length_46220_cov_60.0000_40	K00019	2.6e-42
k141_5862_length_81392_cov_71.9896_14	K00019	3.7e-42
k141_10566_length_33235_cov_74.0000_29	K00019	1.7e-32
k141_11131_length_81182_cov_68.9849_68	K00019	9.4e-20
k141_10566_length_33235_cov_74.0000_28	K00019	2.7e-19
k141_6702_length_69956_cov_96.8272_3	K00020	4.5e-105
k141_11423_length_28368_cov_100.0000_3	K00020	5.8e-48
k141_8855_length_14697_cov_76.0000_3	K00020	3.3e-34
k141_5981_length_17093_cov_92.0000_5	K00020	5.9e-14
k141_8273_length_50375_cov_81.9673_49	K00020	3e-09
k141_10768_length_183941_cov_82.0738_31	K00020	1.8e-08
k141_13267_length_87856_cov_57.0000_34	K00020	4.5e-07
k141_11423_length_28368_cov_100.0000_4	K00020	2.4e-06
k141_933_length_100032_cov_61.0000_26	K00021	5.5e-14
k141_6702_length_69956_cov_96.8272_10	K00023	6.2e-80
k141_8995_length_50192_cov_97.0000_47	K00023	1e-63
k141_4953_length_82955_cov_65.0000_78	K00023	7.3e-58
k141_8273_length_50375_cov_81.9673_25	K00023	9.2e-57
k141_8093_length_61140_cov_141.3435_20	K00023	7.5e-49
k141_8093_length_61140_cov_141.3435_27	K00023	7.5e-49
k141_7536_length_46220_cov_60.0000_40	K00023	9.1e-44
k141_5862_length_81392_cov_71.9896_37	K00023	1e-41
k141_5862_length_81392_cov_71.9896_14	K00023	1.7e-40
k141_13033_length_26142_cov_114.9186_19	K00023	2.4e-40
k141_10566_length_33235_cov_74.0000_29	K00023	5.5e-38
k141_11131_length_81182_cov_68.9849_68	K00023	1.5e-19
k141_10566_length_33235_cov_74.0000_28	K00023	6.3e-16
k141_8467_length_84493_cov_94.9067_81	K00024	8.4e-104
k141_12412_length_55398_cov_86.9658_48	K00024	3.5e-101
k141_9881_length_5525_cov_15.0000_2	K00027	1.3e-136
k141_3321_length_89915_cov_106.0000_80	K00027	4.3e-122
k141_9881_length_5525_cov_15.0000_2	K00029	2e-82
k141_3321_length_89915_cov_106.0000_80	K00029	1.9e-72
k141_10076_length_30238_cov_79.0000_25	K00032	7e-58
k141_11423_length_28368_cov_100.0000_4	K00032	2e-48
k141_8855_length_14697_cov_76.0000_3	K00033	5.9e-222
k141_11423_length_28368_cov_100.0000_3	K00033	2.2e-100
k141_6702_length_69956_cov_96.8272_3	K00033	2.3e-23
k141_8273_length_50375_cov_81.9673_49	K00033	1.3e-08
k141_8995_length_50192_cov_97.0000_47	K00034	7.1e-87
k141_6702_length_69956_cov_96.8272_10	K00034	6.7e-81
k141_4953_length_82955_cov_65.0000_78	K00034	8.9e-78
k141_8273_length_50375_cov_81.9673_25	K00034	1.5e-76
k141_7536_length_46220_cov_60.0000_40	K00034	2.5e-68
k141_10566_length_33235_cov_74.0000_29	K00034	9.2e-67
k141_8093_length_61140_cov_141.3435_20	K00034	1.2e-58
k141_8093_length_61140_cov_141.3435_27	K00034	1.2e-58
k141_5862_length_81392_cov_71.9896_14	K00034	9.9e-54
k141_5862_length_81392_cov_71.9896_37	K00034	6e-52
k141_13033_length_26142_cov_114.9186_19	K00034	1e-50
k141_11131_length_81182_cov_68.9849_68	K00034	2.5e-35
k141_10566_length_33235_cov_74.0000_28	K00034	3.5e-24
k141_10617_length_36858_cov_47.0000_32	K00035	4.1e-21
k141_12952_length_20039_cov_75.0000_3	K00035	3.9e-17
k141_10566_length_33235_cov_74.0000_10	K00035	1.3e-14
k141_5829_length_23788_cov_151.0000_5	K00035	1.3e-14
k141_10881_length_50492_cov_66.9838_12	K00035	2.3e-13
