gene 	 KO 	 Evalue
k141_7423_length_300855_cov_30.1734_3	K00001	4.1e-82
k141_8785_length_1188459_cov_22.3005_131	K00001	1.6e-80
k141_8785_length_1188459_cov_22.3005_238	K00001	7.5e-73
k141_7423_length_300855_cov_30.1734_136	K00001	4.4e-64
k141_11349_length_129934_cov_27.9974_88	K00001	7.4e-62
k141_3480_length_298824_cov_30.0212_222	K00001	1.5e-61
k141_5280_length_23473_cov_24.9840_7	K00001	2.2e-59
k141_5280_length_23473_cov_24.9840_5	K00001	9.3e-59
k141_4487_length_335225_cov_27.8612_234	K00001	6.5e-56
k141_1248_length_69572_cov_29.9904_53	K00001	7.6e-55
k141_8785_length_1188459_cov_22.3005_563	K00001	5.5e-54
k141_7423_length_300855_cov_30.1734_74	K00001	1.8e-52
k141_7423_length_300855_cov_30.1734_76	K00001	8.6e-52
k141_10675_length_42363_cov_30.6737_15	K00001	1.2e-46
k141_2831_length_159296_cov_23.9968_103	K00001	1.3e-46
k141_3654_length_110303_cov_30.1327_55	K00001	2e-42
k141_10002_length_6600_cov_32.9249_2	K00001	5.9e-38
k141_11143_length_88883_cov_26.0000_37	K00001	9.4e-38
k141_4487_length_335225_cov_27.8612_165	K00001	1.2e-37
k141_5057_length_114135_cov_27.0508_49	K00001	2.7e-32
k141_3480_length_298824_cov_30.0212_162	K00001	5.6e-31
k141_2327_length_2924_cov_62.7402_1	K00001	6.3e-31
k141_8785_length_1188459_cov_22.3005_842	K00001	9.7e-31
k141_5762_length_176793_cov_27.9801_85	K00001	9.3e-30
k141_11349_length_129934_cov_27.9974_17	K00001	2.4e-29
k141_3480_length_298824_cov_30.0212_160	K00001	5.7e-27
k141_8785_length_1188459_cov_22.3005_177	K00001	1.7e-24
k141_8785_length_1188459_cov_22.3005_501	K00001	2.3e-24
k141_1248_length_69572_cov_29.9904_12	K00001	4.5e-21
k141_4487_length_335225_cov_27.8612_83	K00001	5.2e-14
k141_7423_length_300855_cov_30.1734_232	K00001	2.4e-09
k141_5132_length_256996_cov_24.0033_189	K00001	2.7e-08
k141_8785_length_1188459_cov_22.3005_558	K00001	1.2e-06
k141_5572_length_212101_cov_27.9974_134	K00001	5.2e-06
k141_4487_length_335225_cov_27.8612_84	K00002	2.5e-64
k141_8553_length_124636_cov_26.9764_67	K00002	7e-55
k141_6721_length_109617_cov_26.9908_91	K00002	1.7e-35
k141_6374_length_48656_cov_22.9806_3	K00002	2.4e-26
k141_9033_length_205610_cov_25.0345_87	K00002	7e-11
k141_11511_length_310307_cov_26.5072_86	K00002	2.2e-08
k141_10967_length_88380_cov_23.9946_33	K00002	2.7e-08
k141_5762_length_176793_cov_27.9801_142	K00002	2.3e-07
k141_8772_length_142427_cov_24.9921_8	K00002	3.7e-07
k141_5280_length_23473_cov_24.9840_10	K00002	5e-07
k141_5762_length_176793_cov_27.9801_112	K00002	6.4e-07
k141_8553_length_124636_cov_26.9764_66	K00002	2.2e-06
k141_3061_length_52191_cov_28.0171_18	K00003	8.6e-77
k141_3654_length_110303_cov_30.1327_25	K00003	6.9e-69
k141_8785_length_1188459_cov_22.3005_33	K00003	1.8e-09
k141_4802_length_124056_cov_28.9957_61	K00003	3.5e-06
k141_5280_length_23473_cov_24.9840_7	K00004	1.1e-99
k141_8785_length_1188459_cov_22.3005_563	K00004	2.1e-99
k141_11349_length_129934_cov_27.9974_88	K00004	4.5e-98
k141_7423_length_300855_cov_30.1734_136	K00004	1.4e-95
k141_2831_length_159296_cov_23.9968_103	K00004	8.4e-95
k141_4487_length_335225_cov_27.8612_234	K00004	3.2e-89
k141_5280_length_23473_cov_24.9840_5	K00004	9.7e-88
k141_8785_length_1188459_cov_22.3005_238	K00004	2e-75
k141_8785_length_1188459_cov_22.3005_131	K00004	9.7e-69
k141_7423_length_300855_cov_30.1734_74	K00004	1.1e-54
k141_3480_length_298824_cov_30.0212_222	K00004	2.4e-53
k141_7423_length_300855_cov_30.1734_3	K00004	6.9e-50
k141_1248_length_69572_cov_29.9904_53	K00004	1.2e-35
k141_1248_length_69572_cov_29.9904_12	K00004	6.9e-32
k141_7423_length_300855_cov_30.1734_76	K00004	1.1e-19
k141_10675_length_42363_cov_30.6737_15	K00004	1.2e-18
k141_10002_length_6600_cov_32.9249_2	K00004	6.5e-15
k141_8785_length_1188459_cov_22.3005_177	K00004	4.8e-14
k141_5132_length_256996_cov_24.0033_189	K00004	2.6e-10
k141_5572_length_212101_cov_27.9974_134	K00004	1.3e-06
