gene 	 KO 	 Evalue
k141_9270_length_101658_cov_48.9570_65	K00001	1.1e-36
k141_9456_length_157281_cov_46.9946_71	K00001	7.8e-32
k141_2358_length_181272_cov_42.5613_79	K00001	1.2e-27
k141_9456_length_157281_cov_46.9946_111	K00001	1.1e-15
k141_2358_length_181272_cov_42.5613_129	K00001	8.7e-07
k141_9456_length_157281_cov_46.9946_108	K00002	8.9e-52
k141_1923_length_203968_cov_39.0000_163	K00003	7.2e-160
k141_1923_length_203968_cov_39.0000_192	K00003	1.3e-06
k141_1923_length_203968_cov_39.0000_84	K00004	1.2e-07
k141_2358_length_181272_cov_42.5613_129	K00004	1.7e-07
k141_5680_length_98323_cov_43.9893_80	K00004	4e-07
k141_9456_length_157281_cov_46.9946_58	K00005	1.6e-103
k141_9456_length_157281_cov_46.9946_71	K00005	3.2e-22
k141_9270_length_101658_cov_48.9570_65	K00005	3.8e-16
k141_9456_length_157281_cov_46.9946_111	K00005	1.4e-12
k141_2358_length_181272_cov_42.5613_79	K00005	4.4e-12
k141_9456_length_157281_cov_46.9946_79	K00005	7.4e-12
k141_2358_length_181272_cov_42.5613_129	K00008	3.5e-07
k141_5680_length_98323_cov_43.9893_80	K00008	7.4e-07
k141_6036_length_92255_cov_49.9883_33	K00010	3.8e-06
k141_6228_length_144327_cov_39.8685_83	K00012	4.5e-108
k141_1923_length_203968_cov_39.0000_84	K00012	2.3e-08
k141_2358_length_181272_cov_42.5613_129	K00012	6.3e-08
k141_8805_length_236937_cov_47.8870_134	K00013	3.6e-186
k141_9456_length_157281_cov_46.9946_83	K00014	6.2e-74
k141_5680_length_98323_cov_43.9893_80	K00014	7.3e-12
k141_1923_length_203968_cov_39.0000_84	K00014	4.8e-09
k141_7045_length_100878_cov_48.9896_66	K00014	5.5e-07
k141_2615_length_210406_cov_42.9956_170	K00014	7.9e-06
k141_2615_length_210406_cov_42.9956_18	K00014	8.9e-06
k141_2358_length_181272_cov_42.5613_51	K00015	6e-109
k141_8805_length_236937_cov_47.8870_13	K00015	9.2e-95
k141_9104_length_26893_cov_49.8652_39	K00015	2.1e-08
k141_4376_length_65960_cov_39.0000_8	K00015	2e-06
k141_11506_length_122160_cov_42.9903_82	K00016	5e-105
k141_8805_length_236937_cov_47.8870_13	K00018	7.7e-109
k141_2358_length_181272_cov_42.5613_51	K00018	8e-79
k141_4376_length_65960_cov_39.0000_8	K00018	5e-07
k141_9104_length_26893_cov_49.8652_39	K00018	1.5e-06
k141_11506_length_122160_cov_42.9903_4	K00018	4.3e-06
k141_6228_length_144327_cov_39.8685_99	K00019	2.1e-63
k141_2615_length_210406_cov_42.9956_31	K00019	5.3e-61
k141_8805_length_236937_cov_47.8870_187	K00019	2e-54
k141_8805_length_236937_cov_47.8870_186	K00019	3.3e-31
k141_9104_length_26893_cov_49.8652_39	K00020	1.2e-12
k141_1923_length_203968_cov_39.0000_84	K00020	7.5e-10
k141_4704_length_16303_cov_39.9188_19	K00020	3.2e-09
k141_2358_length_181272_cov_42.5613_129	K00020	5.7e-07
k141_5680_length_98323_cov_43.9893_80	K00020	1.2e-06
