gene 	 KO 	 Evalue
k115_19773_length_20917_cov_8.9396_10	K00001	5.7e-49
k115_8498_length_79531_cov_7.5415_55	K00001	4.4e-20
k115_35170_length_32642_cov_8.0000_20	K00002	9.3e-58
k115_35170_length_32642_cov_8.0000_19	K00002	2.1e-40
k115_60749_length_9084_cov_8.0000_2	K00002	4.7e-07
k115_23533_length_31279_cov_9.1551_20	K00003	7.3e-75
k115_39038_length_39536_cov_8.0000_3	K00003	2.3e-08
k115_50707_length_44319_cov_9.0000_22	K00003	1.9e-06
k115_56971_length_10023_cov_9.0000_5	K00003	2.1e-06
k115_44836_length_68211_cov_8.0795_24	K00003	2.6e-06
k115_19773_length_20917_cov_8.9396_10	K00004	8.7e-79
k115_8498_length_79531_cov_7.5415_55	K00005	4.4e-11
k115_68787_length_85046_cov_10.1183_48	K00007	4.7e-35
k115_19773_length_20917_cov_8.9396_10	K00008	1.8e-78
k115_68787_length_85046_cov_10.1183_48	K00009	1.3e-20
k115_73520_length_57139_cov_8.9978_30	K00010	4.9e-55
k115_44836_length_68211_cov_8.0795_12	K00010	2.4e-54
k115_22360_length_15980_cov_8.9914_4	K00010	2.2e-51
k115_60541_length_54517_cov_10.0470_43	K00010	3.2e-50
k115_57889_length_24658_cov_7.9954_5	K00010	1e-46
k115_46149_length_7831_cov_8.9285_3	K00010	2.1e-45
k115_35963_length_25131_cov_9.9885_20	K00010	4.7e-45
k115_68787_length_85046_cov_10.1183_2	K00010	1.4e-43
k115_56802_length_13420_cov_8.0000_4	K00010	3e-43
k115_89482_length_54420_cov_8.6654_3	K00010	8.5e-41
k115_56971_length_10023_cov_9.0000_5	K00010	4.2e-39
k115_22360_length_15980_cov_8.9914_1	K00010	3e-38
k115_73520_length_57139_cov_8.9978_27	K00010	1.5e-34
k115_15849_length_21511_cov_9.0000_19	K00010	7.5e-28
k115_587_length_29160_cov_8.0000_22	K00010	5.3e-26
k115_16374_length_19735_cov_8.9861_4	K00010	5e-25
k115_74959_length_19528_cov_9.9490_15	K00010	1.3e-23
k115_50696_length_74518_cov_7.9985_45	K00010	6.8e-18
k115_50707_length_44319_cov_9.0000_22	K00010	3.4e-07
k115_46149_length_7831_cov_8.9285_8	K00010	3.9e-06
k115_11306_length_34179_cov_10.3881_13	K00012	5.6e-193
k115_38724_length_7521_cov_8.9827_5	K00012	3.3e-105
k115_11306_length_34179_cov_10.3881_6	K00012	9.9e-81
k115_33345_length_90442_cov_9.0000_46	K00012	1.3e-78
k115_60541_length_54517_cov_10.0470_20	K00012	4.7e-56
k115_51628_length_42877_cov_8.9968_17	K00012	2.1e-06
