gene 	 KO 	 Evalue
k141_29601_8	K00001	1e-62
k141_55308_7	K00001	3.3e-60
k141_2913_1	K00001	4.2e-53
k141_42649_1	K00001	3.1e-40
k141_63889_4	K00001	1.3e-15
k141_51736_36	K00001	8e-15
k141_47930_5	K00001	1.9e-06
k141_18955_9	K00001	3.1e-06
k141_15002_3	K00001	6.9e-06
k141_54286_6	K00003	2.9e-139
k141_2913_1	K00004	2.8e-112
k141_55308_7	K00004	2e-104
k141_29601_8	K00004	3.1e-99
k141_42649_1	K00004	3.4e-59
k141_63889_4	K00004	2.2e-21
k141_61392_3	K00004	5.9e-07
k141_59513_2	K00004	2.2e-06
k141_51736_36	K00005	4.9e-09
k141_29601_2	K00007	7e-47
k141_55308_7	K00008	9.9e-120
k141_29601_8	K00008	3.9e-104
k141_2913_1	K00008	9.7e-100
k141_42649_1	K00008	4.7e-58
k141_63889_4	K00008	6.1e-24
k141_15002_3	K00008	3.4e-06
k141_29601_2	K00009	1.8e-06
k141_20688_1	K00012	2.1e-07
k141_55994_5	K00014	4.6e-83
k141_15002_3	K00014	6.2e-06
k141_16215_1	K00015	5.7e-100
k141_12352_2	K00015	5.6e-99
k141_26834_3	K00015	3.7e-90
k141_33777_3	K00015	1.7e-83
k141_15655_3	K00015	8.1e-75
k141_22362_3	K00015	3e-72
k141_53975_3	K00015	2.3e-67
k141_65616_6	K00015	1.6e-60
k141_22709_9	K00015	9.3e-55
k141_22362_4	K00015	2.1e-19
k141_30750_3	K00015	8.8e-08
k141_36583_2	K00015	1e-05
k141_50829_6	K00016	3.7e-131
k141_26834_3	K00018	3.9e-121
k141_16215_1	K00018	4.7e-88
k141_12352_2	K00018	2e-78
k141_33777_3	K00018	9.1e-78
k141_53975_3	K00018	1.1e-64
k141_22362_3	K00018	6.1e-58
k141_15655_3	K00018	2.4e-56
k141_22709_9	K00018	6.2e-53
k141_65616_6	K00018	7.5e-48
k141_22362_4	K00018	5.3e-15
k141_30750_3	K00018	2.4e-08
k141_9260_2	K00019	1.9e-62
k141_43647_9	K00019	3.3e-57
k141_16215_13	K00019	2e-40
k141_5966_1	K00019	4.7e-33
k141_12352_1	K00020	2.2e-20
k141_36583_2	K00020	8.9e-13
k141_20688_1	K00020	6.2e-10
k141_10683_9	K00020	1.6e-07
k141_47930_5	K00020	7.7e-07
k141_7043_4	K00020	7.9e-07
k141_9066_5	K00020	2.4e-06
k141_65616_6	K00020	3.4e-06
k141_15002_3	K00020	9.5e-06
k141_13332_3	K00022	5.7e-72
k141_9066_5	K00022	4e-71
k141_9260_2	K00023	4e-93
k141_43647_9	K00023	2.9e-69
k141_16215_13	K00023	6.2e-50
k141_5966_1	K00023	2.8e-48
k141_50829_6	K00024	5.1e-94
k141_13065_6	K00024	8.1e-06
k141_53386_1	K00027	5.2e-133
k141_53386_1	K00029	2e-83
k141_21179_6	K00030	6.9e-19
k141_21179_7	K00030	6.9e-16
k141_21179_6	K00031	7.4e-25
k141_21179_7	K00031	8.3e-15
k141_16215_1	K00032	4.7e-75
k141_12352_2	K00032	2e-73
k141_26834_3	K00032	5.5e-68
k141_22362_3	K00032	5.2e-55
k141_33777_3	K00032	1.1e-53
k141_53975_3	K00032	4.9e-53
k141_22709_9	K00032	1.7e-48
k141_15655_3	K00032	5.4e-44
k141_65616_6	K00032	3e-35
k141_22362_4	K00032	6.9e-09
k141_49800_3	K00033	3.3e-122
k141_12352_1	K00033	1.5e-53
k141_20688_1	K00033	9.1e-10
k141_47930_5	K00033	2.8e-06
k141_9260_2	K00034	1.6e-92
k141_43647_9	K00034	5.8e-82
k141_16215_13	K00034	1.5e-63
k141_5966_1	K00034	6e-53
k141_37927_1	K00034	5e-09
k141_2913_3	K00034	3.2e-06
k141_43647_9	K00038	3.5e-73
k141_9260_2	K00038	3.6e-72
k141_5966_1	K00038	3.7e-49
k141_16215_13	K00038	9.5e-47
k141_27675_9	K00038	9.1e-06
k141_43647_9	K00039	2.6e-39
k141_9260_2	K00039	3.8e-34
k141_5966_1	K00039	5.7e-24
k141_16215_13	K00039	1.3e-18
k141_29601_2	K00040	4.9e-111
k141_29601_2	K00041	2.6e-39
k141_12352_1	K00042	5.9e-17
k141_36583_2	K00042	1.1e-09
k141_20688_1	K00042	3.7e-06
k141_47930_5	K00042	5.4e-06
k141_51736_36	K00043	1.1e-33
k141_36152_1	K00043	1.6e-11
k141_29601_2	K00045	3.4e-60
k141_51736_36	K00048	1.1e-33
k141_26834_3	K00049	2.8e-46
k141_12352_2	K00049	3.3e-41
k141_16215_1	K00049	1.8e-36
k141_15655_3	K00049	3.8e-34
k141_33777_3	K00049	5.4e-34
k141_53975_3	K00049	1.7e-22
k141_22362_3	K00049	5e-22
k141_22709_9	K00049	7.2e-22
k141_65616_6	K00049	9.7e-17
k141_12352_2	K00050	2.6e-66
k141_16215_1	K00050	6.3e-66
k141_26834_3	K00050	4.8e-60
k141_33777_3	K00050	1.3e-47
k141_15655_3	K00050	2.6e-45
k141_53975_3	K00050	4.9e-44
k141_22362_3	K00050	4.9e-42
k141_22709_9	K00050	2e-30
k141_65616_6	K00050	4.1e-30
k141_22362_4	K00050	9.4e-12
k141_21179_7	K00052	7.2e-96
k141_21179_6	K00052	1e-50
k141_7043_4	K00053	8.2e-150
k141_55308_7	K00055	1.7e-44
k141_29601_8	K00055	3.6e-44
k141_42649_1	K00055	3e-30
k141_2913_1	K00055	1.2e-28
k141_63889_4	K00055	3.7e-07
k141_18210_9	K00057	1.7e-82
k141_20688_1	K00057	2.9e-51
k141_61392_3	K00057	3.2e-07
k141_5993_8	K00057	2.4e-06
k141_13332_3	K00057	3.1e-06
k141_16215_1	K00058	8e-123
k141_12352_2	K00058	1e-119
k141_33777_3	K00058	1.8e-113
k141_26834_3	K00058	1.8e-103
k141_65616_6	K00058	4e-99
k141_22362_3	K00058	2.7e-85
k141_53975_3	K00058	2.7e-80
k141_15655_3	K00058	8.1e-75
k141_22709_9	K00058	7.7e-62
k141_22362_4	K00058	4.2e-28
k141_30750_3	K00058	1e-06
k141_15002_3	K00058	7.1e-06
k141_9260_2	K00059	7.6e-112
k141_43647_9	K00059	2.7e-94
k141_5966_1	K00059	2.2e-66
k141_16215_13	K00059	9.4e-66
k141_27675_9	K00059	7.8e-10
k141_37927_1	K00059	1.7e-09
k141_2913_3	K00059	2.6e-07
k141_55308_7	K00060	3.9e-91
k141_2913_1	K00060	2.1e-82
k141_29601_8	K00060	1.4e-80
k141_42649_1	K00060	4.6e-47
k141_63889_4	K00060	1.7e-15
k141_30750_3	K00060	5e-07
k141_18210_5	K00064	1.2e-28
k141_9260_2	K00065	8.9e-89
k141_16215_13	K00065	6.4e-84
k141_43647_9	K00065	6.4e-80
k141_5966_1	K00065	5.8e-54
k141_2913_3	K00065	4.9e-09
k141_27675_9	K00065	2.6e-07
k141_27675_9	K00067	4.8e-25
k141_9260_2	K00068	9.1e-62
k141_43647_9	K00068	1.1e-58
k141_5966_1	K00068	1.2e-35
k141_16215_13	K00068	2.3e-31
k141_13332_3	K00074	1.3e-118
k141_9066_5	K00074	4.6e-117
k141_20688_1	K00074	7.3e-10
k141_29601_8	K00074	4.3e-07
k141_61392_3	K00074	4.9e-06
k141_5993_8	K00077	1.3e-73
k141_20688_1	K00077	4.9e-15
k141_9260_2	K00079	7.9e-14
k141_43647_9	K00079	1.2e-09
k141_14680_2	K00082	8.6e-15
k141_9260_2	K00084	7.8e-15
k141_43647_9	K00084	4.5e-12
k141_51736_36	K00086	8e-44
k141_36152_1	K00086	7.6e-06
k141_54840_2	K00087	5.2e-224
k141_55610_2	K00088	3.6e-90
k141_55610_1	K00088	5.8e-32
k141_18421_13	K00088	6.1e-15
k141_26201_1	K00088	3.2e-08
k141_444_4	K00088	1.3e-07
k141_52658_1	K00088	3.5e-07
k141_34038_2	K00088	5e-07
k141_56261_2	K00088	8.4e-06
k141_12352_2	K00090	7.2e-87
k141_16215_1	K00090	1.8e-77
k141_26834_3	K00090	7.4e-71
k141_33777_3	K00090	1.2e-59
k141_22362_3	K00090	4.6e-56
k141_53975_3	K00090	2.9e-55
k141_15655_3	K00090	2.6e-48
k141_65616_6	K00090	1.2e-41
k141_22709_9	K00090	5.9e-41
k141_22362_4	K00090	7.7e-11
k141_36583_2	K00090	8.1e-06
k141_51736_36	K00093	4.2e-25
k141_55308_7	K00094	6.7e-55
k141_29601_8	K00094	7.8e-54
k141_2913_1	K00094	1.3e-44
k141_42649_1	K00094	1.2e-25
k141_51736_36	K00096	4.4e-09
k141_29601_8	K00098	2.5e-65
k141_2913_1	K00098	1.2e-63
k141_55308_7	K00098	2.1e-63
k141_42649_1	K00098	1e-27
k141_63889_4	K00098	1.7e-13
k141_50043_3	K00099	3.6e-97
k141_50043_2	K00099	1.4e-47
k141_51736_36	K00100	1.5e-26
k141_26201_1	K00101	2.2e-29
k141_54840_2	K00106	3.7e-53
k141_54840_3	K00106	1e-18
k141_51668_6	K00108	2.6e-08
k141_52658_3	K00108	8.2e-07
k141_59513_2	K00111	2e-11
k141_43647_6	K00111	1.6e-08
k141_8988_1	K00111	5.3e-08
k141_52658_3	K00111	1.3e-07
k141_51668_6	K00111	7.4e-06
k141_51668_6	K00112	7.6e-12
k141_8988_1	K00112	9.9e-12
