gene 	 KO 	 Evalue
k141_1973_length_515698_cov_60.0563_235	K00001	8.1e-81
k141_1973_length_515698_cov_60.0563_142	K00001	5.2e-74
k141_4596_length_193376_cov_59.0387_177	K00001	1.3e-63
k141_2695_length_227801_cov_88.9949_90	K00001	1.8e-63
k141_4068_length_22763_cov_78.9889_12	K00001	5.9e-60
k141_3858_length_520708_cov_81.2816_384	K00001	1.5e-57
k141_2695_length_227801_cov_88.9949_36	K00001	5e-56
k141_3858_length_520708_cov_81.2816_451	K00001	3.9e-55
k141_4332_length_8952_cov_62.9641_3	K00001	3.4e-53
k141_1973_length_515698_cov_60.0563_298	K00001	4.2e-53
k141_4318_length_189452_cov_62.9136_92	K00001	1.2e-52
k141_2695_length_227801_cov_88.9949_34	K00001	3.1e-52
k141_2688_length_134207_cov_88.0052_41	K00001	3.2e-52
k141_3053_length_101790_cov_98.0609_45	K00001	1.1e-41
k141_1876_length_383816_cov_83.0026_13	K00001	5.2e-31
k141_3858_length_520708_cov_81.2816_12	K00001	1.8e-30
k141_4596_length_193376_cov_59.0387_133	K00001	2.4e-30
k141_1973_length_515698_cov_60.0563_487	K00001	3.4e-30
k141_3858_length_520708_cov_81.2816_62	K00001	7.3e-30
k141_1973_length_515698_cov_60.0563_195	K00001	1e-26
k141_3269_length_254147_cov_57.0000_67	K00001	2.5e-25
k141_2695_length_227801_cov_88.9949_183	K00001	2.7e-22
k141_4596_length_193376_cov_59.0387_2	K00001	1.8e-21
k141_1973_length_515698_cov_60.0563_318	K00001	4.7e-20
k141_3858_length_520708_cov_81.2816_266	K00001	2.6e-14
k141_1973_length_515698_cov_60.0563_297	K00001	2.4e-10
k141_741_length_528216_cov_70.0009_445	K00001	9.7e-08
k141_3858_length_520708_cov_81.2816_206	K00001	3.3e-06
k141_3269_length_254147_cov_57.0000_116	K00001	6.1e-06
k141_3858_length_520708_cov_81.2816_267	K00002	3.9e-63
k141_4596_length_193376_cov_59.0387_69	K00002	2.9e-54
k141_3111_length_392317_cov_75.9988_366	K00002	2.2e-38
k141_4318_length_189452_cov_62.9136_185	K00002	9.2e-28
k141_3858_length_520708_cov_81.2816_158	K00002	5.6e-12
k141_3111_length_392317_cov_75.9988_216	K00002	1.7e-10
k141_3269_length_254147_cov_57.0000_224	K00002	1.4e-09
k141_3111_length_392317_cov_75.9988_22	K00002	1.2e-08
k141_3858_length_520708_cov_81.2816_117	K00002	6.1e-08
k141_3269_length_254147_cov_57.0000_222	K00002	8.1e-08
k141_3858_length_520708_cov_81.2816_88	K00002	1.9e-07
k141_1876_length_383816_cov_83.0026_134	K00003	2.3e-78
k141_3053_length_101790_cov_98.0609_73	K00003	4.8e-69
k141_4596_length_193376_cov_59.0387_32	K00003	3.5e-10
k141_2662_length_142038_cov_89.9984_52	K00003	1.3e-06
k141_1973_length_515698_cov_60.0563_243	K00003	2.3e-06
k141_3111_length_392317_cov_75.9988_6	K00003	4e-06
k141_3111_length_392317_cov_75.9988_47	K00003	9.1e-06
k141_3858_length_520708_cov_81.2816_451	K00004	9.2e-101
k141_2695_length_227801_cov_88.9949_90	K00004	2e-95
k141_3858_length_520708_cov_81.2816_384	K00004	4.4e-88
k141_4318_length_189452_cov_62.9136_92	K00004	1.2e-78
k141_1973_length_515698_cov_60.0563_142	K00004	7.7e-76
k141_1973_length_515698_cov_60.0563_235	K00004	1.1e-68
k141_2695_length_227801_cov_88.9949_34	K00004	1.7e-53
k141_4068_length_22763_cov_78.9889_12	K00004	6.1e-52
k141_4596_length_193376_cov_59.0387_177	K00004	6.9e-42
k141_2688_length_134207_cov_88.0052_41	K00004	1.2e-32
k141_1973_length_515698_cov_60.0563_298	K00004	1.6e-32
k141_4332_length_8952_cov_62.9641_3	K00004	3.2e-21
k141_2695_length_227801_cov_88.9949_36	K00004	6e-20
k141_1973_length_515698_cov_60.0563_195	K00004	2.7e-17
k141_4596_length_193376_cov_59.0387_2	K00004	2e-16
k141_4596_length_193376_cov_59.0387_133	K00004	3.3e-15
k141_741_length_528216_cov_70.0009_445	K00004	9.1e-11
k141_3858_length_520708_cov_81.2816_344	K00004	1.5e-06
k141_3053_length_101790_cov_98.0609_79	K00005	2.4e-154
k141_3858_length_520708_cov_81.2816_320	K00005	1e-150
k141_4377_length_373372_cov_70.4665_85	K00005	1.6e-86
k141_3053_length_101790_cov_98.0609_45	K00005	4.5e-17
k141_3858_length_520708_cov_81.2816_12	K00005	4.8e-17
k141_2695_length_227801_cov_88.9949_183	K00005	1.4e-15
k141_3858_length_520708_cov_81.2816_62	K00005	2.5e-15
k141_3858_length_520708_cov_81.2816_266	K00005	3.5e-14
k141_1973_length_515698_cov_60.0563_487	K00005	3.2e-13
k141_3269_length_254147_cov_57.0000_67	K00005	1.2e-12
k141_1973_length_515698_cov_60.0563_318	K00005	1.9e-11
k141_1876_length_383816_cov_83.0026_13	K00005	3.2e-11
k141_2662_length_142038_cov_89.9984_95	K00005	6.7e-10
k141_741_length_528216_cov_70.0009_345	K00007	2.8e-194
k141_3269_length_254147_cov_57.0000_119	K00007	1.4e-101
k141_741_length_528216_cov_70.0009_280	K00007	2.6e-99
k141_3269_length_254147_cov_57.0000_55	K00007	1.5e-38
k141_2695_length_227801_cov_88.9949_107	K00007	2.4e-26
k141_2695_length_227801_cov_88.9949_90	K00008	2.6e-104
k141_3858_length_520708_cov_81.2816_451	K00008	5.4e-101
k141_3858_length_520708_cov_81.2816_384	K00008	1.1e-99
k141_4318_length_189452_cov_62.9136_92	K00008	1.8e-81
k141_1973_length_515698_cov_60.0563_142	K00008	8.5e-80
k141_1973_length_515698_cov_60.0563_235	K00008	3.1e-76
k141_2695_length_227801_cov_88.9949_34	K00008	9.6e-54
k141_4068_length_22763_cov_78.9889_12	K00008	3.7e-52
k141_4596_length_193376_cov_59.0387_177	K00008	2.1e-44
k141_1973_length_515698_cov_60.0563_298	K00008	1.9e-36
k141_2688_length_134207_cov_88.0052_41	K00008	2e-34
k141_2695_length_227801_cov_88.9949_36	K00008	1.9e-20
k141_4332_length_8952_cov_62.9641_3	K00008	1.7e-18
k141_4596_length_193376_cov_59.0387_133	K00008	1.4e-17
k141_1973_length_515698_cov_60.0563_195	K00008	1.7e-14
k141_4596_length_193376_cov_59.0387_2	K00008	8.5e-14
k141_741_length_528216_cov_70.0009_445	K00008	2.2e-10
k141_3858_length_520708_cov_81.2816_344	K00008	7.7e-07
k141_1876_length_383816_cov_83.0026_207	K00008	3.6e-06
k141_3858_length_520708_cov_81.2816_455	K00008	5.9e-06
k141_2695_length_227801_cov_88.9949_107	K00009	1.9e-151
k141_3269_length_254147_cov_57.0000_119	K00009	5.4e-27
k141_741_length_528216_cov_70.0009_345	K00009	1.8e-26
k141_741_length_528216_cov_70.0009_280	K00009	5.3e-26
k141_3269_length_254147_cov_57.0000_55	K00009	5.9e-16
k141_1449_length_26453_cov_107.0195_34	K00009	3.7e-07
k141_3111_length_392317_cov_75.9988_45	K00010	1.4e-108
k141_4068_length_22763_cov_78.9889_4	K00010	4.5e-100
k141_3111_length_392317_cov_75.9988_47	K00010	2.9e-58
k141_3111_length_392317_cov_75.9988_6	K00010	5.2e-55
k141_4596_length_193376_cov_59.0387_32	K00010	1.6e-53
k141_1973_length_515698_cov_60.0563_243	K00010	1.9e-44
k141_3111_length_392317_cov_75.9988_46	K00010	2.3e-42
k141_3111_length_392317_cov_75.9988_206	K00010	3.9e-39
k141_4318_length_189452_cov_62.9136_27	K00010	1.3e-38
k141_1973_length_515698_cov_60.0563_86	K00010	2.6e-38
k141_2662_length_142038_cov_89.9984_52	K00010	1.2e-34
k141_3858_length_520708_cov_81.2816_349	K00010	2.3e-34
k141_741_length_528216_cov_70.0009_69	K00010	1.3e-08
k141_1449_length_26453_cov_107.0195_34	K00010	1.1e-07
k141_741_length_528216_cov_70.0009_394	K00012	2.4e-112
k141_1199_length_83909_cov_95.0140_54	K00012	1.2e-81
k141_2695_length_227801_cov_88.9949_98	K00012	1e-07
k141_3111_length_392317_cov_75.9988_106	K00012	8e-06
k141_741_length_528216_cov_70.0009_411	K00013	1.3e-174
k141_1876_length_383816_cov_83.0026_206	K00014	2.2e-100
k141_1449_length_26453_cov_107.0195_42	K00014	5.6e-87
k141_3111_length_392317_cov_75.9988_200	K00014	1.5e-72
k141_1973_length_515698_cov_60.0563_414	K00014	7.2e-71
k141_3215_length_233714_cov_62.9988_190	K00014	6.4e-12
k141_3269_length_254147_cov_57.0000_63	K00014	2.9e-09
k141_1449_length_26453_cov_107.0195_34	K00014	4.9e-09
k141_741_length_528216_cov_70.0009_103	K00014	5.9e-07
k141_3858_length_520708_cov_81.2816_455	K00014	1.4e-06
k141_4377_length_373372_cov_70.4665_84	K00014	3.8e-06
k141_4377_length_373372_cov_70.4665_312	K00014	6.2e-06
k141_4068_length_22763_cov_78.9889_12	K00014	8.5e-06
k141_2695_length_227801_cov_88.9949_138	K00015	2.4e-114
k141_4053_length_26214_cov_75.1830_26	K00015	1.7e-89
k141_4377_length_373372_cov_70.4665_101	K00015	9.7e-84
k141_3111_length_392317_cov_75.9988_323	K00015	4.4e-80
k141_3858_length_520708_cov_81.2816_191	K00015	6.4e-79
k141_4596_length_193376_cov_59.0387_20	K00015	7.1e-74
k141_741_length_528216_cov_70.0009_172	K00015	7.7e-47
k141_2288_length_142433_cov_76.0071_64	K00015	4.7e-45
k141_4318_length_189452_cov_62.9136_4	K00015	1.4e-37
k141_741_length_528216_cov_70.0009_445	K00015	6.1e-11
k141_3269_length_254147_cov_57.0000_63	K00016	2e-119
k141_3858_length_520708_cov_81.2816_470	K00016	3.8e-29
k141_4053_length_26214_cov_75.1830_26	K00018	9.7e-83
k141_4377_length_373372_cov_70.4665_101	K00018	4.6e-80
k141_2695_length_227801_cov_88.9949_138	K00018	1.4e-78
k141_3111_length_392317_cov_75.9988_323	K00018	1.7e-78
k141_3858_length_520708_cov_81.2816_191	K00018	4e-76
k141_4596_length_193376_cov_59.0387_20	K00018	2.3e-65
k141_741_length_528216_cov_70.0009_172	K00018	6.3e-44
k141_2288_length_142433_cov_76.0071_64	K00018	2.9e-41
k141_4318_length_189452_cov_62.9136_4	K00018	2.1e-35
k141_741_length_528216_cov_70.0009_445	K00018	2.8e-13
k141_2695_length_227801_cov_88.9949_34	K00018	2.1e-06
k141_1973_length_515698_cov_60.0563_353	K00019	1.5e-85
k141_4318_length_189452_cov_62.9136_39	K00019	1.3e-61
k141_1973_length_515698_cov_60.0563_357	K00019	1e-60
k141_3111_length_392317_cov_75.9988_117	K00019	1.2e-60
k141_4377_length_373372_cov_70.4665_84	K00019	3.1e-57
k141_4596_length_193376_cov_59.0387_146	K00019	1.8e-55
k141_1973_length_515698_cov_60.0563_288	K00019	4.3e-54
k141_4377_length_373372_cov_70.4665_278	K00019	5.1e-52
k141_1973_length_515698_cov_60.0563_131	K00019	6.9e-51
k141_3111_length_392317_cov_75.9988_20	K00019	5.2e-50
k141_741_length_528216_cov_70.0009_342	K00019	3.5e-49
k141_2288_length_142433_cov_76.0071_7	K00019	2e-48
k141_3858_length_520708_cov_81.2816_110	K00019	2.1e-48
k141_3111_length_392317_cov_75.9988_322	K00019	7.6e-48
k141_3858_length_520708_cov_81.2816_213	K00019	1.9e-47
k141_4318_length_189452_cov_62.9136_166	K00019	5e-47
k141_4596_length_193376_cov_59.0387_120	K00019	1.6e-46
k141_4377_length_373372_cov_70.4665_78	K00019	2e-46
k141_1973_length_515698_cov_60.0563_157	K00019	4.4e-46
k141_2288_length_142433_cov_76.0071_63	K00019	1.8e-45
k141_3269_length_254147_cov_57.0000_116	K00019	3.6e-44
k141_3858_length_520708_cov_81.2816_181	K00019	8.9e-44
k141_4596_length_193376_cov_59.0387_51	K00019	1.2e-43
k141_2695_length_227801_cov_88.9949_180	K00019	7.3e-43
k141_2593_length_14232_cov_134.8553_8	K00019	2.2e-42
k141_4377_length_373372_cov_70.4665_35	K00019	1.7e-41
k141_3858_length_520708_cov_81.2816_206	K00019	6.6e-41
k141_4596_length_193376_cov_59.0387_53	K00019	1e-38
k141_2288_length_142433_cov_76.0071_99	K00019	5.8e-37
k141_1973_length_515698_cov_60.0563_126	K00019	4e-36
k141_2194_length_19618_cov_78.1328_9	K00019	5.1e-35
k141_4591_length_250360_cov_65.9974_24	K00019	1.8e-34
k141_3269_length_254147_cov_57.0000_72	K00019	4.2e-34
k141_3269_length_254147_cov_57.0000_185	K00019	1.9e-25
k141_4596_length_193376_cov_59.0387_55	K00019	1.1e-23
k141_4596_length_193376_cov_59.0387_135	K00019	2.6e-19
k141_4596_length_193376_cov_59.0387_102	K00019	2.3e-18
k141_3858_length_520708_cov_81.2816_250	K00019	4.9e-12
k141_741_length_528216_cov_70.0009_396	K00019	1.9e-08
k141_4591_length_250360_cov_65.9974_144	K00019	1e-06
k141_4377_length_373372_cov_70.4665_218	K00019	1.6e-06
k141_3858_length_520708_cov_81.2816_371	K00020	2.6e-107
k141_3111_length_392317_cov_75.9988_106	K00020	3.1e-101
k141_3269_length_254147_cov_57.0000_7	K00020	1.1e-82
k141_3269_length_254147_cov_57.0000_100	K00020	2e-81
k141_741_length_528216_cov_70.0009_389	K00020	7.8e-30
k141_2695_length_227801_cov_88.9949_12	K00020	8e-22
k141_3111_length_392317_cov_75.9988_258	K00020	2.1e-14
k141_4377_length_373372_cov_70.4665_101	K00020	9e-11
k141_2288_length_142433_cov_76.0071_64	K00020	7.2e-10
k141_1973_length_515698_cov_60.0563_351	K00020	9.9e-09
k141_1449_length_26453_cov_107.0195_34	K00020	2e-08
k141_4596_length_193376_cov_59.0387_20	K00020	4.6e-08
k141_4053_length_26214_cov_75.1830_26	K00020	2.3e-07
k141_2695_length_227801_cov_88.9949_98	K00020	5.7e-07
k141_3858_length_520708_cov_81.2816_191	K00020	1.3e-06
k141_1199_length_83909_cov_95.0140_54	K00020	1.4e-06
k141_741_length_528216_cov_70.0009_445	K00020	2.2e-06
k141_741_length_528216_cov_70.0009_172	K00020	5.6e-06
k141_3269_length_254147_cov_57.0000_240	K00022	4.2e-79
k141_1199_length_83909_cov_95.0140_5	K00022	4.1e-55
k141_741_length_528216_cov_70.0009_159	K00022	8.1e-54
k141_1973_length_515698_cov_60.0563_351	K00022	1.8e-31
k141_4318_length_189452_cov_62.9136_39	K00023	7.3e-91
k141_4377_length_373372_cov_70.4665_278	K00023	3.1e-67
k141_3111_length_392317_cov_75.9988_322	K00023	2.2e-65
k141_4596_length_193376_cov_59.0387_146	K00023	1.6e-61
k141_4377_length_373372_cov_70.4665_84	K00023	4.5e-61
k141_3858_length_520708_cov_81.2816_181	K00023	2.8e-59
k141_3858_length_520708_cov_81.2816_110	K00023	2.6e-57
k141_1973_length_515698_cov_60.0563_357	K00023	4.8e-56
k141_1973_length_515698_cov_60.0563_353	K00023	2.9e-55
k141_1973_length_515698_cov_60.0563_131	K00023	1.5e-50
k141_3858_length_520708_cov_81.2816_213	K00023	1.1e-49
k141_2593_length_14232_cov_134.8553_8	K00023	2e-47
k141_4377_length_373372_cov_70.4665_78	K00023	5.9e-47
k141_2695_length_227801_cov_88.9949_180	K00023	6.2e-46
k141_3111_length_392317_cov_75.9988_20	K00023	2.7e-45
k141_1973_length_515698_cov_60.0563_157	K00023	3.3e-45
k141_4318_length_189452_cov_62.9136_166	K00023	1.3e-44
k141_4596_length_193376_cov_59.0387_53	K00023	6.2e-43
k141_4596_length_193376_cov_59.0387_51	K00023	6.5e-43
k141_2288_length_142433_cov_76.0071_7	K00023	5e-41
k141_2288_length_142433_cov_76.0071_63	K00023	1.2e-40
k141_3269_length_254147_cov_57.0000_116	K00023	1.2e-38
k141_3858_length_520708_cov_81.2816_206	K00023	1.3e-38
k141_741_length_528216_cov_70.0009_342	K00023	5.7e-37
k141_2288_length_142433_cov_76.0071_99	K00023	7.5e-35
k141_4377_length_373372_cov_70.4665_35	K00023	1.1e-32
k141_3269_length_254147_cov_57.0000_72	K00023	4.5e-32
k141_4596_length_193376_cov_59.0387_120	K00023	7.1e-32
k141_1973_length_515698_cov_60.0563_126	K00023	6.6e-31
k141_4591_length_250360_cov_65.9974_24	K00023	8.9e-30
k141_3111_length_392317_cov_75.9988_117	K00023	1.6e-29
k141_1973_length_515698_cov_60.0563_288	K00023	8.2e-29
k141_4596_length_193376_cov_59.0387_55	K00023	5.5e-25
k141_3269_length_254147_cov_57.0000_185	K00023	8.1e-24
k141_2194_length_19618_cov_78.1328_9	K00023	2.7e-20
k141_4596_length_193376_cov_59.0387_102	K00023	6.7e-16
k141_4596_length_193376_cov_59.0387_135	K00023	1.6e-14
k141_3858_length_520708_cov_81.2816_250	K00023	1.1e-09
k141_3269_length_254147_cov_57.0000_63	K00024	1.5e-96
k141_3858_length_520708_cov_81.2816_470	K00024	2e-72
k141_1449_length_26453_cov_107.0195_34	K00024	2e-09
k141_4596_length_193376_cov_59.0387_152	K00024	1.4e-06
k141_1973_length_515698_cov_60.0563_136	K00027	1.1e-213
k141_3215_length_233714_cov_62.9988_66	K00027	3.8e-211
k141_741_length_528216_cov_70.0009_108	K00027	2.9e-127
k141_3858_length_520708_cov_81.2816_455	K00027	8.8e-06
k141_741_length_528216_cov_70.0009_103	K00027	9.3e-06
k141_1973_length_515698_cov_60.0563_136	K00029	2.6e-214
k141_3215_length_233714_cov_62.9988_66	K00029	1.7e-211
k141_741_length_528216_cov_70.0009_108	K00029	1.3e-117
k141_4591_length_250360_cov_65.9974_34	K00030	3.1e-57
k141_4318_length_189452_cov_62.9136_84	K00030	9.6e-52
k141_1876_length_383816_cov_83.0026_210	K00030	6.5e-48
