gene 	 KO 	 Evalue
k141_1004_length_18394_cov_11.0000_10	K00001	2.8e-82
k141_5437_length_7214_cov_5.0000_3	K00001	1.7e-75
k141_4489_length_8820_cov_9.0000_4	K00001	5.2e-44
k141_4392_length_32830_cov_7.0000_31	K00001	5.7e-33
k141_1198_length_12423_cov_8.0000_7	K00001	2e-29
k141_252_length_28540_cov_11.0000_10	K00001	1.9e-26
k141_882_length_4180_cov_7.0000_6	K00002	5.4e-69
k141_3962_length_3333_cov_7.0000_3	K00002	6.5e-63
k141_3862_length_21030_cov_7.0000_2	K00002	2.2e-06
k141_5183_length_14714_cov_8.0000_5	K00003	9.8e-156
k141_1380_length_7884_cov_9.0000_9	K00003	4.8e-08
k141_311_length_3516_cov_6.0000_1	K00003	3.4e-07
k141_1857_length_11122_cov_8.0000_5	K00003	7.1e-06
k141_1004_length_18394_cov_11.0000_10	K00004	3.3e-41
k141_5437_length_7214_cov_5.0000_3	K00004	1.6e-32
k141_4489_length_8820_cov_9.0000_4	K00004	1e-23
k141_2984_length_24109_cov_8.0000_11	K00004	3e-07
k141_4082_length_7050_cov_7.0000_7	K00005	4.2e-127
k141_1198_length_12423_cov_8.0000_11	K00005	5.8e-99
k141_3042_length_25091_cov_11.0000_3	K00005	7e-84
k141_252_length_28540_cov_11.0000_10	K00005	5.5e-18
k141_4392_length_32830_cov_7.0000_31	K00005	3.8e-16
k141_4243_length_9308_cov_7.0000_7	K00005	5.1e-12
k141_1198_length_12423_cov_8.0000_7	K00005	2.5e-09
k141_1599_length_12997_cov_9.0000_3	K00007	2.5e-25
k141_1004_length_18394_cov_11.0000_10	K00008	7e-47
k141_5437_length_7214_cov_5.0000_3	K00008	6.1e-40
k141_4489_length_8820_cov_9.0000_4	K00008	9e-22
k141_2984_length_24109_cov_8.0000_11	K00008	1.5e-07
k141_1599_length_12997_cov_9.0000_3	K00009	1.1e-150
k141_1857_length_11122_cov_8.0000_4	K00010	4.2e-105
k141_1857_length_11122_cov_8.0000_5	K00010	5.4e-94
k141_3799_length_21941_cov_8.0000_17	K00010	2e-41
k141_5657_length_6605_cov_8.0000_2	K00010	3.9e-40
k141_311_length_3516_cov_6.0000_1	K00010	3.2e-39
k141_1380_length_7884_cov_9.0000_9	K00010	3.4e-28
k141_4856_length_36871_cov_7.9971_33	K00010	5.8e-21
k141_5183_length_14714_cov_8.0000_5	K00010	8.2e-07
k141_4997_length_4756_cov_7.0000_3	K00010	1.1e-06
k141_4085_length_3768_cov_7.0000_3	K00012	8.9e-13
k141_2257_length_2374_cov_7.0000_1	K00012	4.4e-07
k141_4908_length_12159_cov_8.0000_8	K00012	4.6e-06
k141_4798_length_9268_cov_6.0000_6	K00012	8.3e-06
k141_4243_length_9308_cov_7.0000_9	K00014	2.5e-95
k141_4908_length_12159_cov_8.0000_8	K00014	1.4e-06
k141_747_length_20082_cov_10.0000_3	K00014	8.5e-06
k141_3042_length_25091_cov_11.0000_2	K00015	1.1e-84
k141_2984_length_24109_cov_8.0000_20	K00015	5.6e-63
k141_747_length_20082_cov_10.0000_3	K00016	7.7e-142
k141_4908_length_12159_cov_8.0000_8	K00016	9.4e-138
k141_3042_length_25091_cov_11.0000_2	K00018	5.8e-69
k141_2984_length_24109_cov_8.0000_20	K00018	4.1e-62
k141_2352_length_22184_cov_9.0000_8	K00019	7.2e-60
k141_1217_length_20122_cov_6.0000_10	K00019	1.8e-58
k141_1509_length_7466_cov_7.0000_4	K00019	1.9e-57
k141_5477_length_20676_cov_6.0000_18	K00019	6.4e-53
k141_947_length_13393_cov_9.0000_1	K00019	7.5e-50
k141_593_length_15242_cov_11.8332_4	K00019	9.6e-45
k141_1222_length_8027_cov_9.0000_10	K00019	2.4e-42
k141_5437_length_7214_cov_5.0000_7	K00019	3.3e-42
k141_3242_length_5132_cov_8.0000_4	K00019	1.6e-32
k141_2496_length_27579_cov_10.0000_9	K00019	8.5e-20
k141_3242_length_5132_cov_8.0000_3	K00019	2.5e-19
k141_2352_length_22184_cov_9.0000_1	K00020	1.6e-96
k141_3042_length_25091_cov_11.0000_1	K00020	5.3e-48
k141_4405_length_4011_cov_8.0000_3	K00020	3e-34
k141_4997_length_4756_cov_7.0000_3	K00020	5.4e-14
k141_4085_length_3768_cov_7.0000_3	K00020	2.7e-09
k141_5183_length_14714_cov_8.0000_7	K00020	1.6e-08
k141_4243_length_9308_cov_7.0000_5	K00020	4.1e-07
k141_3042_length_25091_cov_11.0000_2	K00020	2.2e-06
k141_2352_length_22184_cov_9.0000_8	K00023	5.6e-80
k141_1509_length_7466_cov_7.0000_4	K00023	9.4e-64
k141_1217_length_20122_cov_6.0000_10	K00023	8.3e-57
k141_593_length_15242_cov_11.8332_4	K00023	6.8e-49
k141_1222_length_8027_cov_9.0000_10	K00023	8.3e-44
k141_5477_length_20676_cov_6.0000_18	K00023	9.1e-42
k141_5437_length_7214_cov_5.0000_7	K00023	1.6e-40
k141_947_length_13393_cov_9.0000_1	K00023	2.2e-40
k141_3242_length_5132_cov_8.0000_4	K00023	5e-38
k141_2496_length_27579_cov_10.0000_9	K00023	1.4e-19
k141_3242_length_5132_cov_8.0000_3	K00023	5.7e-16
k141_747_length_20082_cov_10.0000_3	K00024	7.6e-104
k141_4908_length_12159_cov_8.0000_8	K00024	3.1e-101
k141_819_length_4221_cov_6.0000_3	K00027	1.2e-136
k141_452_length_10332_cov_13.0000_11	K00027	3.9e-122
k141_819_length_4221_cov_6.0000_3	K00029	1.8e-82
k141_452_length_10332_cov_13.0000_11	K00029	1.7e-72
k141_2984_length_24109_cov_8.0000_20	K00032	6.4e-58
k141_3042_length_25091_cov_11.0000_2	K00032	1.8e-48
k141_4405_length_4011_cov_8.0000_3	K00033	5.3e-222
k141_3042_length_25091_cov_11.0000_1	K00033	2e-100
k141_2352_length_22184_cov_9.0000_1	K00033	4e-17
k141_4085_length_3768_cov_7.0000_3	K00033	1.1e-08
k141_1509_length_7466_cov_7.0000_4	K00034	6.4e-87
k141_2352_length_22184_cov_9.0000_8	K00034	6.1e-81
k141_1217_length_20122_cov_6.0000_10	K00034	1.4e-76
k141_1222_length_8027_cov_9.0000_10	K00034	2.3e-68
k141_3242_length_5132_cov_8.0000_4	K00034	8.3e-67
k141_593_length_15242_cov_11.8332_4	K00034	1e-58
k141_5437_length_7214_cov_5.0000_7	K00034	9e-54
k141_5477_length_20676_cov_6.0000_18	K00034	5.5e-52
k141_947_length_13393_cov_9.0000_1	K00034	9e-51
k141_2496_length_27579_cov_10.0000_9	K00034	2.3e-35
k141_3242_length_5132_cov_8.0000_3	K00034	3.2e-24
k141_311_length_3516_cov_6.0000_1	K00035	3.7e-21
k141_5657_length_6605_cov_8.0000_2	K00035	3.5e-17
k141_1857_length_11122_cov_8.0000_4	K00035	1.2e-14
k141_3799_length_21941_cov_8.0000_17	K00035	2.1e-13
k141_4856_length_36871_cov_7.9971_33	K00035	2.7e-13
k141_1380_length_7884_cov_9.0000_9	K00035	2.2e-12
k141_1857_length_11122_cov_8.0000_5	K00035	8.2e-11
k141_4856_length_36871_cov_7.9971_29	K00036	2.8e-199
k141_1217_length_20122_cov_6.0000_10	K00038	7.6e-69
k141_1509_length_7466_cov_7.0000_4	K00038	7.3e-68
