gene 	 KO 	 Evalue
k141_59491_5	K00001	3.2e-62
k141_47693_21	K00001	5.3e-36
k141_61076_1	K00001	2.4e-24
k141_23632_1	K00001	4.7e-21
k141_66711_5	K00001	4.2e-20
k141_45910_3	K00001	5.2e-17
k141_24778_1	K00001	1.5e-12
k141_42533_4	K00001	1.1e-07
k141_37509_3	K00001	8.3e-06
k141_66335_1	K00002	5e-62
k141_52090_6	K00002	3e-53
k141_36447_4	K00002	2.5e-48
k141_13838_4	K00002	7.3e-12
k141_25323_3	K00002	6.5e-10
k141_22453_3	K00002	9.6e-09
k141_3178_4	K00002	8e-06
k141_50537_1	K00003	2.9e-58
k141_59491_5	K00004	5e-71
k141_47693_21	K00004	7.1e-29
k141_23632_1	K00004	8.5e-26
k141_24778_1	K00004	2.9e-08
k141_37864_6	K00004	3.1e-06
k141_55268_3	K00004	4.2e-06
k141_10912_6	K00004	8.1e-06
k141_42533_4	K00005	2e-12
k141_66711_5	K00005	1.2e-11
k141_61076_1	K00005	5.2e-11
k141_40165_4	K00005	1.2e-09
k141_59491_5	K00008	4.3e-79
k141_47693_21	K00008	7.2e-28
k141_23632_1	K00008	6.2e-25
k141_37864_6	K00008	1.7e-06
k141_25323_6	K00008	2.9e-06
k141_4726_12	K00010	2e-43
k141_12502_2	K00010	1.7e-06
k141_39857_1	K00010	4.3e-06
k141_41995_6	K00012	6.6e-09
k141_37864_6	K00012	6e-08
k141_66335_4	K00013	5e-88
k141_752_3	K00014	2e-24
k141_752_4	K00014	8.5e-19
k141_10912_6	K00014	1.8e-06
k141_12534_6	K00015	5e-75
k141_27017_16	K00015	2.7e-59
k141_67482_1	K00015	2.2e-24
k141_25323_6	K00015	4.2e-10
k141_19945_6	K00016	2.8e-121
k141_12534_1	K00016	5e-42
k141_12534_6	K00018	3e-70
k141_27017_16	K00018	7.6e-57
k141_67482_1	K00018	1.1e-29
k141_25323_6	K00018	4e-07
k141_18914_1	K00018	5.5e-07
k141_55084_8	K00019	4.5e-47
k141_52640_7	K00019	1.1e-28
k141_600_8	K00020	5.8e-33
k141_39857_1	K00020	5.5e-10
k141_22000_3	K00020	7.4e-10
k141_12502_2	K00020	1.1e-09
k141_12534_6	K00020	5.3e-07
k141_25323_6	K00020	3.9e-06
k141_40615_8	K00022	1.8e-44
k141_18042_1	K00022	1.5e-10
k141_55084_8	K00023	3.2e-61
k141_52640_7	K00023	5.3e-24
k141_19945_6	K00024	1.1e-94
k141_12534_1	K00024	8.1e-30
k141_38319_5	K00030	6.9e-56
k141_38319_5	K00031	4.9e-50
k141_26547_1	K00031	2.5e-31
k141_27017_16	K00032	1.6e-51
k141_12534_6	K00032	1.2e-45
k141_67482_1	K00032	7.4e-16
k141_600_8	K00033	4.9e-209
k141_55084_8	K00034	6.9e-72
k141_52640_7	K00034	1.2e-28
k141_19445_10	K00034	6.2e-06
k141_4726_12	K00035	4e-11
k141_43105_1	K00036	3.1e-74
k141_43105_2	K00036	2.1e-48
k141_4491_1	K00036	2.6e-35
k141_55084_8	K00038	3.5e-54
k141_52640_7	K00038	3.8e-28
k141_52640_7	K00039	6.3e-26
k141_55084_8	K00039	1.9e-21
k141_600_8	K00042	3.8e-27
k141_39857_1	K00042	1.7e-07
k141_22000_3	K00042	4.9e-07
k141_12502_2	K00042	1.6e-06
k141_61076_1	K00043	2.2e-65
k141_45910_3	K00043	7e-53
k141_66711_5	K00043	3e-47
k141_42533_4	K00043	3.3e-22
k141_45910_3	K00048	1.7e-103
k141_61076_1	K00048	3.5e-70
k141_42533_4	K00048	2.2e-49
k141_66711_5	K00048	9.6e-35
k141_12534_6	K00049	5.5e-24
k141_27017_16	K00049	1.1e-22
k141_67482_1	K00049	2.1e-06
k141_12534_6	K00050	2.4e-54
k141_27017_16	K00050	3.2e-35
k141_67482_1	K00050	9e-20
k141_38319_5	K00052	7e-121
k141_12502_2	K00053	1.6e-153
k141_39857_1	K00053	6.1e-117
k141_12502_1	K00053	1.8e-26
k141_25323_6	K00053	1.3e-07
k141_59491_5	K00055	1.1e-48
k141_23632_1	K00055	1.7e-17
k141_47693_21	K00055	4.3e-12
k141_41995_6	K00057	3.5e-117
k141_12534_6	K00058	4.7e-107
k141_27017_16	K00058	1.9e-62
k141_67482_1	K00058	4.1e-32
k141_25323_6	K00058	1.4e-10
k141_12502_2	K00058	5.2e-07
k141_55084_8	K00059	2e-86
k141_52640_7	K00059	1.5e-35
k141_22701_6	K00059	4.8e-09
k141_19445_10	K00059	1.3e-08
k141_55268_3	K00059	1e-07
k141_59491_5	K00060	1.3e-58
k141_23632_1	K00060	1.4e-22
k141_47693_21	K00060	9.3e-22
k141_25323_6	K00060	2.6e-07
k141_55268_3	K00060	1.2e-06
k141_25323_3	K00064	4.5e-46
k141_3178_4	K00064	7.4e-36
k141_23632_3	K00064	1.5e-26
k141_22453_3	K00064	6.9e-26
k141_36447_4	K00064	1.3e-17
k141_66335_1	K00064	5.5e-17
k141_52090_6	K00064	2.7e-15
k141_13838_4	K00064	2.8e-11
k141_55084_8	K00065	4.2e-68
k141_52640_7	K00065	1.1e-28
k141_19445_10	K00065	7.8e-09
k141_22701_6	K00065	1.6e-08
k141_55268_3	K00065	8.4e-07
k141_22701_6	K00067	3.3e-25
k141_19445_10	K00067	8.1e-20
k141_55268_3	K00067	5.3e-07
k141_55084_8	K00068	2.2e-42
k141_52640_7	K00068	1.2e-25
k141_22701_6	K00068	4.4e-06
k141_40615_8	K00074	3.7e-109
k141_18042_1	K00074	2.5e-15
k141_41995_6	K00074	1.9e-09
k141_5231_4	K00074	7.5e-06
k141_33010_2	K00075	7.8e-93
k141_41995_6	K00077	7.3e-15
k141_4726_12	K00078	4.5e-47
k141_55084_8	K00079	7.8e-09
k141_55084_8	K00084	9.4e-11
k141_61076_1	K00086	6e-84
k141_45910_3	K00086	2.7e-76
k141_66711_5	K00086	5.1e-50
k141_42533_4	K00086	2e-29
k141_30317_8	K00088	1.1e-179
k141_30317_7	K00088	2.7e-27
k141_60576_2	K00088	1.7e-11
k141_5624_3	K00088	3.3e-08
