gene 	 KO 	 Evalue
k141_75166_3	K00001	5.8e-36
k141_31833_10	K00001	6e-35
k141_62596_5	K00001	2.6e-33
k141_53857_4	K00001	2.5e-22
k141_33783_7	K00001	2.6e-22
k141_9483_20	K00001	2.8e-21
k141_89772_22	K00001	5.1e-17
k141_86300_3	K00001	1.4e-06
k141_30118_2	K00001	4.2e-06
k141_56410_2	K00002	8.8e-35
k141_36608_13	K00003	2.4e-153
k141_44157_12	K00003	8.5e-98
k141_44157_11	K00003	3.1e-24
k141_73765_20	K00003	1.9e-07
k141_65598_2	K00004	1e-06
k141_99264_8	K00004	2.5e-06
k141_89772_21	K00005	2e-111
k141_65757_18	K00005	3.9e-111
k141_75166_3	K00005	2e-19
k141_62596_5	K00005	2.2e-18
k141_31833_10	K00005	1.5e-17
k141_53857_4	K00005	8e-16
k141_9483_20	K00005	5.9e-13
k141_33783_7	K00005	7e-13
k141_89772_22	K00005	1.1e-12
k141_6179_45	K00005	6.8e-08
k141_67197_17	K00007	1.9e-42
k141_6223_4	K00007	4.4e-26
k141_6223_5	K00007	1.5e-16
k141_99264_8	K00008	6.2e-06
k141_67197_17	K00009	4e-14
k141_6223_4	K00009	7.2e-06
k141_2534_9	K00010	4.9e-50
k141_52883_12	K00010	5.9e-47
k141_2534_8	K00010	3e-12
k141_67688_12	K00012	3.1e-108
k141_65598_3	K00012	1.3e-08
k141_45114_5	K00012	3.4e-06
k141_95205_11	K00012	3.7e-06
k141_78122_11	K00012	7.5e-06
k141_90412_16	K00013	1.5e-132
k141_90412_17	K00013	5.9e-52
k141_37997_25	K00014	6.5e-95
k141_99264_8	K00014	4e-07
k141_40251_24	K00014	8.2e-07
k141_95205_11	K00014	1e-06
k141_87237_4	K00014	3.5e-06
k141_12370_1	K00015	7.5e-87
k141_65757_3	K00015	2.5e-65
k141_14903_3	K00015	3.6e-58
k141_33783_20	K00016	2.2e-08
k141_12370_1	K00018	1.2e-123
k141_65757_3	K00018	3.7e-61
k141_14903_3	K00018	1e-49
k141_74344_20	K00019	3.1e-63
k141_44157_3	K00019	1e-60
k141_91100_5	K00019	2.3e-57
k141_37204_4	K00019	5.3e-57
k141_32829_37	K00019	1.5e-50
k141_38958_9	K00019	4.7e-44
k141_16278_34	K00019	1.7e-36
k141_34892_2	K00019	2.1e-22
k141_66566_33	K00019	5.8e-08
k141_10292_44	K00019	4.1e-07
k141_16278_33	K00019	1.2e-06
k141_40251_8	K00020	8.9e-66
k141_40251_9	K00020	6.8e-22
k141_51235_4	K00020	8.7e-09
k141_14903_3	K00020	7.4e-07
k141_65757_3	K00020	1.2e-06
k141_65598_3	K00022	6.1e-08
k141_74344_20	K00023	1.8e-88
k141_44157_3	K00023	4.5e-73
k141_32829_37	K00023	2.2e-60
k141_91100_5	K00023	1.1e-59
k141_37204_4	K00023	5.7e-52
k141_38958_9	K00023	8e-38
k141_16278_34	K00023	2.2e-29
k141_34892_2	K00023	2e-16
k141_10292_44	K00023	6.3e-08
k141_33783_20	K00024	4.9e-13
k141_27432_21	K00027	6.9e-102
k141_27432_21	K00029	2.8e-58
k141_14903_7	K00030	4.6e-56
k141_16278_3	K00030	3.5e-07
k141_16278_3	K00031	6.2e-168
k141_14903_7	K00031	3.3e-52
