gene 	 KO 	 Evalue
k141_62536_13	K00001	5e-66
k141_86866_8	K00001	2.8e-59
k141_27496_43	K00001	4.7e-59
k141_81333_26	K00001	3.5e-57
k141_64428_4	K00001	2.9e-56
k141_6834_4	K00001	2.7e-50
k141_92073_7	K00001	4.2e-50
k141_27496_22	K00001	1.6e-48
k141_24662_1	K00001	2.2e-40
k141_72755_26	K00001	3.2e-28
k141_72755_28	K00001	1.5e-25
k141_19136_12	K00001	1.9e-14
k141_39228_3	K00001	1.2e-13
k141_481_5	K00001	7.4e-10
k141_37521_14	K00001	1.2e-06
k141_22090_19	K00001	3.7e-06
k141_77723_9	K00001	5.1e-06
k141_81333_25	K00002	1.7e-60
k141_39146_5	K00002	2.2e-20
k141_2251_4	K00002	3.8e-07
k141_1809_23	K00003	3.8e-133
k141_41498_5	K00003	1.7e-09
k141_20731_2	K00003	2.6e-09
k141_62536_13	K00004	1.4e-109
k141_64428_4	K00004	8.4e-104
k141_86866_8	K00004	1.4e-101
k141_92073_7	K00004	6.7e-92
k141_27496_43	K00004	6.7e-92
k141_81333_26	K00004	1.6e-78
k141_27496_22	K00004	7.4e-65
k141_24662_1	K00004	4.9e-56
k141_6834_4	K00004	4.2e-54
k141_43663_2	K00004	1e-08
k141_43372_11	K00004	1.8e-08
k141_62198_8	K00004	8.1e-08
k141_72755_22	K00004	2.4e-06
k141_481_5	K00005	9.3e-149
k141_91584_2	K00005	3.4e-22
k141_72755_26	K00005	2.5e-17
k141_39228_3	K00005	5.1e-16
k141_19136_12	K00005	1.7e-11
k141_72755_28	K00005	2.1e-10
k141_11714_70	K00007	9.8e-44
k141_94934_53	K00007	1.2e-41
k141_62536_13	K00008	8.4e-135
k141_86866_8	K00008	1.1e-117
k141_64428_4	K00008	1.9e-110
k141_92073_7	K00008	3.4e-101
k141_27496_43	K00008	1.2e-96
k141_81333_26	K00008	4.7e-86
k141_27496_22	K00008	2.3e-78
k141_6834_4	K00008	2.6e-63
k141_24662_1	K00008	1.9e-59
k141_43663_2	K00008	5.7e-07
k141_62198_8	K00008	8.7e-07
k141_77723_9	K00008	3.6e-06
k141_43372_11	K00008	4.7e-06
k141_72755_22	K00008	9.1e-06
k141_11714_70	K00009	1.3e-15
k141_43404_4	K00010	1.3e-61
k141_36080_6	K00010	2.8e-56
k141_98578_16	K00010	6.2e-56
k141_98578_13	K00010	1.3e-54
k141_43404_3	K00010	4.6e-50
k141_41498_5	K00010	3.7e-48
k141_29425_2	K00010	8.7e-46
k141_26279_10	K00010	7.2e-45
k141_92270_7	K00010	9e-43
k141_20731_2	K00010	4.7e-42
k141_43112_1	K00010	1.5e-39
k141_39146_12	K00010	3e-37
k141_46029_3	K00010	3.1e-33
k141_38321_5	K00010	2.1e-32
k141_31992_20	K00010	7.6e-30
k141_2067_27	K00010	7.5e-29
k141_26279_11	K00010	1.1e-27
k141_36080_5	K00010	3.2e-24
k141_81906_10	K00010	8.1e-07
k141_26279_9	K00010	1.4e-06
k141_62536_12	K00012	6.5e-111
k141_25604_12	K00012	1.7e-63
k141_15511_23	K00012	6e-09
k141_77723_9	K00012	9.2e-06
k141_24705_3	K00013	3.5e-189
k141_3749_7	K00014	2.3e-94
k141_77723_9	K00014	7.9e-08
k141_29425_2	K00014	2.7e-06
k141_33463_3	K00015	9.5e-95
k141_49751_5	K00015	2.2e-91
k141_18171_7	K00015	6.1e-90
k141_26723_25	K00015	7.1e-90
