gene 	 KO 	 Evalue
k141_9679_length_9400_cov_12.0000_5	K00001	3.3e-55
k141_7301_length_4371_cov_8.0000_4	K00001	3.9e-36
k141_1167_length_3320_cov_14.9037_2	K00001	3.3e-29
k141_9751_length_4868_cov_10.0000_5	K00001	5.6e-22
k141_4829_length_16219_cov_12.0000_8	K00001	8.2e-07
k141_1023_length_7869_cov_8.0000_8	K00001	5.8e-06
k141_3249_length_6535_cov_9.0000_3	K00002	3.1e-58
k141_3249_length_6535_cov_9.0000_2	K00002	1.5e-54
k141_3249_length_6535_cov_9.0000_1	K00002	8e-52
k141_5091_length_6566_cov_7.0000_5	K00002	6.2e-50
k141_7087_length_3855_cov_9.0000_3	K00002	1.8e-48
k141_5091_length_6566_cov_7.0000_3	K00002	1.4e-46
k141_208_length_2257_cov_7.0000_2	K00002	1.4e-19
k141_8735_length_3555_cov_9.9546_1	K00002	3.2e-13
k141_3249_length_6535_cov_9.0000_5	K00002	7.2e-09
k141_80_length_4145_cov_7.0000_4	K00002	2.9e-07
k141_7566_length_30974_cov_11.0000_10	K00003	3.3e-119
k141_1898_length_8958_cov_8.9823_2	K00003	2.5e-08
k141_2497_length_7924_cov_6.0000_3	K00003	3.3e-07
k141_10009_length_2354_cov_7.0000_2	K00003	1.2e-06
k141_4067_length_15077_cov_11.0000_6	K00003	4e-06
k141_5256_length_5056_cov_11.0000_4	K00003	8.7e-06
k141_9679_length_9400_cov_12.0000_5	K00004	8.1e-105
k141_4829_length_16219_cov_12.0000_8	K00004	9.6e-11
k141_7301_length_4371_cov_8.0000_4	K00005	2.8e-18
k141_8216_length_10833_cov_8.9874_2	K00005	3.5e-14
k141_9751_length_4868_cov_10.0000_5	K00005	1.7e-09
k141_1167_length_3320_cov_14.9037_2	K00005	3.1e-06
k141_9679_length_9400_cov_12.0000_5	K00008	3.1e-113
k141_4829_length_16219_cov_12.0000_8	K00008	7.4e-11
k141_2802_length_9213_cov_11.0000_2	K00008	4.3e-08
k141_10009_length_2354_cov_7.0000_2	K00010	3.2e-44
k141_344_length_24265_cov_9.0000_8	K00010	3.4e-42
k141_5256_length_5056_cov_11.0000_4	K00010	1.2e-36
k141_1898_length_8958_cov_8.9823_2	K00010	4e-35
k141_5256_length_5056_cov_11.0000_5	K00010	1.8e-32
k141_4067_length_15077_cov_11.0000_6	K00010	7.2e-31
k141_2307_length_14608_cov_9.9895_16	K00010	1.4e-28
k141_2015_length_12019_cov_11.0000_20	K00010	6.5e-28
k141_2015_length_12019_cov_11.0000_21	K00010	1.3e-24
k141_4434_length_10176_cov_10.0000_9	K00010	1.4e-17
k141_4434_length_10176_cov_10.0000_10	K00010	4.1e-09
k141_2497_length_7924_cov_6.0000_3	K00010	4.7e-06
k141_4829_length_16219_cov_12.0000_8	K00012	2.6e-14
k141_4829_length_16219_cov_12.0000_2	K00012	5.6e-09
k141_5339_length_2687_cov_10.0000_2	K00012	1e-08
k141_7566_length_30974_cov_11.0000_19	K00012	4.2e-07
k141_778_length_5126_cov_8.9631_2	K00012	4.1e-06
k141_10192_length_11285_cov_9.0000_5	K00012	4.6e-06
k141_1023_length_7869_cov_8.0000_8	K00012	5.9e-06
k141_2595_length_2664_cov_10.0000_2	K00012	6.1e-06
k141_3837_length_2509_cov_6.0000_1	K00012	7.3e-06
k141_7420_length_10832_cov_8.0000_3	K00013	3e-176
k141_2675_length_3312_cov_8.0000_2	K00014	1.4e-95
k141_4182_length_2471_cov_7.0000_3	K00014	6.9e-07
k141_4040_length_14578_cov_11.0000_8	K00014	1.9e-06
k141_5104_length_1913_cov_14.0000_2	K00014	6.6e-06
k141_4914_length_7010_cov_13.0000_3	K00014	9.4e-06
k141_3110_length_13436_cov_10.0000_6	K00015	9.1e-93
k141_3484_length_3161_cov_8.0000_1	K00015	5.2e-68
k141_8672_length_5284_cov_8.0000_6	K00015	5.7e-66
k141_146_length_2463_cov_8.0000_2	K00015	6.8e-61
k141_37_length_2288_cov_8.0000_1	K00015	1.8e-58
k141_8672_length_5284_cov_8.0000_7	K00015	1.5e-09
k141_4182_length_2471_cov_7.0000_3	K00015	1.1e-07
k141_5104_length_1913_cov_14.0000_2	K00016	1.2e-128
k141_3110_length_13436_cov_10.0000_6	K00018	8.1e-127
k141_3484_length_3161_cov_8.0000_1	K00018	2.7e-63
k141_8672_length_5284_cov_8.0000_6	K00018	6.1e-55
k141_37_length_2288_cov_8.0000_1	K00018	3.6e-54
k141_146_length_2463_cov_8.0000_2	K00018	1.6e-50
k141_8672_length_5284_cov_8.0000_7	K00018	3.8e-08
k141_7566_length_30974_cov_11.0000_19	K00018	4.2e-07
k141_10014_length_17705_cov_19.0000_12	K00019	7.3e-58
k141_3290_length_27095_cov_12.9912_13	K00019	2.3e-48
k141_4207_length_3963_cov_8.0000_2	K00019	8.2e-48
k141_6261_length_6180_cov_8.0000_7	K00019	2e-47
k141_208_length_2257_cov_7.0000_1	K00019	5.2e-46
k141_4283_length_3225_cov_7.0000_3	K00019	1.1e-14
k141_4283_length_3225_cov_7.0000_2	K00019	4.5e-08
k141_6126_length_8064_cov_10.0000_8	K00019	7.4e-08
k141_7231_length_6737_cov_7.0000_6	K00020	7.7e-101
k141_4351_length_8821_cov_10.0000_8	K00020	1.9e-12
k141_146_length_2463_cov_8.0000_2	K00020	2e-09
k141_10192_length_11285_cov_9.0000_5	K00020	4.6e-07
k141_8672_length_5284_cov_8.0000_6	K00020	7.6e-07
k141_3484_length_3161_cov_8.0000_1	K00020	1.2e-06
k141_4829_length_16219_cov_12.0000_8	K00022	3.1e-09
k141_2595_length_2664_cov_10.0000_2	K00022	1.1e-08
k141_4829_length_16219_cov_12.0000_2	K00022	8.7e-08
k141_5339_length_2687_cov_10.0000_2	K00022	8.7e-07
k141_7566_length_30974_cov_11.0000_19	K00022	1.1e-06
