gene 	 KO 	 Evalue
k141_260_length_14704_cov_82.9777_9	K00001	3.7e-69
k141_1292_length_3630_cov_85.2800_1	K00001	3.6e-68
k141_1523_length_4509_cov_61.0000_1	K00001	1.4e-66
k141_3554_length_5125_cov_60.2713_8	K00001	3.8e-65
k141_3993_length_4244_cov_49.0000_1	K00001	3.2e-59
k141_803_length_17401_cov_71.5790_5	K00001	3.3e-28
k141_1523_length_4509_cov_61.0000_2	K00001	2.9e-25
k141_5101_length_7378_cov_50.0000_7	K00001	6.1e-21
k141_127_length_10388_cov_74.6055_2	K00002	3.3e-71
k141_2837_length_16075_cov_86.4963_6	K00002	2.7e-64
k141_524_length_4124_cov_77.8717_2	K00002	1.3e-12
k141_6423_length_19082_cov_46.0000_4	K00003	1.5e-138
k141_260_length_14704_cov_82.9777_9	K00004	6.2e-124
k141_3993_length_4244_cov_49.0000_1	K00004	4.5e-81
k141_1292_length_3630_cov_85.2800_1	K00004	4.2e-78
k141_5101_length_7378_cov_50.0000_7	K00004	5.2e-31
k141_3554_length_5125_cov_60.2713_8	K00004	1.7e-29
k141_1523_length_4509_cov_61.0000_1	K00004	5.7e-19
k141_1523_length_4509_cov_61.0000_2	K00004	4.3e-11
k141_6485_length_5492_cov_64.0000_7	K00004	2.6e-08
k141_4903_length_39242_cov_90.2946_34	K00004	1.4e-06
k141_698_length_12430_cov_73.2060_5	K00005	1.5e-134
k141_6720_length_8593_cov_60.0000_4	K00005	1.5e-14
k141_803_length_17401_cov_71.5790_5	K00005	1.8e-06
k141_260_length_14704_cov_82.9777_9	K00008	3.5e-104
k141_3993_length_4244_cov_49.0000_1	K00008	9.3e-85
k141_1292_length_3630_cov_85.2800_1	K00008	1.3e-81
k141_5101_length_7378_cov_50.0000_7	K00008	4e-36
k141_3554_length_5125_cov_60.2713_8	K00008	7.1e-30
k141_1523_length_4509_cov_61.0000_1	K00008	2.9e-22
k141_1523_length_4509_cov_61.0000_2	K00008	3.6e-12
k141_651_length_2919_cov_71.1958_2	K00010	1.6e-08
k141_4142_length_11110_cov_62.7793_2	K00012	1.2e-09
k141_6321_length_24533_cov_79.6803_2	K00012	7.9e-07
k141_7081_length_5949_cov_52.0000_3	K00012	3.7e-06
k141_3908_length_5817_cov_70.0284_4	K00012	4.1e-06
k141_282_length_14595_cov_100.1427_8	K00013	4.9e-159
k141_3185_length_12075_cov_44.9421_6	K00014	1.8e-96
k141_5101_length_7378_cov_50.0000_2	K00014	7e-09
k141_2806_length_14464_cov_101.6427_12	K00014	1.5e-06
k141_1887_length_30963_cov_67.9367_13	K00014	4e-06
k141_5546_length_8989_cov_61.0000_7	K00014	4.3e-06
k141_2641_length_3036_cov_82.3133_1	K00015	2.3e-121
k141_7081_length_5949_cov_52.0000_4	K00015	4.2e-116
k141_4581_length_18011_cov_48.0002_4	K00015	1.4e-96
k141_1920_length_9500_cov_48.5791_9	K00015	8.5e-60
k141_6321_length_24533_cov_79.6803_2	K00015	1.5e-58
k141_3908_length_5817_cov_70.0284_4	K00015	3.8e-55
k141_1887_length_30963_cov_67.9367_13	K00015	1.8e-07
k141_6133_length_16444_cov_93.1147_13	K00015	2.6e-06
k141_5546_length_8989_cov_61.0000_7	K00016	2.3e-130
k141_4557_length_8466_cov_66.4216_2	K00016	1.3e-86
k141_2641_length_3036_cov_82.3133_1	K00018	4.8e-81
k141_7081_length_5949_cov_52.0000_4	K00018	5.7e-77
k141_4581_length_18011_cov_48.0002_4	K00018	6.9e-75
k141_1920_length_9500_cov_48.5791_9	K00018	7.9e-63
k141_6321_length_24533_cov_79.6803_2	K00018	6.4e-56
k141_3908_length_5817_cov_70.0284_4	K00018	7.1e-51
k141_6133_length_16444_cov_93.1147_13	K00018	1e-07
k141_1887_length_30963_cov_67.9367_13	K00018	8.3e-07
k141_2818_length_11424_cov_103.8350_4	K00018	9.1e-07
k141_524_length_4124_cov_77.8717_4	K00018	2e-06
k141_2275_length_8588_cov_113.5507_3	K00018	6.1e-06
k141_1218_length_36213_cov_70.3885_24	K00019	2.1e-63
k141_2806_length_14464_cov_101.6427_8	K00019	2.8e-61
