gene 	 KO 	 Evalue
k141_496_length_3126_cov_5.0000_2	K00001	8.7e-81
k141_5836_length_1592_cov_3.0000_2	K00001	6.7e-64
k141_7537_length_1961_cov_3.0000_2	K00001	1.1e-61
k141_1462_length_2357_cov_5.0000_1	K00001	6.4e-60
k141_4544_length_4690_cov_5.0000_4	K00001	1.2e-57
k141_7214_length_2928_cov_5.0000_2	K00001	2.4e-54
k141_3647_length_2395_cov_6.0000_2	K00001	7.5e-54
k141_4194_length_1666_cov_4.0000_1	K00001	1.2e-53
k141_1238_length_5029_cov_7.0000_4	K00001	2.3e-51
k141_2449_length_5939_cov_6.7932_2	K00001	9.4e-50
k141_5117_length_1561_cov_13.2972_1	K00001	8.9e-47
k141_3719_length_1222_cov_3.0000_1	K00001	2.1e-33
k141_7254_length_1188_cov_5.0000_1	K00001	1.3e-32
k141_6307_length_5003_cov_7.0000_5	K00001	3.9e-31
k141_5565_length_1587_cov_5.0000_2	K00001	3e-30
k141_3022_length_1732_cov_6.0000_1	K00001	9.9e-30
k141_4332_length_2863_cov_4.0000_2	K00001	6.5e-29
k141_3645_length_4324_cov_5.0000_4	K00001	3e-28
k141_2506_length_1734_cov_4.0000_3	K00001	7.6e-26
k141_6273_length_2010_cov_3.0000_1	K00001	8.4e-19
k141_1462_length_2357_cov_5.0000_3	K00001	9.5e-15
k141_1636_length_2043_cov_4.0000_3	K00001	8.7e-10
k141_6270_length_1557_cov_6.0000_3	K00001	2.5e-06
k141_5051_length_1680_cov_4.0000_2	K00001	3e-06
k141_3758_length_1728_cov_6.0000_1	K00002	5.1e-65
k141_3453_length_4510_cov_5.0000_3	K00002	1.9e-55
k141_2616_length_1979_cov_8.0000_2	K00002	1.9e-38
k141_461_length_1756_cov_5.0000_2	K00002	2.1e-30
k141_985_length_5643_cov_6.0000_3	K00002	1.1e-25
k141_985_length_5643_cov_6.0000_4	K00002	2e-18
k141_3052_length_3893_cov_4.0000_2	K00002	1.1e-08
k141_5075_length_3085_cov_7.0000_3	K00002	6.5e-08
k141_348_length_1803_cov_5.0000_2	K00002	1.8e-07
k141_940_length_5467_cov_5.0000_3	K00002	2.4e-07
k141_3453_length_4510_cov_5.0000_2	K00002	4.9e-07
k141_546_length_2924_cov_6.0000_1	K00003	1.2e-79
k141_6558_length_7304_cov_7.0000_5	K00003	1.7e-71
k141_3096_length_9195_cov_7.0000_9	K00003	7e-08
k141_7290_length_2346_cov_4.0000_2	K00003	1.3e-06
k141_7537_length_1961_cov_3.0000_2	K00004	3.8e-100
k141_3647_length_2395_cov_6.0000_2	K00004	3.8e-99
k141_7214_length_2928_cov_5.0000_2	K00004	3.4e-88
k141_4194_length_1666_cov_4.0000_1	K00004	3e-82
k141_5836_length_1592_cov_3.0000_2	K00004	1.4e-81
k141_5117_length_1561_cov_13.2972_1	K00004	5.8e-71
k141_496_length_3126_cov_5.0000_2	K00004	1.5e-68
k141_4544_length_4690_cov_5.0000_4	K00004	1.6e-58
k141_6307_length_5003_cov_7.0000_5	K00004	1.2e-54
k141_1462_length_2357_cov_5.0000_1	K00004	1.2e-54
k141_1462_length_2357_cov_5.0000_3	K00004	5.8e-38
k141_2506_length_1734_cov_4.0000_3	K00004	1.2e-37
k141_6273_length_2010_cov_3.0000_1	K00004	2e-34
k141_1238_length_5029_cov_7.0000_4	K00004	1.5e-31
k141_7254_length_1188_cov_5.0000_1	K00004	8.4e-25
k141_2449_length_5939_cov_6.7932_2	K00004	1.3e-21
k141_3052_length_3893_cov_4.0000_5	K00004	1e-07
k141_6441_length_2283_cov_5.0000_1	K00004	2.5e-07
k141_6717_length_1930_cov_9.0000_2	K00005	4.6e-154
k141_3403_length_5111_cov_5.0000_5	K00005	9.9e-151
k141_2198_length_1177_cov_3.0000_1	K00005	7.9e-95
k141_5565_length_1587_cov_5.0000_2	K00005	4.2e-17
k141_3719_length_1222_cov_3.0000_1	K00005	1.9e-15
k141_4332_length_2863_cov_4.0000_2	K00005	1.2e-14
k141_3022_length_1732_cov_6.0000_1	K00005	3.2e-13
k141_6364_length_3823_cov_7.0000_1	K00005	6.9e-09
k141_6270_length_1557_cov_6.0000_3	K00005	7e-08
k141_3645_length_4324_cov_5.0000_4	K00005	7.5e-07
k141_994_length_3168_cov_6.0000_2	K00007	7.3e-104
k141_7214_length_2928_cov_5.0000_3	K00007	7.1e-98
k141_1521_length_2375_cov_5.0000_1	K00007	1.2e-70
k141_7012_length_1461_cov_5.0000_2	K00007	3.4e-62
k141_3566_length_3296_cov_5.0000_2	K00007	6.7e-40
k141_5766_length_1016_cov_3.0000_1	K00007	2.4e-26
k141_4201_length_5312_cov_21.0000_5	K00007	9.1e-21
k141_3486_length_1052_cov_4.0000_1	K00007	3.2e-13
k141_7537_length_1961_cov_3.0000_2	K00008	2.1e-104
k141_3647_length_2395_cov_6.0000_2	K00008	2.8e-100
k141_7214_length_2928_cov_5.0000_2	K00008	5e-92
k141_5836_length_1592_cov_3.0000_2	K00008	6.5e-91
k141_4194_length_1666_cov_4.0000_1	K00008	1.9e-88
k141_496_length_3126_cov_5.0000_2	K00008	4.3e-77
k141_5117_length_1561_cov_13.2972_1	K00008	4e-73
k141_6307_length_5003_cov_7.0000_5	K00008	3.1e-58
k141_4544_length_4690_cov_5.0000_4	K00008	5.5e-58
k141_1462_length_2357_cov_5.0000_1	K00008	2.1e-55
k141_1462_length_2357_cov_5.0000_3	K00008	4.3e-45
k141_2506_length_1734_cov_4.0000_3	K00008	2.9e-41
k141_6273_length_2010_cov_3.0000_1	K00008	2.4e-37
k141_1238_length_5029_cov_7.0000_4	K00008	6.2e-34
k141_7254_length_1188_cov_5.0000_1	K00008	1.9e-25
k141_2449_length_5939_cov_6.7932_2	K00008	9.4e-16
k141_3052_length_3893_cov_4.0000_5	K00008	9.3e-12
k141_6441_length_2283_cov_5.0000_1	K00008	2.1e-07
k141_5345_length_1722_cov_5.0000_2	K00008	7.2e-06
k141_4201_length_5312_cov_21.0000_5	K00009	3.4e-115
k141_994_length_3168_cov_6.0000_2	K00009	1.3e-30
k141_7214_length_2928_cov_5.0000_3	K00009	1.1e-27
k141_1521_length_2375_cov_5.0000_1	K00009	5.9e-27
k141_7012_length_1461_cov_5.0000_2	K00009	1.7e-24
k141_3566_length_3296_cov_5.0000_2	K00009	2.9e-18
k141_6570_length_3709_cov_10.0000_1	K00009	2.8e-06
k141_7290_length_2346_cov_4.0000_2	K00010	4.8e-60
k141_3806_length_1417_cov_4.0000_1	K00010	5.5e-40
k141_368_length_2666_cov_5.0000_2	K00010	3.7e-39
k141_2987_length_4814_cov_6.0000_3	K00010	5.6e-34
k141_3096_length_9195_cov_7.0000_9	K00010	8.8e-34
k141_6570_length_3709_cov_10.0000_1	K00010	2.6e-08
k141_3869_length_5226_cov_6.0000_4	K00012	5.6e-114
k141_252_length_12168_cov_6.0000_10	K00012	5.4e-82
k141_5515_length_2169_cov_7.0000_1	K00012	2.9e-09
k141_7214_length_2928_cov_5.0000_2	K00012	2.6e-06
k141_5786_length_1150_cov_4.0000_2	K00013	7.7e-36
k141_5998_length_1952_cov_8.9619_4	K00014	3e-60
k141_351_length_1152_cov_4.0000_1	K00014	3.8e-33
