gene 	 KO 	 Evalue
k141_77489_3	K00001	2.5e-61
k141_25793_31	K00001	1.5e-48
k141_50565_16	K00001	5e-37
k141_29731_6	K00001	2.7e-31
k141_15168_2	K00001	2e-30
k141_52899_10	K00001	3.8e-30
k141_53939_11	K00001	1.7e-20
k141_15168_12	K00001	2.9e-16
k141_72197_42	K00001	2.1e-07
k141_19391_32	K00001	5.1e-07
k141_49501_38	K00001	1.2e-06
k141_29731_8	K00001	2.5e-06
k141_34071_30	K00001	9.6e-06
k141_77489_1	K00002	9.4e-60
k141_5324_1	K00002	2.1e-29
k141_25060_1	K00002	9.1e-14
k141_44467_29	K00002	5.1e-08
k141_78234_25	K00002	2.1e-07
k141_47376_7	K00003	6.6e-147
k141_44263_4	K00003	4.6e-142
k141_77489_3	K00004	2.5e-95
k141_50565_16	K00004	1.2e-52
k141_25793_31	K00004	1.1e-51
k141_15168_12	K00004	4.6e-18
k141_34071_30	K00004	4e-09
k141_7409_2	K00004	4e-07
k141_7409_22	K00004	5e-07
k141_46272_6	K00004	5.2e-07
k141_46272_7	K00004	8.7e-07
k141_60210_14	K00004	2.6e-06
k141_2483_2	K00004	3.3e-06
k141_49501_38	K00004	4.9e-06
k141_5473_110	K00004	5.3e-06
k141_71888_7	K00004	8.4e-06
k141_72197_42	K00005	2.5e-150
k141_29731_6	K00005	1.2e-20
k141_53939_11	K00005	2.1e-14
k141_15168_2	K00005	4.6e-13
k141_52899_10	K00005	5.1e-12
k141_67124_2	K00007	6.8e-54
k141_32676_6	K00007	1.7e-34
k141_77489_3	K00008	6.4e-110
k141_50565_16	K00008	1.6e-62
k141_25793_31	K00008	2e-61
k141_15168_12	K00008	2.8e-25
k141_34071_30	K00008	1.2e-08
k141_7409_2	K00008	2.3e-08
k141_7409_22	K00008	2.5e-08
k141_60210_14	K00008	4e-08
k141_2483_2	K00008	1.8e-07
k141_3820_18	K00008	2.5e-07
k141_46272_6	K00008	3.4e-07
k141_29731_8	K00008	2.3e-06
k141_82978_26	K00008	4.5e-06
k141_32676_6	K00009	6.3e-14
k141_67124_2	K00009	8.4e-10
k141_61910_9	K00010	3.7e-46
k141_5473_102	K00010	3.3e-45
k141_8564_3	K00010	4.3e-37
k141_78234_30	K00012	1.5e-10
k141_3820_18	K00012	2e-09
k141_7409_22	K00012	3.2e-09
k141_46272_7	K00012	3.7e-09
k141_71888_7	K00012	4.7e-09
k141_46272_6	K00012	4.5e-08
k141_5473_110	K00012	1.7e-07
