gene 	 KO 	 Evalue
k141_56252_9	K00001	2.3e-60
k141_57406_5	K00001	6e-54
k141_18256_4	K00001	2.8e-47
k141_33493_11	K00001	7.9e-33
k141_4671_19	K00001	1.1e-26
k141_62808_1	K00001	1.4e-21
k141_15552_2	K00002	2.6e-06
k141_66745_17	K00002	3.7e-06
k141_60410_24	K00003	3.6e-73
k141_60410_23	K00003	1.4e-55
k141_83018_4	K00003	3.5e-06
k141_57406_5	K00004	2.1e-93
k141_56252_9	K00004	5.3e-93
k141_18256_4	K00004	6.5e-67
k141_47108_8	K00004	4.1e-07
k141_35178_2	K00004	9.8e-06
k141_24144_5	K00005	5.5e-27
k141_33493_11	K00005	6.9e-17
k141_76409_12	K00005	5e-12
k141_62808_1	K00005	4.5e-11
k141_4671_19	K00005	4.8e-06
k141_46206_14	K00005	8.9e-06
k141_22765_18	K00007	3.1e-45
k141_57734_4	K00007	2e-29
k141_57406_10	K00007	1.7e-17
k141_57734_5	K00007	1.4e-11
k141_57406_11	K00007	1.9e-10
k141_57406_5	K00008	2.9e-102
k141_56252_9	K00008	2.5e-100
k141_18256_4	K00008	1.4e-76
k141_53682_18	K00008	3.8e-06
k141_47108_8	K00008	5e-06
k141_22765_18	K00009	1.5e-09
k141_9616_47	K00010	7.4e-46
k141_52233_2	K00012	4.2e-93
k141_33372_8	K00012	4.1e-69
k141_48905_1	K00012	3.1e-42
k141_52233_3	K00012	1.9e-07
k141_36015_4	K00012	1.7e-06
k141_40109_2	K00013	1.7e-191
k141_18963_3	K00014	8.2e-98
k141_76409_13	K00014	3.1e-96
k141_40689_6	K00014	3.7e-91
k141_24934_2	K00014	7.6e-06
k141_66030_7	K00015	1.6e-80
k141_20052_4	K00015	2.3e-58
k141_36390_2	K00015	3.5e-31
k141_12269_7	K00015	2.7e-22
k141_36390_1	K00015	2.9e-12
k141_14159_17	K00016	5.7e-132
k141_14061_5	K00016	1.9e-128
k141_66030_7	K00018	2.6e-119
k141_20052_4	K00018	6.7e-49
k141_36390_2	K00018	2.2e-32
k141_12269_7	K00018	4.9e-24
k141_36390_1	K00018	9.8e-12
k141_203_2	K00018	7.2e-06
k141_10468_8	K00019	4.5e-45
k141_82262_10	K00019	6.3e-44
k141_25536_3	K00019	6.1e-25
k141_33531_7	K00019	1e-24
k141_10468_7	K00019	4e-12
k141_83018_21	K00019	3.6e-08
k141_203_2	K00020	7.4e-08
k141_20052_4	K00020	1.6e-07
k141_36390_4	K00020	5.2e-07
k141_33372_8	K00020	8.1e-07
k141_57960_8	K00020	1.7e-06
k141_57960_8	K00022	1.9e-66
k141_10468_8	K00023	2.7e-68
k141_82262_10	K00023	1.8e-56
k141_25536_3	K00023	6.7e-39
k141_33531_7	K00023	1.2e-23
k141_10468_7	K00023	5e-14
k141_83018_21	K00023	5.6e-09
k141_14159_17	K00024	7.4e-95
