gene 	 KO 	 Evalue
k141_2386_length_4859_cov_22.0000_1	K00001	1.7e-69
k141_8247_length_15049_cov_17.9999_1	K00001	3.7e-67
k141_6681_length_12237_cov_22.0000_1	K00001	1.7e-60
k141_191_length_16293_cov_17.9780_10	K00001	6.9e-53
k141_3383_length_21916_cov_23.0102_13	K00001	3.4e-31
k141_8247_length_15049_cov_17.9999_2	K00001	6.5e-27
k141_5441_length_4856_cov_24.0000_1	K00001	3.8e-07
k141_5632_length_6438_cov_17.9708_4	K00002	2.6e-69
k141_7154_length_10224_cov_23.9838_8	K00002	2.4e-61
k141_1390_length_11773_cov_30.0161_2	K00002	1.2e-50
k141_1401_length_4082_cov_18.0000_4	K00002	1.6e-45
k141_6508_length_22904_cov_20.0000_5	K00002	6.8e-14
k141_10334_length_24702_cov_19.0000_7	K00002	1.8e-11
k141_543_length_13961_cov_15.0000_13	K00003	1.2e-140
k141_2386_length_4859_cov_22.0000_1	K00004	5.7e-125
k141_6681_length_12237_cov_22.0000_1	K00004	1.3e-81
k141_3383_length_21916_cov_23.0102_13	K00004	2.3e-37
k141_191_length_16293_cov_17.9780_10	K00004	1.1e-27
k141_8247_length_15049_cov_17.9999_1	K00004	9.4e-25
k141_8247_length_15049_cov_17.9999_2	K00004	2.4e-14
k141_1953_length_32052_cov_19.0000_26	K00004	1.9e-07
k141_9351_length_37737_cov_24.9724_34	K00004	2.7e-06
k141_9465_length_31765_cov_19.0000_24	K00005	5.3e-10
k141_9053_length_13761_cov_22.0000_5	K00007	1.5e-17
k141_2386_length_4859_cov_22.0000_1	K00008	3.3e-107
k141_6681_length_12237_cov_22.0000_1	K00008	6.6e-85
k141_3383_length_21916_cov_23.0102_13	K00008	1.1e-42
k141_8247_length_15049_cov_17.9999_1	K00008	2.2e-29
k141_191_length_16293_cov_17.9780_10	K00008	4.3e-27
k141_8247_length_15049_cov_17.9999_2	K00008	1.5e-13
k141_1953_length_32052_cov_19.0000_26	K00008	1.3e-08
k141_9053_length_13761_cov_22.0000_5	K00009	7.4e-132
k141_3342_length_8090_cov_16.0000_9	K00010	2.1e-07
k141_3049_length_36516_cov_21.0000_9	K00010	2.8e-06
k141_10296_length_14709_cov_30.0000_11	K00010	6e-06
k141_4318_length_8629_cov_24.9378_6	K00012	1.9e-14
k141_720_length_12290_cov_20.0000_11	K00012	6.9e-12
k141_3049_length_36516_cov_21.0000_11	K00012	2.3e-07
k141_10334_length_24702_cov_19.0000_5	K00012	3.6e-07
k141_6580_length_7238_cov_23.0000_1	K00012	8.4e-07
k141_3049_length_36516_cov_21.0000_9	K00012	1.1e-06
k141_3562_length_39740_cov_17.0000_8	K00014	1.1e-96
k141_4277_length_2271_cov_16.0000_1	K00014	1.3e-10
k141_3383_length_21916_cov_23.0102_17	K00014	6.2e-08
k141_6652_length_29851_cov_24.0000_28	K00014	3.7e-07
k141_400_length_13158_cov_18.0000_7	K00014	9.2e-06
k141_1430_length_13376_cov_19.0000_5	K00015	2.6e-118
k141_8082_length_44301_cov_17.0000_10	K00015	3.4e-97
k141_2380_length_17069_cov_21.0000_2	K00015	2.2e-67
k141_3886_length_3454_cov_16.0000_3	K00015	1.7e-63
k141_6580_length_7238_cov_23.0000_1	K00015	1.3e-62
k141_3049_length_36516_cov_21.0000_9	K00015	6.3e-59
k141_2380_length_17069_cov_21.0000_1	K00015	2.8e-43
k141_400_length_13158_cov_18.0000_7	K00015	1.1e-06
k141_3002_length_14657_cov_22.0000_6	K00016	2.3e-130
k141_10334_length_24702_cov_19.0000_5	K00016	9.9e-92
k141_1430_length_13376_cov_19.0000_5	K00018	1e-77
k141_8082_length_44301_cov_17.0000_10	K00018	2.1e-75
k141_3886_length_3454_cov_16.0000_3	K00018	1.1e-61
k141_6580_length_7238_cov_23.0000_1	K00018	1.9e-61
k141_3049_length_36516_cov_21.0000_9	K00018	7e-54
k141_2380_length_17069_cov_21.0000_2	K00018	4e-38
