gene 	 KO 	 Evalue
k113_28311_length_36930_cov_18.4507_4	K00001	2.4e-31
k113_32190_length_15821_cov_24.2159_17	K00001	1.4e-30
k113_102969_length_9100_cov_21.7621_4	K00001	2.3e-23
k113_123003_length_56718_cov_19.0258_20	K00001	1.1e-13
k113_84387_length_13391_cov_23.0609_12	K00001	1.1e-06
k113_11377_length_14702_cov_18.5958_13	K00002	5.7e-53
k113_9424_length_27281_cov_19.1932_2	K00002	6.7e-49
k113_43724_length_12200_cov_20.9537_6	K00003	5.9e-90
k113_75966_length_17500_cov_24.9807_5	K00003	1.1e-06
k113_50832_length_37629_cov_21.3940_20	K00003	4e-06
k113_102969_length_9100_cov_21.7621_4	K00004	8e-34
k113_61505_length_8383_cov_25.9879_5	K00004	3e-12
k113_84763_length_5259_cov_21.8597_6	K00004	1.2e-06
k113_11377_length_14702_cov_18.5958_12	K00004	1.3e-06
k113_50832_length_37629_cov_21.3940_38	K00005	5.4e-104
k113_16349_length_17981_cov_20.9619_1	K00005	1.2e-23
k113_28311_length_36930_cov_18.4507_4	K00005	5.8e-19
k113_123003_length_56718_cov_19.0258_20	K00005	2.6e-14
k113_32190_length_15821_cov_24.2159_17	K00005	2.1e-11
k113_34019_length_17470_cov_15.9879_16	K00005	2e-10
k113_102969_length_9100_cov_21.7621_4	K00008	2.5e-44
k113_61505_length_8383_cov_25.9879_5	K00008	7.5e-12
k113_11377_length_14702_cov_18.5958_12	K00008	5.4e-08
k113_105305_length_28131_cov_23.9885_17	K00008	1.5e-06
k113_84387_length_13391_cov_23.0609_12	K00008	8.2e-06
k113_75966_length_17500_cov_24.9807_5	K00010	1.3e-45
k113_50832_length_37629_cov_21.3940_20	K00010	3.7e-35
k113_74091_length_26502_cov_17.9897_7	K00010	8.1e-08
k113_11377_length_14702_cov_18.5958_11	K00012	7.1e-08
k113_8141_length_21905_cov_23.0551_5	K00012	8.4e-08
k113_105305_length_28131_cov_23.9885_17	K00012	5.2e-06
k113_51449_length_25242_cov_20.0000_12	K00013	8.1e-188
k113_11912_length_15957_cov_18.3978_6	K00014	7.5e-82
k113_105305_length_28131_cov_23.9885_17	K00014	1.8e-08
k113_39591_length_5310_cov_22.6914_5	K00015	1e-85
k113_10293_length_16486_cov_20.9890_12	K00015	1.2e-68
k113_12877_length_13975_cov_25.0000_11	K00016	3.9e-128
k113_105305_length_28131_cov_23.9885_17	K00016	6.9e-128
k113_39591_length_5310_cov_22.6914_5	K00018	5e-81
k113_10293_length_16486_cov_20.9890_12	K00018	4.8e-59
k113_3402_length_4242_cov_23.7658_3	K00019	1.2e-49
k113_41861_length_2079_cov_25.0000_1	K00019	1.7e-10
k113_114200_length_14931_cov_17.1902_1	K00019	4.9e-08
k113_46859_length_7631_cov_25.0000_7	K00020	1e-86
k113_74091_length_26502_cov_17.9897_7	K00020	2e-10
k113_34019_length_17470_cov_15.9879_19	K00020	2.1e-10
k113_55502_length_33935_cov_17.9703_20	K00020	3.5e-08
k113_39591_length_5310_cov_22.6914_5	K00020	4.4e-08
k113_84387_length_13391_cov_23.0609_12	K00020	2.2e-06
k113_55502_length_33935_cov_17.9703_20	K00022	1.5e-74
k113_11377_length_14702_cov_18.5958_11	K00022	8.7e-09
k113_3402_length_4242_cov_23.7658_3	K00023	4.6e-68
k113_41861_length_2079_cov_25.0000_1	K00023	6.7e-09
k113_114200_length_14931_cov_17.1902_1	K00023	1.2e-07
k113_12877_length_13975_cov_25.0000_11	K00024	1.8e-94
k113_105305_length_28131_cov_23.9885_17	K00024	7.9e-94
k113_110214_length_2125_cov_20.8608_1	K00027	5.7e-132
k113_110214_length_2125_cov_20.8608_1	K00029	2.4e-81
k113_51449_length_25242_cov_20.0000_3	K00030	3.1e-119
k113_51449_length_25242_cov_20.0000_3	K00031	1.4e-86
k113_39591_length_5310_cov_22.6914_5	K00032	1.3e-56
k113_10293_length_16486_cov_20.9890_12	K00032	5.1e-41
