gene 	 KO 	 Evalue
k113_105465_length_65411_cov_35.9925_36	K00001	3.2e-41
k113_105465_length_65411_cov_35.9925_16	K00001	3.4e-41
k113_63162_length_35082_cov_38.9212_13	K00001	6.3e-13
k113_18476_length_31774_cov_36.9841_12	K00001	9.2e-06
k113_26684_length_36430_cov_26.9785_3	K00002	8.6e-14
k113_26079_length_75543_cov_23.9171_32	K00003	3.6e-170
k113_5781_length_16167_cov_20.2948_11	K00003	1e-07
k113_112857_length_82572_cov_36.9878_26	K00004	3.8e-07
k113_51057_length_91750_cov_30.9908_72	K00004	4.9e-07
k113_14943_length_85273_cov_27.9911_70	K00004	3.2e-06
k113_104001_length_36914_cov_35.9363_4	K00005	1.3e-100
k113_105465_length_65411_cov_35.9925_16	K00005	3.2e-22
k113_105465_length_65411_cov_35.9925_36	K00005	4.2e-21
k113_63162_length_35082_cov_38.9212_13	K00005	8.2e-18
k113_55133_length_82225_cov_22.9922_45	K00005	6e-10
k113_32379_length_23944_cov_28.9671_11	K00007	9.1e-20
k113_51057_length_91750_cov_30.9908_72	K00008	5.7e-07
k113_38857_length_178684_cov_31.0293_60	K00008	2.2e-06
k113_14943_length_85273_cov_27.9911_70	K00008	5.1e-06
k113_18476_length_31774_cov_36.9841_12	K00008	7e-06
k113_32379_length_23944_cov_28.9671_11	K00009	4.2e-156
k113_112857_length_82572_cov_36.9878_26	K00009	7.9e-06
k113_82414_length_23880_cov_24.3209_6	K00010	4.2e-127
k113_105465_length_65411_cov_35.9925_35	K00010	1.2e-123
k113_105465_length_65411_cov_35.9925_32	K00010	1.1e-108
k113_120062_length_36739_cov_33.9739_13	K00010	3.8e-88
k113_5781_length_16167_cov_20.2948_11	K00010	1.3e-45
k113_120062_length_36739_cov_33.9739_18	K00010	3.6e-35
k113_112857_length_82572_cov_36.9878_26	K00010	2.1e-08
k113_46237_length_105586_cov_25.9967_61	K00010	3.7e-07
k113_51057_length_91750_cov_30.9908_72	K00010	4.4e-07
k113_74123_length_56494_cov_21.9896_24	K00010	3e-06
k113_112857_length_82572_cov_36.9878_26	K00012	7.8e-11
k113_18476_length_31774_cov_36.9841_12	K00012	1.2e-07
k113_13235_length_21923_cov_21.9730_5	K00013	1.8e-182
k113_104223_length_166861_cov_20.0442_99	K00014	7.6e-114
k113_51057_length_91750_cov_30.9908_72	K00014	2.8e-12
k113_112857_length_82572_cov_36.9878_26	K00014	2.3e-11
k113_119461_length_11155_cov_20.9493_2	K00014	3.3e-07
k113_14943_length_85273_cov_27.9911_70	K00014	7.7e-07
k113_18476_length_31774_cov_36.9841_12	K00014	7.7e-06
k113_8744_length_34222_cov_29.8852_15	K00015	2e-103
k113_16142_length_2140_cov_36.5027_1	K00015	2.1e-68
k113_104223_length_166861_cov_20.0442_97	K00015	2.1e-64
k113_79668_length_25352_cov_29.2896_5	K00015	5.7e-08
k113_119806_length_16518_cov_26.9556_20	K00016	5.4e-84
k113_112857_length_82572_cov_36.9878_26	K00016	9.8e-07
k113_8744_length_34222_cov_29.8852_15	K00018	5.8e-86
k113_16142_length_2140_cov_36.5027_1	K00018	3.4e-62
