gene 	 KO 	 Evalue
k141_3877_length_21939_cov_44.9791_19	K00001	6.9e-73
k141_5163_length_7231_cov_46.8834_5	K00001	3.8e-46
k141_1811_length_161866_cov_40.9917_25	K00001	8.4e-44
k141_1812_length_173611_cov_43.0655_31	K00001	5e-38
k141_1811_length_161866_cov_40.9917_110	K00001	5.9e-31
k141_316_length_83429_cov_50.0008_67	K00001	9.4e-19
k141_10124_length_42500_cov_40.9783_44	K00001	6.3e-15
k141_1057_length_50012_cov_42.9726_47	K00002	1.6e-55
k141_1812_length_173611_cov_43.0655_40	K00002	1.8e-55
k141_1057_length_50012_cov_42.9726_46	K00002	2.8e-55
k141_12832_length_84964_cov_39.9839_45	K00002	6.4e-49
k141_1812_length_173611_cov_43.0655_10	K00002	1.9e-14
k141_1812_length_173611_cov_43.0655_67	K00003	5.5e-152
k141_5227_length_221831_cov_45.1517_209	K00003	1e-08
k141_10095_length_92605_cov_46.9828_42	K00003	2.4e-07
k141_3110_length_167981_cov_41.4748_47	K00003	5.5e-06
k141_3877_length_21939_cov_44.9791_19	K00004	2.5e-43
k141_1811_length_161866_cov_40.9917_25	K00004	2.8e-30
k141_5163_length_7231_cov_46.8834_5	K00004	2.1e-27
k141_1812_length_173611_cov_43.0655_31	K00004	2.3e-23
k141_819_length_109193_cov_43.9928_76	K00004	8.5e-06
k141_10739_length_28155_cov_41.0186_17	K00005	6.2e-17
k141_316_length_83429_cov_50.0008_67	K00005	4.3e-12
k141_1811_length_161866_cov_40.9917_110	K00005	7.3e-10
k141_3877_length_21939_cov_44.9791_19	K00008	7.8e-50
k141_1811_length_161866_cov_40.9917_25	K00008	8.3e-33
k141_5163_length_7231_cov_46.8834_5	K00008	5.1e-28
k141_1812_length_173611_cov_43.0655_31	K00008	1.5e-23
k141_819_length_109193_cov_43.9928_76	K00008	5.1e-06
k141_10095_length_92605_cov_46.9828_42	K00010	1.6e-42
k141_5227_length_221831_cov_45.1517_209	K00010	1.2e-36
k141_3110_length_167981_cov_41.4748_47	K00010	2.8e-32
k141_3110_length_167981_cov_41.4748_45	K00010	3.5e-28
k141_2820_length_11386_cov_30.9166_7	K00012	2.5e-110
k141_819_length_109193_cov_43.9928_6	K00012	3.9e-11
k141_3110_length_167981_cov_41.4748_139	K00012	3e-08
k141_1811_length_161866_cov_40.9917_126	K00013	4.2e-183
k141_10739_length_28155_cov_41.0186_16	K00014	7.7e-96
k141_5227_length_221831_cov_45.1517_194	K00015	2.2e-63
k141_3110_length_167981_cov_41.4748_138	K00016	1.8e-136
k141_10739_length_28155_cov_41.0186_21	K00016	3e-107
k141_3110_length_167981_cov_41.4748_139	K00016	1.6e-07
k141_5227_length_221831_cov_45.1517_194	K00018	5.4e-53
k141_8318_length_93979_cov_53.0000_8	K00018	5.1e-09
k141_11410_length_31485_cov_46.9397_7	K00018	5.4e-07
k141_11372_length_57962_cov_43.9790_11	K00019	5.8e-61
k141_6371_length_29627_cov_46.0088_22	K00019	4.3e-59
k141_1828_length_55462_cov_39.9805_7	K00019	5.9e-45
k141_5227_length_221831_cov_45.1517_207	K00019	4.1e-43
k141_11265_length_30218_cov_41.9792_19	K00019	8.7e-40
k141_3110_length_167981_cov_41.4748_91	K00019	1.9e-35
k141_12832_length_84964_cov_39.9839_49	K00019	1.1e-14
k141_5227_length_221831_cov_45.1517_194	K00020	1.4e-09
k141_11410_length_31485_cov_46.9397_7	K00020	1.5e-08
k141_819_length_109193_cov_43.9928_6	K00020	3.7e-08
k141_1812_length_173611_cov_43.0655_53	K00021	7.3e-10
k141_11372_length_57962_cov_43.9790_11	K00023	1e-84
k141_6371_length_29627_cov_46.0088_22	K00023	5.3e-56
k141_3110_length_167981_cov_41.4748_91	K00023	4.6e-41
k141_5227_length_221831_cov_45.1517_207	K00023	6.6e-41
k141_1828_length_55462_cov_39.9805_7	K00023	1.6e-40
k141_11265_length_30218_cov_41.9792_19	K00023	1.3e-32
k141_12832_length_84964_cov_39.9839_49	K00023	2.9e-21
k141_3110_length_167981_cov_41.4748_138	K00024	3e-101
k141_10739_length_28155_cov_41.0186_21	K00024	3.6e-72
k141_3110_length_167981_cov_41.4748_139	K00024	2e-07
k141_5227_length_221831_cov_45.1517_147	K00024	7e-06
k141_819_length_109193_cov_43.9928_32	K00027	1.2e-179
k141_11265_length_30218_cov_41.9792_21	K00027	1.8e-175
k141_819_length_109193_cov_43.9928_32	K00029	4.7e-182
k141_11265_length_30218_cov_41.9792_21	K00029	1.7e-178
k141_4108_length_22240_cov_42.9708_12	K00030	5.4e-60
k141_12436_length_42092_cov_42.9928_26	K00030	4e-56
k141_4108_length_22240_cov_42.9708_12	K00031	1.9e-113
k141_12436_length_42092_cov_42.9928_26	K00031	1.1e-53
k141_5227_length_221831_cov_45.1517_194	K00032	1.2e-39
k141_819_length_109193_cov_43.9928_6	K00033	8.3e-07
k141_11410_length_31485_cov_46.9397_7	K00033	8.5e-06
k141_6371_length_29627_cov_46.0088_22	K00034	2.7e-77
k141_11372_length_57962_cov_43.9790_11	K00034	2.9e-77
k141_3110_length_167981_cov_41.4748_91	K00034	4.9e-58
k141_5227_length_221831_cov_45.1517_207	K00034	1.9e-55
k141_1828_length_55462_cov_39.9805_7	K00034	2.8e-49
k141_12832_length_84964_cov_39.9839_49	K00034	4.6e-37
k141_11265_length_30218_cov_41.9792_19	K00034	5.2e-35
k141_5227_length_221831_cov_45.1517_209	K00035	3.9e-21
k141_3110_length_167981_cov_41.4748_47	K00035	5.2e-16
k141_3110_length_167981_cov_41.4748_45	K00035	3.5e-15
k141_10095_length_92605_cov_46.9828_42	K00035	1e-12
k141_6371_length_29627_cov_46.0088_22	K00038	9.9e-69
k141_11372_length_57962_cov_43.9790_11	K00038	5.3e-68
k141_5227_length_221831_cov_45.1517_207	K00038	6.5e-50
k141_3110_length_167981_cov_41.4748_91	K00038	5.4e-49
k141_1828_length_55462_cov_39.9805_7	K00038	1.6e-43
k141_11265_length_30218_cov_41.9792_19	K00038	2.6e-33
k141_12832_length_84964_cov_39.9839_49	K00038	1.3e-30
k141_1828_length_55462_cov_39.9805_7	K00039	2.7e-50
k141_11372_length_57962_cov_43.9790_11	K00039	2.6e-37
k141_6371_length_29627_cov_46.0088_22	K00039	7e-33
k141_11265_length_30218_cov_41.9792_19	K00039	2.6e-31
k141_5227_length_221831_cov_45.1517_207	K00039	7.5e-26
k141_3110_length_167981_cov_41.4748_91	K00039	3e-24
k141_5227_length_221831_cov_45.1517_194	K00042	5.4e-07
k141_819_length_109193_cov_43.9928_6	K00042	1.1e-06
k141_11410_length_31485_cov_46.9397_7	K00042	9.4e-06
k141_1811_length_161866_cov_40.9917_110	K00043	2.8e-62
k141_316_length_83429_cov_50.0008_67	K00043	2e-52
k141_1811_length_161866_cov_40.9917_110	K00048	4.8e-90
k141_316_length_83429_cov_50.0008_67	K00048	3e-65
k141_1811_length_161866_cov_40.9917_109	K00048	1.6e-06
k141_5227_length_221831_cov_45.1517_194	K00049	2.3e-15
k141_5227_length_221831_cov_45.1517_194	K00050	7.8e-34
k141_12436_length_42092_cov_42.9928_26	K00052	4.7e-153
k141_4108_length_22240_cov_42.9708_12	K00052	4.9e-70
k141_11410_length_31485_cov_46.9397_7	K00053	1.8e-155
k141_1812_length_173611_cov_43.0655_53	K00054	2.9e-171
k141_3877_length_21939_cov_44.9791_19	K00055	5.1e-26
k141_1811_length_161866_cov_40.9917_25	K00055	5.3e-21
k141_5163_length_7231_cov_46.8834_5	K00055	9.3e-20
k141_1812_length_173611_cov_43.0655_31	K00055	9e-11
k141_819_length_109193_cov_43.9928_6	K00057	5.8e-138
k141_5227_length_221831_cov_45.1517_147	K00057	2.9e-10
k141_2820_length_11386_cov_30.9166_7	K00057	1.3e-09
k141_3110_length_167981_cov_41.4748_139	K00057	1.8e-06
k141_11410_length_31485_cov_46.9397_7	K00057	2.3e-06
k141_5227_length_221831_cov_45.1517_194	K00058	1.6e-99
k141_8318_length_93979_cov_53.0000_8	K00058	2.9e-06
k141_11015_length_28954_cov_49.6324_7	K00058	7.9e-06
k141_11372_length_57962_cov_43.9790_11	K00059	2.7e-96
k141_6371_length_29627_cov_46.0088_22	K00059	1.2e-87
k141_5227_length_221831_cov_45.1517_207	K00059	7.7e-66
k141_3110_length_167981_cov_41.4748_91	K00059	9.3e-62
k141_1828_length_55462_cov_39.9805_7	K00059	2.5e-57
k141_11265_length_30218_cov_41.9792_19	K00059	1.9e-44
k141_12832_length_84964_cov_39.9839_49	K00059	1.6e-37
k141_316_length_83429_cov_50.0008_21	K00059	9e-08
k141_609_length_19154_cov_38.9533_14	K00059	2.9e-06
k141_7886_length_9724_cov_39.9465_1	K00059	9.6e-06
k141_3877_length_21939_cov_44.9791_19	K00060	1.4e-40
k141_5163_length_7231_cov_46.8834_5	K00060	9.3e-29
k141_1811_length_161866_cov_40.9917_25	K00060	1.3e-26
k141_1812_length_173611_cov_43.0655_31	K00060	2.9e-19
k141_1812_length_173611_cov_43.0655_10	K00064	3.7e-44
k141_1057_length_50012_cov_42.9726_47	K00064	7.3e-24
k141_12832_length_84964_cov_39.9839_45	K00064	2.8e-20
k141_1057_length_50012_cov_42.9726_46	K00064	5e-17
k141_1812_length_173611_cov_43.0655_40	K00064	6.2e-16
k141_11372_length_57962_cov_43.9790_11	K00065	4.1e-76
k141_6371_length_29627_cov_46.0088_22	K00065	5.2e-71
k141_3110_length_167981_cov_41.4748_91	K00065	1.8e-67
k141_5227_length_221831_cov_45.1517_207	K00065	5.8e-60
k141_1828_length_55462_cov_39.9805_7	K00065	4.7e-45
k141_12832_length_84964_cov_39.9839_49	K00065	3.1e-38
k141_11265_length_30218_cov_41.9792_19	K00065	1e-34
k141_7886_length_9724_cov_39.9465_1	K00065	6.7e-07
k141_3877_length_21939_cov_44.9791_4	K00065	1.1e-06
k141_609_length_19154_cov_38.9533_14	K00065	2.8e-06
k141_2820_length_11386_cov_30.9166_7	K00066	7.8e-51
k141_13000_length_74065_cov_41.9916_54	K00067	8.9e-101
k141_609_length_19154_cov_38.9533_14	K00067	3.9e-26
k141_12832_length_84964_cov_39.9839_12	K00067	2e-24
k141_316_length_83429_cov_50.0008_21	K00067	5.7e-21
