gene 	 KO 	 Evalue
k141_11551_length_2391_cov_14.0000_4	K00001	1.8e-44
k141_4285_length_11997_cov_23.0000_1	K00001	6.6e-39
k141_8201_length_1306_cov_14.0000_1	K00001	4.7e-38
k141_1159_length_1222_cov_26.0000_1	K00001	1.3e-37
k141_5877_length_1157_cov_10.0000_1	K00001	1.7e-34
k141_8589_length_2852_cov_26.0000_1	K00001	4e-33
k141_1566_length_2643_cov_16.0000_1	K00001	3.2e-31
k141_12848_length_5364_cov_15.0000_3	K00001	1.6e-27
k141_8771_length_1244_cov_12.0000_1	K00001	7.5e-16
k141_5005_length_1995_cov_8.0000_2	K00001	2.1e-07
k141_12095_length_3226_cov_24.0000_2	K00001	2.4e-06
k141_4285_length_11997_cov_23.0000_6	K00003	7.2e-08
k141_12678_length_3380_cov_16.0000_3	K00003	1.5e-06
k141_177_length_8287_cov_18.0000_6	K00004	6.3e-08
k141_14960_length_2640_cov_12.0000_2	K00004	9.5e-07
k141_12095_length_3226_cov_24.0000_2	K00005	7.1e-134
k141_4285_length_11997_cov_23.0000_1	K00005	1.9e-25
k141_1566_length_2643_cov_16.0000_1	K00005	1.2e-21
k141_8201_length_1306_cov_14.0000_1	K00005	2.2e-20
k141_8589_length_2852_cov_26.0000_1	K00005	2.3e-19
k141_11551_length_2391_cov_14.0000_4	K00005	3.5e-19
k141_1159_length_1222_cov_26.0000_1	K00005	2.7e-18
k141_8771_length_1244_cov_12.0000_1	K00005	6.9e-18
k141_5877_length_1157_cov_10.0000_1	K00005	9.1e-17
k141_12848_length_5364_cov_15.0000_3	K00005	1.6e-14
k141_297_length_3220_cov_13.0000_2	K00005	9.4e-14
k141_14960_length_2640_cov_12.0000_2	K00008	4.9e-08
k141_177_length_8287_cov_18.0000_6	K00008	1.7e-07
k141_5005_length_1995_cov_8.0000_2	K00008	3.1e-06
k141_11174_length_6045_cov_14.0000_6	K00008	3.8e-06
k141_4285_length_11997_cov_23.0000_6	K00010	3.5e-130
k141_4285_length_11997_cov_23.0000_9	K00010	6.6e-110
k141_14960_length_2640_cov_12.0000_2	K00012	1.4e-08
k141_12199_length_3353_cov_13.0000_1	K00012	6.7e-07
k141_8615_length_1123_cov_13.0000_1	K00012	1.1e-06
k141_11696_length_2197_cov_19.0000_2	K00012	4.5e-06
k141_8615_length_1123_cov_13.0000_1	K00014	1.5e-08
k141_12848_length_5364_cov_15.0000_1	K00014	5.1e-06
k141_2566_length_2360_cov_10.0000_1	K00015	1.6e-67
k141_8615_length_1123_cov_13.0000_1	K00016	3.9e-138
k141_2566_length_2360_cov_10.0000_1	K00018	4.9e-65
k141_8935_length_4289_cov_15.0000_5	K00019	2.1e-63
k141_77_length_1069_cov_16.0000_2	K00019	4e-61
k141_4678_length_1980_cov_8.0000_2	K00019	3.5e-53
k141_8271_length_1105_cov_16.0000_1	K00019	6e-51
k141_11325_length_4042_cov_13.0000_2	K00019	3.7e-46
k141_11531_length_5340_cov_14.0000_3	K00019	1.1e-38
k141_11325_length_4042_cov_13.0000_1	K00019	3.9e-30
k141_3453_length_4413_cov_11.0000_1	K00020	2.5e-103
k141_2028_length_4913_cov_20.0000_4	K00020	1e-09
k141_14007_length_5870_cov_23.0000_1	K00020	9.1e-06
k141_14007_length_5870_cov_23.0000_1	K00022	1.3e-84
k141_8935_length_4289_cov_15.0000_5	K00023	1.1e-93
k141_4678_length_1980_cov_8.0000_2	K00023	2.9e-69
k141_8271_length_1105_cov_16.0000_1	K00023	8.9e-62
k141_11325_length_4042_cov_13.0000_2	K00023	5.9e-58
k141_77_length_1069_cov_16.0000_2	K00023	7.7e-54
k141_11531_length_5340_cov_14.0000_3	K00023	3.3e-40
k141_11325_length_4042_cov_13.0000_1	K00023	1.3e-26
k141_8615_length_1123_cov_13.0000_1	K00024	2.4e-100
k141_77_length_1069_cov_16.0000_2	K00024	1.1e-07
k141_847_length_2718_cov_15.0000_2	K00024	6.1e-07
k141_14960_length_2640_cov_12.0000_2	K00024	8.7e-06
k141_11174_length_6045_cov_14.0000_6	K00027	2.7e-122
k141_11174_length_6045_cov_14.0000_6	K00029	3.6e-77
k141_2566_length_2360_cov_10.0000_1	K00032	2.8e-34
k141_3453_length_4413_cov_11.0000_1	K00033	2.1e-20
k141_12199_length_3353_cov_13.0000_1	K00033	4.2e-06
k141_8935_length_4289_cov_15.0000_5	K00034	7.2e-93
k141_4678_length_1980_cov_8.0000_2	K00034	1.1e-79
k141_77_length_1069_cov_16.0000_2	K00034	6.3e-79
k141_8271_length_1105_cov_16.0000_1	K00034	1.8e-78
k141_11325_length_4042_cov_13.0000_2	K00034	1.1e-77
