gene 	 KO 	 Evalue
k141_5280_length_8302_cov_9.0000_5	K00001	9.8e-30
k141_262_length_4143_cov_7.0000_4	K00001	4.1e-22
k141_8043_length_5667_cov_5.9801_3	K00001	1e-06
k141_4962_length_1688_cov_5.0000_1	K00003	2.8e-82
k141_2653_length_3082_cov_4.9714_2	K00004	6.4e-09
k141_2249_length_4537_cov_8.0000_2	K00004	1.1e-06
k141_6397_length_13893_cov_8.4709_7	K00005	2.9e-96
k141_5280_length_8302_cov_9.0000_5	K00005	3.2e-14
k141_262_length_4143_cov_7.0000_4	K00005	4.3e-14
k141_7009_length_5882_cov_7.0000_2	K00005	1.1e-11
k141_2653_length_3082_cov_4.9714_2	K00008	1.5e-07
k141_920_length_3720_cov_6.0000_2	K00008	1.1e-06
k141_2249_length_4537_cov_8.0000_2	K00008	1.2e-06
k141_2653_length_3082_cov_4.9714_2	K00012	6e-11
k141_8691_length_10038_cov_7.0000_11	K00012	6.7e-10
k141_7009_length_5882_cov_7.0000_5	K00014	4.6e-68
k141_2249_length_4537_cov_8.0000_2	K00014	1.8e-11
k141_920_length_3720_cov_6.0000_2	K00014	2.3e-08
k141_8043_length_5667_cov_5.9801_3	K00014	3.7e-07
k141_7051_length_4610_cov_7.0000_6	K00014	8.5e-07
k141_8562_length_6880_cov_9.0000_8	K00014	1.4e-06
k141_9688_length_9957_cov_6.0000_9	K00015	4.4e-111
k141_6397_length_13893_cov_8.4709_8	K00015	6.4e-97
k141_2431_length_2321_cov_6.0000_1	K00015	2.5e-06
k141_8562_length_6880_cov_9.0000_8	K00016	3e-108
k141_6397_length_13893_cov_8.4709_8	K00018	4.6e-98
k141_9688_length_9957_cov_6.0000_9	K00018	2.6e-82
k141_2431_length_2321_cov_6.0000_1	K00018	1.2e-06
k141_8930_length_8025_cov_7.0000_4	K00019	4.8e-64
k141_3362_length_2586_cov_5.7906_2	K00019	1.3e-56
k141_3684_length_3450_cov_6.0000_1	K00020	3e-31
k141_2583_length_7710_cov_9.0000_7	K00020	1.4e-11
k141_6397_length_13893_cov_8.4709_8	K00020	3.4e-10
k141_8691_length_10038_cov_7.0000_11	K00020	1.3e-08
k141_2653_length_3082_cov_4.9714_2	K00020	1.7e-08
k141_5297_length_8180_cov_10.0000_6	K00020	2.3e-07
k141_2249_length_4537_cov_8.0000_2	K00020	5.2e-07
k141_9688_length_9957_cov_6.0000_9	K00020	2e-06
k141_8930_length_8025_cov_7.0000_4	K00023	2e-91
k141_3362_length_2586_cov_5.7906_2	K00023	3.9e-54
k141_8562_length_6880_cov_9.0000_8	K00024	2.1e-83
k141_2653_length_3082_cov_4.9714_2	K00024	1.3e-10
k141_1736_length_3831_cov_10.0000_4	K00030	6.5e-48
k141_1736_length_3831_cov_10.0000_4	K00031	1.5e-49
k141_9688_length_9957_cov_6.0000_9	K00032	3.6e-87
k141_6397_length_13893_cov_8.4709_8	K00032	1.5e-68
k141_3684_length_3450_cov_6.0000_1	K00033	4.2e-164
k141_8691_length_10038_cov_7.0000_11	K00033	1.6e-11
k141_2653_length_3082_cov_4.9714_2	K00033	2e-10
k141_8930_length_8025_cov_7.0000_4	K00034	7.7e-92
k141_3362_length_2586_cov_5.7906_2	K00034	1.5e-72
k141_7578_length_8929_cov_7.9777_3	K00036	2.9e-200
k141_8930_length_8025_cov_7.0000_4	K00038	8.4e-75
k141_3362_length_2586_cov_5.7906_2	K00038	9.8e-67
k141_7015_length_3844_cov_6.0000_3	K00038	4.8e-06
k141_8930_length_8025_cov_7.0000_4	K00039	5.1e-41
k141_3362_length_2586_cov_5.7906_2	K00039	1.2e-35
k141_3684_length_3450_cov_6.0000_1	K00042	7.9e-26
k141_2583_length_7710_cov_9.0000_7	K00042	1.5e-11
k141_2653_length_3082_cov_4.9714_2	K00042	3.3e-09
k141_6397_length_13893_cov_8.4709_8	K00042	6.6e-08
k141_5280_length_8302_cov_9.0000_5	K00043	4.4e-64
k141_262_length_4143_cov_7.0000_4	K00043	1e-58
k141_6397_length_13893_cov_8.4709_7	K00043	1.6e-12
k141_5280_length_8302_cov_9.0000_5	K00048	4.5e-70
k141_262_length_4143_cov_7.0000_4	K00048	2.1e-48
k141_6397_length_13893_cov_8.4709_7	K00048	3e-08
k141_9688_length_9957_cov_6.0000_9	K00049	2.2e-69
k141_6397_length_13893_cov_8.4709_8	K00049	1.3e-34
k141_9688_length_9957_cov_6.0000_9	K00050	1.8e-74
k141_6397_length_13893_cov_8.4709_8	K00050	1.4e-62
k141_1736_length_3831_cov_10.0000_4	K00052	2.8e-151
k141_5297_length_8180_cov_10.0000_6	K00053	1.4e-154
k141_8691_length_10038_cov_7.0000_11	K00057	1e-126
k141_2653_length_3082_cov_4.9714_2	K00057	3.1e-10
k141_2249_length_4537_cov_8.0000_6	K00057	2.8e-07
k141_6397_length_13893_cov_8.4709_8	K00058	4.7e-113
k141_9688_length_9957_cov_6.0000_9	K00058	2.3e-98
k141_2431_length_2321_cov_6.0000_1	K00058	3.7e-08
k141_8930_length_8025_cov_7.0000_4	K00059	2.9e-113
k141_3362_length_2586_cov_5.7906_2	K00059	6.8e-81
k141_7015_length_3844_cov_6.0000_3	K00059	3.4e-09
k141_2653_length_3082_cov_4.9714_2	K00059	1.2e-06
k141_2627_length_8342_cov_6.0000_4	K00059	5.6e-06
k141_8043_length_5667_cov_5.9801_3	K00060	9.8e-06
k141_8930_length_8025_cov_7.0000_4	K00065	5e-90
k141_3362_length_2586_cov_5.7906_2	K00065	2.3e-68
k141_7015_length_3844_cov_6.0000_3	K00065	4.6e-06
k141_2653_length_3082_cov_4.9714_2	K00065	7.3e-06
k141_995_length_4014_cov_6.0000_1	K00067	2.6e-31
k141_7015_length_3844_cov_6.0000_3	K00067	4.5e-28
k141_6292_length_5292_cov_5.0000_7	K00067	4.1e-21
k141_8930_length_8025_cov_7.0000_4	K00068	8.9e-69
