gene 	 KO 	 Evalue
k141_652_length_256690_cov_44.9779_24	K00001	6.9e-83
k141_9632_length_217877_cov_47.9843_107	K00001	6.9e-74
k141_9835_length_373466_cov_47.6934_127	K00001	6e-72
k141_6724_length_161434_cov_56.9893_50	K00001	1.6e-55
k141_7867_length_57997_cov_52.7553_42	K00001	5.5e-54
k141_10636_length_216710_cov_48.2784_32	K00001	4.4e-18
k141_6724_length_161434_cov_56.9893_45	K00001	8.4e-06
k141_9835_length_373466_cov_47.6934_153	K00002	5.9e-57
k141_9632_length_217877_cov_47.9843_95	K00002	5.6e-55
k141_759_length_263635_cov_43.9147_97	K00002	9.6e-51
k141_4833_length_171518_cov_43.9909_45	K00002	8.8e-06
k141_759_length_263635_cov_43.9147_88	K00003	4.7e-147
k141_652_length_256690_cov_44.9779_21	K00003	9.3e-07
k141_6724_length_161434_cov_56.9893_50	K00004	2.4e-102
k141_9632_length_217877_cov_47.9843_107	K00004	2.5e-94
k141_9835_length_373466_cov_47.6934_127	K00004	2.8e-89
k141_7867_length_57997_cov_52.7553_42	K00004	4.2e-88
k141_652_length_256690_cov_44.9779_24	K00004	9e-87
k141_10636_length_216710_cov_48.2784_32	K00004	2.6e-30
k141_6724_length_161434_cov_56.9893_45	K00004	6e-07
k141_616_length_21762_cov_41.9322_12	K00004	3.8e-06
k141_4833_length_171518_cov_43.9909_119	K00005	6.7e-10
k141_9100_length_113877_cov_56.9808_40	K00007	1.5e-116
k141_6724_length_161434_cov_56.9893_50	K00008	6.7e-123
k141_7867_length_57997_cov_52.7553_42	K00008	1.7e-97
k141_652_length_256690_cov_44.9779_24	K00008	4.2e-94
k141_9632_length_217877_cov_47.9843_107	K00008	2.2e-90
k141_9835_length_373466_cov_47.6934_127	K00008	3.8e-86
k141_10636_length_216710_cov_48.2784_32	K00008	2.4e-39
k141_6724_length_161434_cov_56.9893_45	K00008	1.5e-08
k141_9835_length_373466_cov_47.6934_249	K00008	7.1e-07
k141_9100_length_113877_cov_56.9808_40	K00009	5e-25
k141_652_length_256690_cov_44.9779_28	K00010	7.1e-121
k141_652_length_256690_cov_44.9779_17	K00010	2.8e-94
k141_652_length_256690_cov_44.9779_176	K00010	7.8e-66
k141_759_length_263635_cov_43.9147_172	K00010	1.7e-62
k141_9835_length_373466_cov_47.6934_84	K00010	1.6e-57
k141_652_length_256690_cov_44.9779_21	K00010	7.1e-56
k141_652_length_256690_cov_44.9779_177	K00010	5.8e-54
k141_3706_length_101662_cov_51.9810_13	K00010	7.8e-51
k141_6724_length_161434_cov_56.9893_35	K00010	3.7e-43
k141_9835_length_373466_cov_47.6934_14	K00010	4.1e-07
k141_759_length_263635_cov_43.9147_158	K00012	6.7e-58
k141_9835_length_373466_cov_47.6934_105	K00012	1.3e-06
k141_9835_length_373466_cov_47.6934_281	K00013	3.3e-149
k141_4833_length_171518_cov_43.9909_122	K00014	4.7e-68
k141_9835_length_373466_cov_47.6934_249	K00014	3.5e-07
k141_9835_length_373466_cov_47.6934_58	K00014	3.8e-07
k141_9835_length_373466_cov_47.6934_254	K00015	3.2e-77
k141_652_length_256690_cov_44.9779_206	K00015	1.3e-62
k141_652_length_256690_cov_44.9779_176	K00015	1.8e-06
k141_9835_length_373466_cov_47.6934_249	K00016	1.5e-115
k141_2702_length_16747_cov_41.7136_5	K00016	1e-07
k141_9835_length_373466_cov_47.6934_254	K00018	2.3e-72
k141_652_length_256690_cov_44.9779_206	K00018	2e-59
k141_652_length_256690_cov_44.9779_176	K00018	8.4e-06
