gene 	 KO 	 Evalue
k141_36357_22	K00001	1.1e-60
k141_15410_19	K00001	9.4e-48
k141_5961_2	K00001	8.2e-15
k141_26291_31	K00002	6.4e-27
k141_50178_8	K00003	5.4e-78
k141_42586_18	K00003	5.8e-10
k141_17102_3	K00003	3e-07
k141_2024_4	K00003	3.8e-07
k141_36357_22	K00004	4e-92
k141_15410_19	K00004	5.9e-56
k141_5961_22	K00004	6.5e-06
k141_5961_2	K00005	6.2e-14
k141_47945_9	K00007	2.5e-36
k141_36357_22	K00008	1.5e-91
k141_15410_19	K00008	1.8e-62
k141_53177_24	K00008	3.1e-06
k141_47945_9	K00009	4.8e-21
k141_10669_12	K00010	4e-55
k141_40337_8	K00010	5.2e-53
k141_38783_45	K00010	2e-51
k141_10669_13	K00010	9.7e-48
k141_17102_3	K00010	6.3e-47
k141_40337_6	K00010	3.9e-31
k141_17102_2	K00010	1.1e-25
k141_23022_1	K00010	1.3e-20
k141_43427_17	K00010	3.5e-20
k141_23022_2	K00010	8.2e-20
k141_10669_8	K00010	1.1e-15
k141_10669_9	K00010	1.4e-11
k141_31558_6	K00010	2.3e-09
k141_4938_6	K00010	4.8e-08
k141_47945_5	K00012	2.8e-190
k141_5961_22	K00012	7.9e-08
k141_17144_10	K00012	1.6e-07
k141_39139_8	K00012	1.8e-06
k141_29025_19	K00013	3.7e-178
k141_8437_4	K00014	7.1e-81
k141_18475_10	K00014	2.3e-07
k141_10428_51	K00014	4.6e-06
k141_29372_10	K00014	5.8e-06
k141_53177_24	K00014	9.2e-06
k141_53177_6	K00015	3.4e-77
k141_29162_21	K00015	1.2e-64
k141_46269_6	K00015	1.3e-57
k141_47115_11	K00015	1.1e-54
k141_2024_5	K00015	2.3e-36
k141_29162_22	K00015	2.9e-16
k141_23861_4	K00015	7.4e-06
k141_39139_8	K00016	2.5e-93
k141_34154_18	K00016	1e-30
k141_29162_21	K00018	1.2e-82
k141_53177_6	K00018	8.2e-71
k141_47115_11	K00018	8e-54
k141_46269_6	K00018	1.3e-51
k141_2024_5	K00018	1e-46
k141_29162_22	K00018	7.4e-38
k141_5180_3	K00018	6.9e-06
k141_23861_4	K00018	8.3e-06
k141_17774_4	K00019	1.7e-57
k141_3260_30	K00019	1.6e-56
k141_16585_41	K00019	1.5e-51
k141_22752_5	K00019	5e-49
k141_1951_2	K00019	6e-47
k141_46712_10	K00019	5.3e-45
k141_20225_2	K00019	1.6e-41
k141_18475_10	K00019	8.1e-40
k141_27555_8	K00019	2.2e-35
k141_20315_5	K00019	3.4e-31
k141_8844_23	K00019	1.2e-18
k141_22284_14	K00019	2e-17
k141_27555_7	K00019	5.1e-11
k141_27638_15	K00019	4.1e-06
k141_46374_2	K00019	4.2e-06
k141_2001_8	K00020	4.9e-30
k141_33534_8	K00020	2.4e-11
k141_29372_10	K00020	7.2e-10
k141_47945_5	K00020	1e-06
k141_17144_10	K00020	1.2e-06
k141_47115_11	K00020	2.8e-06
k141_9324_6	K00022	3.7e-06
k141_17774_4	K00023	7.2e-84
k141_16585_41	K00023	4.2e-80
k141_46712_10	K00023	4e-61
k141_1951_2	K00023	2.9e-56
k141_20225_2	K00023	8.7e-47
k141_18475_10	K00023	3.5e-46
k141_22752_5	K00023	1.9e-38
k141_3260_30	K00023	1.6e-35
k141_27555_8	K00023	4.4e-33
k141_20315_5	K00023	1.9e-26
k141_8844_23	K00023	1.3e-17
k141_27555_7	K00023	6e-15
k141_22284_14	K00023	5.6e-14
k141_35265_20	K00023	1.6e-09
k141_2001_57	K00023	5.6e-06
k141_39139_8	K00024	8.9e-121
k141_34154_18	K00024	9.9e-73
k141_46712_10	K00024	7.5e-06
k141_28024_2	K00027	2.2e-125
k141_28024_2	K00029	2.4e-112
k141_20315_9	K00030	2.9e-52
k141_12108_25	K00030	1.7e-46
k141_20315_9	K00031	1.6e-109
k141_12108_25	K00031	1.6e-37
k141_29162_21	K00032	1.6e-50
k141_53177_6	K00032	1.9e-41
k141_46269_6	K00032	1.3e-35
k141_47115_11	K00032	1.1e-28
k141_2024_5	K00032	3.3e-10
k141_2001_8	K00033	3.6e-203
k141_17774_4	K00034	1.6e-83
k141_16585_41	K00034	6.6e-72
k141_46712_10	K00034	3.9e-70
k141_1951_2	K00034	2.4e-66
k141_20225_2	K00034	1.6e-62
k141_18475_10	K00034	4.3e-62
k141_22752_5	K00034	1.6e-51
k141_27555_8	K00034	8.8e-43
k141_3260_30	K00034	1.6e-38
k141_20315_5	K00034	9.9e-30
k141_27555_7	K00034	2.9e-28
k141_8844_23	K00034	3e-23
k141_35265_20	K00034	3.2e-19
k141_22284_14	K00034	4.3e-19
k141_46374_2	K00034	9e-07
k141_33741_10	K00034	1.6e-06
k141_2001_57	K00034	4.2e-06
k141_26134_7	K00034	4.7e-06
k141_38783_45	K00035	2e-19
k141_40337_6	K00035	5.4e-16
k141_10669_12	K00035	2e-15
k141_40337_8	K00035	1.3e-11
k141_10669_13	K00035	2.1e-10
k141_43427_17	K00035	4.8e-09
k141_4938_6	K00035	1.6e-08
k141_17102_2	K00035	6.4e-08
k141_17102_3	K00035	3.2e-07
k141_23022_2	K00035	3.6e-07
k141_23022_1	K00035	3e-06
k141_31558_6	K00035	3.3e-06
k141_2001_9	K00036	3.9e-193
k141_17774_4	K00038	2.7e-74
k141_46712_10	K00038	2.1e-67
k141_1951_2	K00038	9.5e-60
k141_16585_41	K00038	4.3e-58
k141_18475_10	K00038	2.2e-57
k141_20225_2	K00038	2.3e-55
k141_22752_5	K00038	9.5e-42
k141_3260_30	K00038	4.7e-41
k141_27555_8	K00038	1.8e-34
k141_20315_5	K00038	4.6e-26
k141_27555_7	K00038	1.2e-20
k141_22284_14	K00038	1.3e-18
k141_8844_23	K00038	5.7e-18
k141_35265_20	K00038	1.7e-14
k141_22752_5	K00039	1.4e-47
k141_17774_4	K00039	3.9e-40
k141_46712_10	K00039	1.5e-35
k141_3260_30	K00039	1.4e-31
k141_20225_2	K00039	4.1e-29
k141_22284_14	K00039	1.6e-26
k141_1951_2	K00039	5.5e-26
k141_16585_41	K00039	4.4e-25
k141_18475_10	K00039	7.2e-25
k141_27555_8	K00039	7.6e-22
k141_8844_23	K00039	1.1e-19
k141_20315_5	K00039	3.4e-16
k141_47945_9	K00040	1.7e-69
k141_47945_9	K00041	6.5e-195
k141_2001_8	K00042	7.6e-23
k141_47945_5	K00042	1.9e-07
k141_29372_10	K00042	8.2e-07
k141_33534_8	K00042	1.5e-06
k141_5961_2	K00043	2e-45
k141_47945_9	K00045	7.2e-53
k141_5961_2	K00048	5.6e-32
k141_29162_21	K00049	1.6e-33
k141_53177_6	K00049	2.6e-27
k141_47115_11	K00049	1.1e-19
k141_46269_6	K00049	1.8e-11
