gene 	 KO 	 Evalue
k141_1028_length_10333_cov_8.0000_5	K00001	2.1e-60
k141_1512_length_38516_cov_15.5373_32	K00001	9.2e-50
k141_6680_length_34569_cov_8.0000_12	K00001	7.7e-20
k141_1983_length_17076_cov_9.0000_6	K00001	2.4e-16
k141_8940_length_24181_cov_9.0000_5	K00002	2.5e-47
k141_8942_length_23161_cov_7.9937_7	K00002	2.2e-09
k141_2871_length_4606_cov_9.0000_2	K00002	6.6e-08
k141_9907_length_26658_cov_11.0000_28	K00002	7e-07
k141_11609_length_57111_cov_8.7067_14	K00003	1.6e-77
k141_11469_length_44676_cov_8.9960_7	K00003	5.2e-07
k141_4024_length_75578_cov_11.9968_9	K00003	7.2e-06
k141_1028_length_10333_cov_8.0000_5	K00004	5.9e-93
k141_1512_length_38516_cov_15.5373_32	K00004	1.9e-80
k141_5335_length_53318_cov_8.9957_24	K00004	1.3e-06
k141_1983_length_17076_cov_9.0000_6	K00005	1.8e-13
k141_6680_length_34569_cov_8.0000_12	K00005	1.9e-13
k141_1028_length_10333_cov_8.0000_5	K00008	7.2e-112
k141_1512_length_38516_cov_15.5373_32	K00008	2.9e-81
k141_10749_length_41164_cov_11.3812_31	K00010	1.6e-50
k141_5009_length_92353_cov_12.9986_28	K00010	7.5e-49
k141_4184_length_13768_cov_9.9848_1	K00010	4.1e-48
k141_2237_length_14632_cov_11.0000_5	K00010	8.9e-48
k141_14125_length_14974_cov_6.9918_3	K00010	1.4e-47
k141_5062_length_28003_cov_11.9928_8	K00010	3.2e-44
k141_8951_length_12658_cov_17.6071_5	K00010	2.1e-42
k141_5062_length_28003_cov_11.9928_10	K00010	1.7e-38
k141_4024_length_75578_cov_11.9968_6	K00010	4.9e-38
k141_6811_length_139633_cov_12.8261_35	K00010	5.6e-38
k141_5335_length_53318_cov_8.9957_36	K00010	3.6e-37
k141_12753_length_32310_cov_7.9966_12	K00010	3.9e-36
k141_3991_length_48891_cov_8.0000_21	K00010	3.9e-36
k141_6811_length_139633_cov_12.8261_54	K00010	6.5e-31
k141_5532_length_50313_cov_10.0000_26	K00010	1.9e-28
k141_13047_length_12420_cov_13.9616_11	K00010	1e-26
k141_7603_length_90659_cov_14.0018_53	K00010	1.3e-25
k141_2237_length_14632_cov_11.0000_7	K00010	2.6e-25
k141_3991_length_48891_cov_8.0000_20	K00010	3.4e-24
k141_6811_length_139633_cov_12.8261_32	K00010	7.8e-24
k141_4024_length_75578_cov_11.9968_9	K00010	1.3e-07
k141_8159_length_67411_cov_8.0000_33	K00012	4.5e-191
k141_11089_length_101424_cov_11.0000_42	K00012	5.1e-190
k141_12929_length_32931_cov_8.0000_3	K00012	9e-187
k141_6390_length_45481_cov_9.9963_32	K00012	1.3e-101
k141_10621_length_15344_cov_9.9870_2	K00012	3.9e-73
k141_12270_length_11871_cov_9.0000_1	K00012	7.2e-60
k141_1251_length_65654_cov_10.1614_18	K00012	9.7e-07
k141_6555_length_45018_cov_8.0000_6	K00013	3.9e-180
k141_3119_length_82841_cov_11.0000_69	K00014	5e-82
k141_2821_length_47418_cov_13.9940_12	K00015	5.6e-113
k141_11116_length_39140_cov_7.0000_10	K00015	9.8e-74
k141_10698_length_50439_cov_7.9969_40	K00015	6.1e-60
k141_5009_length_92353_cov_12.9986_64	K00015	2.3e-53
k141_3887_length_19308_cov_8.0000_2	K00015	2e-43
k141_1251_length_65654_cov_10.1614_18	K00016	3.7e-92
k141_13563_length_41597_cov_8.0000_33	K00016	9.8e-37
k141_2821_length_47418_cov_13.9940_12	K00018	4.5e-76
k141_11116_length_39140_cov_7.0000_10	K00018	6.6e-66
k141_3887_length_19308_cov_8.0000_2	K00018	1.8e-60
k141_5009_length_92353_cov_12.9986_64	K00018	5.8e-52
k141_10698_length_50439_cov_7.9969_40	K00018	6.8e-51
k141_5009_length_92353_cov_12.9986_13	K00018	7.4e-06
k141_5009_length_92353_cov_12.9986_45	K00018	9.5e-06
k141_4683_length_13427_cov_9.0000_11	K00019	2.3e-55
k141_5009_length_92353_cov_12.9986_12	K00019	5.7e-54
k141_7732_length_19486_cov_10.9610_9	K00019	5.8e-48
k141_1512_length_38516_cov_15.5373_26	K00019	4e-47
k141_7732_length_19486_cov_10.9610_10	K00019	6e-47
k141_1251_length_65654_cov_10.1614_10	K00019	6.8e-39
k141_10749_length_41164_cov_11.3812_20	K00019	1.8e-38
k141_5335_length_53318_cov_8.9957_15	K00019	4.9e-34
k141_13520_length_14213_cov_9.0000_3	K00019	1.4e-33
k141_8797_length_5595_cov_8.9760_7	K00019	1.5e-24
k141_13730_length_22976_cov_7.0000_12	K00019	2.7e-20
k141_8350_length_4101_cov_8.0000_1	K00019	6.3e-12
k141_10749_length_41164_cov_11.3812_23	K00019	6.2e-07
k141_10698_length_50439_cov_7.9969_36	K00019	7.7e-06
k141_3939_length_12945_cov_7.0000_7	K00020	4.5e-28
k141_7254_length_18400_cov_9.8572_6	K00020	2.4e-08
k141_2821_length_47418_cov_13.9940_12	K00020	6.4e-08
k141_13563_length_41597_cov_8.0000_4	K00020	1.2e-07
k141_12929_length_32931_cov_8.0000_3	K00020	5.5e-07
k141_12270_length_11871_cov_9.0000_1	K00020	7.4e-07
k141_3887_length_19308_cov_8.0000_2	K00020	1.1e-06
k141_11089_length_101424_cov_11.0000_42	K00020	2.6e-06
k141_10698_length_50439_cov_7.9969_40	K00020	6.8e-06
k141_4683_length_13427_cov_9.0000_11	K00023	1.9e-81
k141_7732_length_19486_cov_10.9610_9	K00023	1.7e-58
k141_5009_length_92353_cov_12.9986_12	K00023	4e-58
k141_1512_length_38516_cov_15.5373_26	K00023	1.7e-54
k141_10749_length_41164_cov_11.3812_20	K00023	3.3e-46
k141_1251_length_65654_cov_10.1614_10	K00023	1.9e-43
k141_7732_length_19486_cov_10.9610_10	K00023	2.5e-43
k141_13520_length_14213_cov_9.0000_3	K00023	6.6e-40
k141_8797_length_5595_cov_8.9760_7	K00023	1.5e-31
k141_5335_length_53318_cov_8.9957_15	K00023	7.2e-25
k141_13730_length_22976_cov_7.0000_12	K00023	1.6e-16
k141_4861_length_68623_cov_12.0907_20	K00023	6e-10
k141_8350_length_4101_cov_8.0000_1	K00023	2.3e-07
k141_1251_length_65654_cov_10.1614_18	K00024	6e-122
k141_13563_length_41597_cov_8.0000_33	K00024	1.3e-78
k141_3938_length_31033_cov_8.9940_1	K00027	4.2e-78
k141_3887_length_19308_cov_8.0000_1	K00027	2.5e-43
k141_3938_length_31033_cov_8.9940_1	K00029	3e-62
k141_3887_length_19308_cov_8.0000_1	K00029	5.2e-45
k141_13730_length_22976_cov_7.0000_18	K00030	1.6e-50
k141_11645_length_10528_cov_11.0000_7	K00030	2.5e-45
k141_13730_length_22976_cov_7.0000_18	K00031	4.8e-112
k141_11645_length_10528_cov_11.0000_7	K00031	2e-36
k141_2821_length_47418_cov_13.9940_12	K00032	1.2e-75
k141_10698_length_50439_cov_7.9969_40	K00032	2.6e-37
k141_11116_length_39140_cov_7.0000_10	K00032	1.8e-36
k141_5009_length_92353_cov_12.9986_64	K00032	7.5e-31
k141_3887_length_19308_cov_8.0000_2	K00032	1.6e-15
k141_3939_length_12945_cov_7.0000_7	K00033	2.1e-200
k141_4683_length_13427_cov_9.0000_11	K00034	8.2e-81
k141_5009_length_92353_cov_12.9986_12	K00034	1.2e-79
k141_7732_length_19486_cov_10.9610_9	K00034	5.3e-71
k141_1512_length_38516_cov_15.5373_26	K00034	5e-65
k141_7732_length_19486_cov_10.9610_10	K00034	9.3e-62
k141_1251_length_65654_cov_10.1614_10	K00034	6.2e-60
k141_13520_length_14213_cov_9.0000_3	K00034	6.9e-56
k141_10749_length_41164_cov_11.3812_20	K00034	4.2e-52
k141_8797_length_5595_cov_8.9760_7	K00034	1.1e-40
k141_5335_length_53318_cov_8.9957_15	K00034	1.5e-37
k141_13730_length_22976_cov_7.0000_12	K00034	1.8e-23
k141_4861_length_68623_cov_12.0907_20	K00034	1e-19
k141_8350_length_4101_cov_8.0000_1	K00034	4.4e-15
k141_9538_length_35560_cov_10.0000_27	K00034	7.4e-07
k141_557_length_3545_cov_15.3340_3	K00034	9.6e-07
k141_10698_length_50439_cov_7.9969_36	K00034	4.4e-06
k141_10749_length_41164_cov_11.3812_23	K00034	7.9e-06
k141_5009_length_92353_cov_12.9986_28	K00035	6.6e-23
k141_13047_length_12420_cov_13.9616_11	K00035	9.8e-16
k141_6811_length_139633_cov_12.8261_54	K00035	4.8e-15
k141_5335_length_53318_cov_8.9957_36	K00035	8.8e-14
k141_4024_length_75578_cov_11.9968_6	K00035	1.9e-12
k141_2237_length_14632_cov_11.0000_5	K00035	4.4e-12
k141_7603_length_90659_cov_14.0018_53	K00035	5.7e-11
k141_5062_length_28003_cov_11.9928_10	K00035	5.3e-10
k141_14125_length_14974_cov_6.9918_3	K00035	1.3e-09
k141_3991_length_48891_cov_8.0000_21	K00035	3.1e-09
k141_6811_length_139633_cov_12.8261_32	K00035	3.1e-09
k141_4184_length_13768_cov_9.9848_1	K00035	3.4e-09
k141_8951_length_12658_cov_17.6071_5	K00035	3.7e-09
k141_2237_length_14632_cov_11.0000_7	K00035	6.4e-09
k141_5532_length_50313_cov_10.0000_26	K00035	7.6e-09
k141_6811_length_139633_cov_12.8261_35	K00035	1.4e-08
k141_4024_length_75578_cov_11.9968_9	K00035	5.7e-08
k141_12753_length_32310_cov_7.9966_12	K00035	4.4e-07
k141_5062_length_28003_cov_11.9928_8	K00035	8.4e-07
k141_10749_length_41164_cov_11.3812_31	K00035	5.6e-06
k141_3939_length_12945_cov_7.0000_6	K00036	2.3e-187
k141_5009_length_92353_cov_12.9986_12	K00038	1.9e-73
k141_4683_length_13427_cov_9.0000_11	K00038	3.4e-73
k141_7732_length_19486_cov_10.9610_9	K00038	3.8e-66
k141_1512_length_38516_cov_15.5373_26	K00038	6.3e-57
k141_7732_length_19486_cov_10.9610_10	K00038	2.8e-54
k141_1251_length_65654_cov_10.1614_10	K00038	7.1e-53
k141_10749_length_41164_cov_11.3812_20	K00038	2.3e-48
k141_13520_length_14213_cov_9.0000_3	K00038	2e-42
k141_8797_length_5595_cov_8.9760_7	K00038	8.3e-40
k141_5335_length_53318_cov_8.9957_15	K00038	5.4e-27
k141_13730_length_22976_cov_7.0000_12	K00038	5.6e-19
k141_4861_length_68623_cov_12.0907_20	K00038	1.2e-15
k141_8350_length_4101_cov_8.0000_1	K00038	3.4e-11
k141_5009_length_92353_cov_12.9986_12	K00039	1e-40
k141_4683_length_13427_cov_9.0000_11	K00039	2.2e-39
k141_7732_length_19486_cov_10.9610_10	K00039	1.5e-35
k141_7732_length_19486_cov_10.9610_9	K00039	7e-31
k141_10749_length_41164_cov_11.3812_20	K00039	1.3e-30
