gene 	 KO 	 Evalue
k141_13368_2	K00001	6.6e-81
k141_15233_2	K00001	5.4e-73
k141_11713_15	K00001	7.2e-65
k141_10846_14	K00001	3e-63
k141_4940_17	K00001	1.3e-60
k141_2498_21	K00001	4.4e-60
k141_15623_5	K00001	2.4e-59
k141_2498_19	K00001	5.6e-57
k141_13810_2	K00001	2e-56
k141_3493_5	K00001	3.1e-55
k141_14827_25	K00001	3.4e-55
k141_6630_16	K00001	1.8e-53
k141_1376_14	K00001	2.8e-52
k141_6549_10	K00001	7.5e-51
k141_4571_24	K00001	9.4e-51
k141_356_2	K00001	2.6e-46
k141_1470_14	K00001	7.8e-44
k141_21125_15	K00001	2.2e-39
k141_8904_43	K00001	1.2e-35
k141_14978_18	K00001	3.6e-32
k141_12477_5	K00001	2.3e-30
k141_9978_6	K00001	3.5e-30
k141_273_16	K00001	9.4e-29
k141_12058_26	K00001	4.4e-26
k141_3772_6	K00001	2e-25
k141_5518_3	K00001	7.5e-18
k141_19379_3	K00001	2e-15
k141_707_27	K00001	1.8e-13
k141_21780_1	K00001	6e-09
k141_23716_6	K00001	2.1e-06
k141_1500_30	K00001	9.4e-06
k141_707_28	K00002	5.9e-65
k141_4399_3	K00002	2.2e-55
k141_4399_6	K00002	4.4e-54
k141_13319_1	K00002	2.1e-38
k141_2498_14	K00002	2.4e-30
k141_2498_24	K00002	1.2e-08
k141_8134_41	K00002	3.4e-08
k141_12125_22	K00002	9.2e-08
k141_9986_3	K00002	2.2e-07
k141_4399_2	K00002	1.7e-06
k141_3816_14	K00003	5.9e-80
k141_4716_6	K00003	1.1e-71
k141_10457_36	K00003	8e-08
k141_2498_21	K00004	5.9e-101
k141_4940_17	K00004	3.2e-99
k141_6630_16	K00004	2.5e-98
k141_11713_15	K00004	1.1e-94
k141_14827_25	K00004	3.9e-92
k141_2498_19	K00004	2.6e-86
k141_3493_5	K00004	7e-84
k141_356_2	K00004	6.4e-82
k141_10846_14	K00004	2e-81
k141_15233_2	K00004	1.1e-75
k141_1470_14	K00004	1.5e-72
k141_13368_2	K00004	9.8e-69
k141_13810_2	K00004	1.2e-57
k141_15623_5	K00004	1.5e-54
k141_14978_18	K00004	2e-48
k141_3772_6	K00004	1e-34
k141_1376_14	K00004	6.5e-33
k141_6549_10	K00004	7.8e-31
k141_5518_3	K00004	3.5e-30
k141_4571_24	K00004	7.4e-23
k141_21780_1	K00004	5.9e-12
k141_19379_3	K00004	1.7e-08
k141_18404_3	K00004	1.2e-06
k141_13675_10	K00004	1.9e-06
k141_3748_1	K00005	3.1e-148
k141_5427_6	K00005	2.3e-96
k141_21125_15	K00005	4.7e-18
k141_9978_6	K00005	5.2e-17
k141_8904_43	K00005	1.7e-15
k141_12058_26	K00005	7.4e-15
k141_12477_5	K00005	1.1e-13
k141_273_16	K00005	1.5e-13
k141_707_27	K00005	3e-13
k141_5672_48	K00005	3.1e-10
k141_1500_33	K00007	1.1e-105
k141_19710_3	K00007	4.6e-104
k141_3354_75	K00007	1.1e-101
k141_21780_2	K00007	9.2e-97
k141_1500_8	K00007	3.7e-39
k141_21125_22	K00007	2.2e-26
k141_2498_21	K00008	2.1e-123
k141_11713_15	K00008	2.7e-105
k141_4940_17	K00008	1.9e-103
k141_6630_16	K00008	2.5e-99
k141_3493_5	K00008	4.2e-97
k141_356_2	K00008	8.9e-93
k141_2498_19	K00008	1.6e-92
k141_10846_14	K00008	1.2e-90
k141_14827_25	K00008	2.4e-88
k141_15233_2	K00008	5.7e-79
k141_13368_2	K00008	4.1e-77
k141_1470_14	K00008	3.8e-74
k141_13810_2	K00008	2.7e-57
k141_15623_5	K00008	4.7e-55
k141_14978_18	K00008	2.2e-45
k141_3772_6	K00008	5e-44
k141_5518_3	K00008	3e-39
k141_1376_14	K00008	7.1e-35
k141_6549_10	K00008	9.5e-32
k141_4571_24	K00008	7.2e-17
k141_21780_1	K00008	1.6e-14
k141_13675_10	K00008	6.1e-07
k141_8904_58	K00008	2e-06
k141_18404_3	K00008	2.1e-06
k141_19379_3	K00008	8.5e-06
k141_21125_22	K00009	3.2e-153
k141_19710_3	K00009	1.5e-30
k141_1500_33	K00009	2.2e-28
k141_3354_75	K00009	3.6e-28
k141_21780_2	K00009	1.1e-27
k141_1500_8	K00009	2e-18
k141_14978_16	K00010	6.2e-58
k141_14608_1	K00010	2.1e-43
k141_1146_5	K00010	9.8e-39
k141_9356_4	K00010	7.6e-35
k141_10457_36	K00010	1e-33
k141_13038_2	K00010	4.4e-08
k141_6365_36	K00010	1.1e-06
k141_15973_2	K00012	4.5e-112
k141_6719_12	K00012	6.7e-82
k141_11713_23	K00012	1.3e-08
k141_1470_14	K00012	1.2e-06
k141_15973_14	K00012	9.2e-06
k141_25679_12	K00012	9.8e-06
k141_15973_10	K00013	2.8e-178
k141_6365_44	K00014	4.6e-91
k141_3661_28	K00014	4.7e-91
k141_20748_6	K00014	1.7e-10
k141_6365_36	K00014	3.5e-08
k141_13675_10	K00014	1.6e-07
k141_8904_58	K00014	1.9e-06
k141_5184_10	K00015	1.4e-113
k141_3772_27	K00015	1.6e-78
k141_12805_5	K00015	2.4e-73
k141_2947_3	K00015	1.1e-72
k141_2423_7	K00015	3.4e-47
k141_7902_18	K00015	1.1e-28
k141_11978_4	K00016	6.5e-29
k141_5184_10	K00018	6.6e-77
k141_3772_27	K00018	2.8e-75
k141_2947_3	K00018	3.6e-65
k141_12805_5	K00018	5.5e-65
k141_2423_7	K00018	8.3e-44
k141_7902_18	K00018	1.5e-25
k141_13810_2	K00018	6.3e-07
k141_8904_27	K00019	1.6e-69
k141_15781_9	K00019	8.2e-63
k141_2863_11	K00019	1.2e-61
k141_356_3	K00019	4.3e-56
k141_17224_2	K00019	2e-51
k141_19582_4	K00019	2.4e-51
k141_12125_30	K00019	1.1e-49
k141_6040_5	K00019	1.9e-48
k141_12001_7	K00019	4.4e-47
k141_12543_14	K00019	5.2e-46
k141_1500_30	K00019	1.3e-45
k141_8557_29	K00019	1.9e-45
k141_5427_10	K00019	2.3e-45
k141_707_21	K00019	8.4e-44
k141_11955_25	K00019	8.6e-30
k141_19856_25	K00019	1e-24
k141_9555_13	K00019	6.5e-19
k141_19856_26	K00019	6.6e-19
k141_4342_9	K00019	2.8e-18
k141_6549_10	K00019	2.7e-10
k141_13038_1	K00019	3.3e-08
k141_10976_14	K00019	1.6e-06
k141_24801_15	K00019	4.5e-06
k141_5540_46	K00019	4.8e-06
k141_25679_12	K00020	7.4e-107
k141_15334_5	K00020	5.4e-100
k141_14827_27	K00020	2.7e-94
k141_11126_3	K00020	7.7e-82
k141_15973_1	K00020	2.5e-29
k141_8762_20	K00020	2e-14
k141_6365_36	K00020	1.1e-10
k141_11713_23	K00020	5.8e-09
k141_2947_3	K00020	1.1e-08
k141_12805_5	K00020	3.7e-07
k141_6549_8	K00020	3.7e-06
k141_6719_12	K00020	4.5e-06
k141_2423_28	K00022	4e-61
k141_4719_2	K00022	2.3e-54
k141_6549_7	K00022	2.1e-50
k141_6549_8	K00022	2.6e-06
k141_2863_11	K00023	4.7e-91
k141_19582_4	K00023	5e-76
k141_8904_27	K00023	1e-67
k141_356_3	K00023	3.7e-61
k141_12125_30	K00023	1.7e-58
k141_17224_2	K00023	3e-58
k141_12001_7	K00023	1.5e-55
k141_12543_14	K00023	5.1e-51
k141_5427_10	K00023	2.4e-49
k141_707_21	K00023	7.9e-46
k141_6040_5	K00023	3.3e-41
k141_1500_30	K00023	1.2e-40
k141_11955_25	K00023	6.3e-35
k141_8557_29	K00023	2.1e-33
k141_19856_25	K00023	8.3e-30
k141_15781_9	K00023	2.8e-27
k141_4342_9	K00023	7.4e-20
k141_19856_26	K00023	3e-18
k141_9555_13	K00023	6.8e-16
k141_6549_10	K00023	8.4e-12
k141_13038_1	K00023	1.5e-08
k141_11978_4	K00024	1.8e-70
k141_6365_36	K00024	2.2e-07
k141_9940_10	K00024	3.3e-07
k141_7370_7	K00024	1.2e-06
k141_8904_53	K00027	2.2e-128
k141_21081_5	K00027	2.1e-118
k141_15233_1	K00027	1.5e-108
k141_13675_10	K00027	8.4e-07
k141_8904_58	K00027	9.8e-07
k141_21081_5	K00029	2.5e-126
k141_8904_53	K00029	2.9e-117
k141_15233_1	K00029	5.1e-102
k141_2314_14	K00030	2.5e-52
k141_8703_39	K00030	2.9e-48
k141_2314_14	K00031	7.9e-121
k141_8703_39	K00031	3.8e-46
k141_5184_10	K00032	8.5e-131
k141_2947_3	K00032	2.6e-53
k141_3772_27	K00032	1e-51
k141_12805_5	K00032	8.4e-37
k141_2423_7	K00032	5.7e-28
k141_7902_18	K00032	1.6e-18
k141_7902_17	K00032	4.7e-07
k141_15973_1	K00033	5.4e-216
k141_25679_12	K00033	5e-23
k141_15334_5	K00033	1.8e-22
k141_14827_27	K00033	9.4e-17
k141_11126_3	K00033	1e-14
k141_11713_23	K00033	1.3e-07
k141_6549_8	K00033	2.8e-07
k141_6365_36	K00033	4.5e-07
