gene 	 KO 	 Evalue
k141_933_length_8587_cov_27.0000_3	K00001	4.2e-70
k141_8183_length_8709_cov_25.0000_4	K00001	7.3e-67
k141_9190_length_6787_cov_28.0000_5	K00001	2.2e-66
k141_933_length_8587_cov_27.0000_4	K00001	2.5e-61
k141_6519_length_2629_cov_33.0000_2	K00001	2.6e-52
k141_9369_length_1207_cov_29.0000_1	K00001	5.3e-39
k141_342_length_4250_cov_20.0000_2	K00001	5.1e-38
k141_6043_length_1478_cov_18.0000_2	K00001	8.4e-36
k141_3555_length_2898_cov_38.0000_1	K00001	9.7e-35
k141_176_length_3124_cov_20.0000_3	K00001	5.5e-31
k141_5885_length_5199_cov_33.0000_4	K00001	3.5e-29
k141_6695_length_9150_cov_36.0000_1	K00001	7.1e-11
k141_8638_length_5572_cov_23.0000_2	K00003	8.1e-126
k141_4969_length_5651_cov_21.0000_1	K00003	1.1e-65
k141_9788_length_1474_cov_11.0000_1	K00003	3.7e-25
k141_9810_length_1957_cov_27.0000_3	K00003	4.7e-12
k141_5138_length_7041_cov_38.0000_1	K00003	3.2e-08
k141_8299_length_1409_cov_12.0000_2	K00003	5.2e-08
k141_4062_length_1247_cov_26.0000_1	K00003	9.6e-06
k141_8183_length_8709_cov_25.0000_4	K00004	1e-106
k141_933_length_8587_cov_27.0000_3	K00004	4.1e-103
k141_933_length_8587_cov_27.0000_4	K00004	6.2e-102
k141_9190_length_6787_cov_28.0000_5	K00004	7.4e-102
k141_6519_length_2629_cov_33.0000_2	K00004	7.8e-23
k141_9369_length_1207_cov_29.0000_1	K00005	5.3e-23
k141_342_length_4250_cov_20.0000_2	K00005	4.1e-20
k141_176_length_3124_cov_20.0000_3	K00005	5.5e-20
k141_5885_length_5199_cov_33.0000_4	K00005	1.1e-19
k141_3555_length_2898_cov_38.0000_1	K00005	1.4e-18
k141_6043_length_1478_cov_18.0000_2	K00005	2.4e-15
k141_1767_length_2696_cov_21.0000_2	K00005	4.2e-12
k141_6695_length_9150_cov_36.0000_1	K00005	2.9e-09
k141_3619_length_1783_cov_13.0000_1	K00007	1.5e-25
k141_8183_length_8709_cov_25.0000_4	K00008	3.2e-125
k141_933_length_8587_cov_27.0000_3	K00008	5.3e-121
k141_933_length_8587_cov_27.0000_4	K00008	9.4e-117
k141_9190_length_6787_cov_28.0000_5	K00008	1.5e-114
k141_6519_length_2629_cov_33.0000_2	K00008	3.5e-25
k141_3925_length_12133_cov_27.0000_3	K00008	3.5e-06
k141_3619_length_1783_cov_13.0000_1	K00009	2.2e-147
