gene 	 KO 	 Evalue
k113_56197_length_14669_cov_7.0000_9	K00001	5.2e-41
k113_44781_length_3229_cov_7.0000_1	K00001	3.8e-39
k113_29951_length_3520_cov_7.0000_1	K00001	3.9e-36
k113_2677_length_12299_cov_11.0000_1	K00001	9.7e-21
k113_52735_length_4542_cov_7.1323_1	K00001	1.8e-06
k113_16019_length_4072_cov_12.2046_1	K00001	2.5e-06
k113_57853_length_4316_cov_5.0000_4	K00002	2.9e-59
k113_46353_length_2365_cov_6.0000_2	K00002	2e-06
k113_81170_length_5400_cov_8.0000_4	K00003	2.9e-157
k113_114998_length_40358_cov_9.9467_22	K00003	4.5e-140
k113_56197_length_14669_cov_7.0000_9	K00004	2.4e-86
k113_21008_length_13081_cov_6.0000_9	K00004	7.7e-06
k113_44781_length_3229_cov_7.0000_1	K00005	1.1e-23
k113_29951_length_3520_cov_7.0000_1	K00005	3e-19
k113_2677_length_12299_cov_11.0000_1	K00005	1.5e-11
k113_15130_length_15534_cov_7.9936_3	K00007	1.2e-45
k113_56197_length_14669_cov_7.0000_9	K00008	2.9e-100
k113_21008_length_13081_cov_6.0000_9	K00008	1.7e-06
k113_24174_length_1913_cov_9.9300_1	K00008	2.4e-06
k113_15130_length_15534_cov_7.9936_3	K00009	2.7e-08
k113_68614_length_10062_cov_21.0000_4	K00010	6.4e-48
k113_68614_length_10062_cov_21.0000_3	K00010	3.8e-14
k113_2421_length_23328_cov_10.0000_9	K00012	2.8e-06
k113_91591_length_5092_cov_7.0000_2	K00012	5.9e-06
k113_10128_length_2653_cov_8.0000_1	K00012	8.3e-06
k113_49777_length_4757_cov_6.0000_5	K00013	1.2e-178
k113_96817_length_2662_cov_6.0000_1	K00013	1.3e-10
k113_56451_length_16354_cov_7.0000_12	K00014	8.9e-93
k113_21008_length_13081_cov_6.0000_9	K00014	3.8e-07
k113_106353_length_13781_cov_8.0000_2	K00014	4.8e-07
k113_24174_length_1913_cov_9.9300_1	K00014	5.5e-07
