gene 	 KO 	 Evalue
k113_33505_length_35887_cov_14.0000_25	K00001	3.4e-34
k113_47799_length_12800_cov_14.0000_10	K00001	2.1e-32
k113_79798_length_45278_cov_14.0000_14	K00001	5.8e-08
k113_16153_length_29987_cov_13.0000_19	K00003	9.1e-08
k113_79798_length_45278_cov_14.0000_14	K00004	2.8e-09
k113_47799_length_12800_cov_14.0000_10	K00005	8.7e-27
k113_33505_length_35887_cov_14.0000_25	K00005	1.3e-13
k113_79798_length_45278_cov_14.0000_14	K00008	1e-09
k113_79798_length_45278_cov_14.0000_14	K00012	6e-06
k113_79798_length_45278_cov_14.0000_14	K00014	5.6e-07
k113_87244_length_17935_cov_13.0000_10	K00015	4.2e-11
k113_19301_length_8071_cov_17.0000_13	K00016	1.1e-130
k113_87244_length_17935_cov_13.0000_10	K00018	1.2e-09
k113_79798_length_45278_cov_14.0000_14	K00018	8.3e-08
k113_110659_length_8884_cov_15.0000_5	K00019	2.5e-60
k113_61146_length_9139_cov_12.0000_6	K00019	5.2e-58
k113_47314_length_13988_cov_12.0000_12	K00019	3.6e-39
k113_39800_length_2757_cov_9.0000_3	K00019	2.8e-30
k113_35117_length_46897_cov_12.0000_39	K00019	1.2e-13
k113_3730_length_30190_cov_13.0000_4	K00019	1.3e-06
k113_26875_length_13736_cov_13.0000_11	K00020	5.6e-06
k113_110659_length_8884_cov_15.0000_5	K00023	1.3e-92
k113_61146_length_9139_cov_12.0000_6	K00023	7.8e-79
k113_39800_length_2757_cov_9.0000_3	K00023	1.7e-34
k113_47314_length_13988_cov_12.0000_12	K00023	8.2e-30
k113_35117_length_46897_cov_12.0000_39	K00023	3.1e-19
k113_3730_length_30190_cov_13.0000_4	K00023	2.7e-06
k113_19301_length_8071_cov_17.0000_13	K00024	5.3e-101
k113_26875_length_13736_cov_13.0000_11	K00033	3.7e-06
k113_110659_length_8884_cov_15.0000_5	K00034	5e-87
k113_61146_length_9139_cov_12.0000_6	K00034	9.1e-77
k113_39800_length_2757_cov_9.0000_3	K00034	2.9e-41
k113_47314_length_13988_cov_12.0000_12	K00034	2e-39
k113_35117_length_46897_cov_12.0000_39	K00034	3.3e-29
k113_3730_length_30190_cov_13.0000_4	K00034	1.8e-06
k113_110659_length_8884_cov_15.0000_5	K00038	1.4e-71
k113_61146_length_9139_cov_12.0000_6	K00038	5.6e-68
k113_39800_length_2757_cov_9.0000_3	K00038	1.2e-39
k113_47314_length_13988_cov_12.0000_12	K00038	1.1e-33
k113_35117_length_46897_cov_12.0000_39	K00038	4e-22
k113_110659_length_8884_cov_15.0000_5	K00039	2.3e-38
k113_61146_length_9139_cov_12.0000_6	K00039	2e-36
k113_47314_length_13988_cov_12.0000_12	K00039	4e-35
k113_39800_length_2757_cov_9.0000_3	K00039	5.2e-25
k113_47799_length_12800_cov_14.0000_10	K00043	3.2e-85
k113_33505_length_35887_cov_14.0000_25	K00043	3.3e-82
k113_47799_length_12800_cov_14.0000_10	K00048	2.4e-147
k113_33505_length_35887_cov_14.0000_25	K00048	9.3e-81
k113_26875_length_13736_cov_13.0000_11	K00057	5.7e-131
k113_87244_length_17935_cov_13.0000_10	K00058	1.9e-10
k113_110659_length_8884_cov_15.0000_5	K00059	3.6e-106
k113_61146_length_9139_cov_12.0000_6	K00059	2.9e-88
k113_47314_length_13988_cov_12.0000_12	K00059	4.6e-44
k113_39800_length_2757_cov_9.0000_3	K00059	1.8e-43
k113_35117_length_46897_cov_12.0000_39	K00059	7e-32
k113_79798_length_45278_cov_14.0000_14	K00060	7.6e-10
k113_110659_length_8884_cov_15.0000_5	K00065	1.8e-82
k113_61146_length_9139_cov_12.0000_6	K00065	3e-75
k113_47314_length_13988_cov_12.0000_12	K00065	7.2e-42
k113_39800_length_2757_cov_9.0000_3	K00065	3.9e-38
k113_35117_length_46897_cov_12.0000_39	K00065	5.4e-28
k113_3730_length_30190_cov_13.0000_4	K00065	8.8e-08
k113_3730_length_30190_cov_13.0000_4	K00067	5.8e-20
k113_83277_length_59093_cov_17.3695_15	K00067	3.3e-07
k113_47314_length_13988_cov_12.0000_12	K00067	2.4e-06
k113_110659_length_8884_cov_15.0000_5	K00068	7.8e-63
k113_61146_length_9139_cov_12.0000_6	K00068	5.6e-59
k113_39800_length_2757_cov_9.0000_3	K00068	7.6e-30
k113_47314_length_13988_cov_12.0000_12	K00068	1e-23
k113_35117_length_46897_cov_12.0000_39	K00068	5.6e-12
k113_13110_length_42752_cov_12.0000_34	K00075	9.8e-108
k113_110659_length_8884_cov_15.0000_5	K00079	1e-12
k113_61146_length_9139_cov_12.0000_6	K00079	2.7e-11
k113_47314_length_13988_cov_12.0000_12	K00079	5.7e-08
k113_61146_length_9139_cov_12.0000_6	K00084	1.9e-12
k113_110659_length_8884_cov_15.0000_5	K00084	6e-11
k113_47314_length_13988_cov_12.0000_12	K00084	5.5e-08
k113_47799_length_12800_cov_14.0000_10	K00086	2.7e-122
k113_33505_length_35887_cov_14.0000_25	K00086	8.6e-97
k113_59642_length_19230_cov_14.0000_7	K00088	1.2e-19
k113_87244_length_17935_cov_13.0000_10	K00090	2e-07
k113_47799_length_12800_cov_14.0000_10	K00093	4.1e-80
k113_33505_length_35887_cov_14.0000_25	K00093	4.1e-63
k113_47799_length_12800_cov_14.0000_10	K00096	4.8e-13
k113_33505_length_35887_cov_14.0000_25	K00096	6.1e-10
k113_16153_length_29987_cov_13.0000_19	K00099	6e-156
k113_47799_length_12800_cov_14.0000_10	K00100	1.1e-74
k113_33505_length_35887_cov_14.0000_25	K00100	3.7e-66
k113_13110_length_42752_cov_12.0000_34	K00102	1.3e-08
k113_13110_length_42752_cov_12.0000_34	K00104	1.1e-14
k113_103446_length_29454_cov_11.0000_26	K00111	3e-06
k113_103446_length_29454_cov_11.0000_26	K00112	3.8e-15
k113_74057_length_7495_cov_14.0000_5	K00112	3e-09
k113_87244_length_17935_cov_13.0000_1	K00112	7e-09
k113_50034_length_16149_cov_12.0000_6	K00112	1.8e-08
k113_79798_length_45278_cov_14.0000_14	K00112	2.6e-06
k113_35117_length_46897_cov_12.0000_36	K00123	4e-34
k113_73610_length_53937_cov_16.0000_35	K00124	1.2e-08
k113_46204_length_48467_cov_12.0000_16	K00124	3.9e-08
k113_79798_length_45278_cov_14.0000_33	K00124	3.1e-06
k113_33505_length_35887_cov_14.0000_25	K00128	1.4e-28
k113_33505_length_35887_cov_14.0000_25	K00129	5.1e-15
k113_33505_length_35887_cov_14.0000_25	K00130	9.6e-21
k113_33505_length_35887_cov_14.0000_25	K00131	9.9e-16
k113_33505_length_35887_cov_14.0000_25	K00132	1.2e-183
k113_88341_length_31936_cov_13.0000_2	K00133	3.2e-138
k113_92501_length_25443_cov_15.0000_10	K00133	1.3e-11
k113_92501_length_25443_cov_15.0000_10	K00134	1.8e-181
k113_88341_length_31936_cov_13.0000_2	K00134	2.3e-08
k113_33505_length_35887_cov_14.0000_25	K00135	1.6e-24
k113_33505_length_35887_cov_14.0000_25	K00137	4.2e-07
k113_33505_length_35887_cov_14.0000_25	K00140	1.3e-09
k113_33505_length_35887_cov_14.0000_25	K00141	2.3e-12
k113_88341_length_31936_cov_13.0000_2	K00145	1.4e-21
k113_33505_length_35887_cov_14.0000_25	K00146	5.6e-18
k113_33505_length_35887_cov_14.0000_25	K00147	2.8e-21
k113_79798_length_45278_cov_14.0000_14	K00148	3.5e-06
k113_92501_length_25443_cov_15.0000_10	K00150	1.5e-43
k113_40382_length_13848_cov_12.0000_10	K00150	5.2e-09
k113_88341_length_31936_cov_13.0000_2	K00150	2e-08
k113_33505_length_35887_cov_14.0000_25	K00151	8.6e-14
k113_23936_length_9685_cov_13.0000_1	K00161	1.7e-12
k113_92501_length_25443_cov_15.0000_8	K00161	4.2e-06
k113_23936_length_9685_cov_13.0000_2	K00162	2.3e-29
k113_92501_length_25443_cov_15.0000_8	K00162	1.4e-21
k113_73610_length_53937_cov_16.0000_34	K00162	9.4e-06
k113_23936_length_9685_cov_13.0000_1	K00163	4.1e-29
k113_92501_length_25443_cov_15.0000_8	K00163	1.2e-08
k113_23936_length_9685_cov_13.0000_2	K00163	4.2e-07
k113_23936_length_9685_cov_13.0000_1	K00166	2.1e-06
k113_23936_length_9685_cov_13.0000_2	K00167	4.5e-16
k113_92501_length_25443_cov_15.0000_8	K00167	6.4e-11
