gene 	 KO 	 Evalue
k141_34518_9	K00001	2.7e-07
k141_38350_4	K00001	2.7e-06
k141_63244_14	K00001	4.7e-06
k141_38388_2	K00001	7.2e-06
k141_6047_9	K00002	3.4e-07
k141_62238_4	K00002	8.8e-07
k141_80475_12	K00003	6.8e-143
k141_29624_4	K00003	9.8e-138
k141_26700_2	K00003	8.7e-07
k141_80475_11	K00003	2.8e-06
k141_38350_4	K00004	6.4e-09
k141_6047_11	K00004	2e-08
k141_46325_2	K00004	6.9e-07
k141_34518_9	K00005	1.6e-14
k141_54496_1	K00005	2e-08
k141_63190_4	K00007	3.9e-38
k141_38350_4	K00008	1.1e-08
k141_6047_11	K00008	6.6e-08
k141_46325_2	K00008	6.1e-07
k141_38388_2	K00008	2.8e-06
k141_85669_11	K00010	1.6e-65
k141_88970_6	K00010	8e-61
k141_89525_5	K00010	6.6e-55
k141_85669_12	K00010	1e-48
k141_89525_4	K00010	4.2e-46
k141_78097_5	K00010	5.8e-46
k141_100680_4	K00010	8e-46
k141_73909_11	K00010	1.1e-45
k141_88970_3	K00010	3e-12
k141_42017_8	K00012	2.6e-66
k141_18436_5	K00012	5.8e-11
k141_38350_4	K00012	8.8e-09
k141_63244_14	K00012	5.8e-06
k141_18559_6	K00013	6.1e-192
k141_86492_3	K00014	4.2e-90
k141_493_13	K00015	2.4e-90
k141_29000_9	K00015	2.2e-58
k141_51690_2	K00015	5.5e-52
k141_49070_1	K00016	8.9e-134
k141_493_13	K00018	5e-120
k141_51690_2	K00018	4.6e-53
k141_29000_9	K00018	7.2e-49
k141_13757_13	K00019	2.9e-56
k141_76407_14	K00019	4.4e-56
k141_87962_13	K00019	3.2e-53
k141_10071_3	K00019	4.4e-50
k141_1616_4	K00019	1.9e-18
k141_1616_3	K00019	3.2e-08
k141_100680_18	K00019	4.4e-08
k141_90505_2	K00019	8.3e-08
k141_94386_5	K00020	6.1e-08
k141_46307_3	K00020	2.3e-07
k141_37020_3	K00020	3.7e-07
k141_26702_12	K00020	8.2e-07
k141_29000_9	K00020	9.7e-07
k141_25318_7	K00020	2.5e-06
k141_63244_14	K00020	5.5e-06
k141_26702_12	K00022	1.6e-75
k141_76407_14	K00023	1.7e-88
k141_13757_13	K00023	4.5e-67
k141_87962_13	K00023	1.1e-48
k141_10071_3	K00023	2.5e-32
k141_1616_4	K00023	1.9e-09
k141_100680_18	K00023	1.2e-07
k141_49070_1	K00024	1.2e-98
k141_86492_3	K00024	2.2e-07
k141_26702_12	K00024	2.1e-06
k141_63244_14	K00024	4.3e-06
k141_90220_4	K00027	1.6e-111
k141_90220_4	K00029	1.7e-64
k141_31951_22	K00030	2.2e-46
k141_31315_23	K00031	2.3e-164
k141_31951_22	K00031	1.5e-46
k141_493_13	K00032	4.1e-59
k141_29000_9	K00032	2.5e-39
k141_51690_2	K00032	8.8e-36
k141_18436_5	K00033	1.1e-07
k141_94386_5	K00033	2.6e-07
k141_26702_12	K00033	8.4e-06
k141_76407_14	K00034	9.5e-88
k141_87962_13	K00034	1.6e-69
k141_13757_13	K00034	1.9e-69
k141_10071_3	K00034	1.4e-39
k141_1616_4	K00034	5.2e-13
k141_100680_18	K00034	6.3e-09
k141_85669_11	K00035	3.4e-22
k141_88970_6	K00035	1.7e-20
k141_73909_11	K00035	1.9e-19
k141_78097_5	K00035	4.3e-19
k141_89525_4	K00035	3.9e-17
k141_100680_4	K00035	1.3e-14
k141_85669_12	K00035	1.5e-14
k141_89525_5	K00035	1.3e-13
k141_76407_14	K00038	7.3e-71
