gene 	 KO 	 Evalue
k115_53180_length_75595_cov_20.1908_23	K00001	3e-48
k115_9657_length_49757_cov_18.9884_15	K00001	3e-37
k115_35562_length_18395_cov_14.0000_14	K00001	3.2e-36
k115_8455_length_13932_cov_24.0000_1	K00001	7.5e-35
k115_10316_length_73793_cov_20.6147_34	K00001	2.8e-31
k115_46389_length_45209_cov_19.9933_5	K00001	8.8e-22
k115_23300_length_14633_cov_15.9607_9	K00001	4.2e-07
k115_23300_length_14633_cov_15.9607_13	K00002	7.5e-70
k115_19340_length_40195_cov_18.9061_21	K00003	4.1e-158
k115_37536_length_60585_cov_24.0793_42	K00003	1.7e-140
k115_53180_length_75595_cov_20.1908_23	K00004	2.1e-90
k115_39865_length_56336_cov_20.9943_6	K00004	4.4e-06
k115_16070_length_11370_cov_20.8578_4	K00004	8.7e-06
k115_41387_length_118398_cov_20.3094_37	K00004	9.9e-06
k115_35562_length_18395_cov_14.0000_14	K00005	9e-21
k115_8455_length_13932_cov_24.0000_1	K00005	1.7e-14
k115_10316_length_73793_cov_20.6147_34	K00005	8.2e-12
k115_9657_length_49757_cov_18.9884_15	K00005	1.1e-11
k115_46389_length_45209_cov_19.9933_5	K00005	1.2e-10
k115_64951_length_154876_cov_16.3321_132	K00005	5.1e-07
k115_33184_length_35424_cov_15.9932_5	K00007	2.7e-46
k115_16115_length_65896_cov_17.9917_34	K00007	7.5e-43
k115_53180_length_75595_cov_20.1908_23	K00008	9.4e-106
k115_39865_length_56336_cov_20.9943_6	K00008	9.5e-08
k115_23300_length_14633_cov_15.9607_9	K00008	6.8e-07
k115_16070_length_11370_cov_20.8578_4	K00008	5.3e-06
k115_16115_length_65896_cov_17.9917_34	K00009	3.6e-14
k115_33184_length_35424_cov_15.9932_5	K00009	7.3e-09
k115_33184_length_35424_cov_15.9932_20	K00010	6.9e-58
k115_9344_length_9565_cov_18.9486_2	K00010	3.8e-42
k115_33184_length_35424_cov_15.9932_21	K00010	3.6e-15
k115_39865_length_56336_cov_20.9943_6	K00012	1.2e-06
k115_23300_length_14633_cov_15.9607_9	K00012	2e-06
k115_57824_length_140345_cov_17.9961_79	K00012	5.8e-06
k115_22400_length_41178_cov_17.0000_4	K00012	9.7e-06
k115_40181_length_125319_cov_15.9962_8	K00013	8.4e-191
k115_24203_length_119186_cov_19.5310_12	K00014	2.4e-92
k115_26946_length_130176_cov_18.0078_41	K00014	5.8e-12
k115_41387_length_118398_cov_20.3094_37	K00014	9e-08
k115_16070_length_11370_cov_20.8578_4	K00014	1.4e-06
k115_76341_length_40721_cov_16.9937_32	K00014	2.1e-06
k115_41387_length_118398_cov_20.3094_101	K00014	3.3e-06
k115_4982_length_68904_cov_16.3653_39	K00014	4.7e-06
k115_22994_length_128704_cov_21.0000_76	K00015	3.2e-82
k115_26946_length_130176_cov_18.0078_22	K00015	8.3e-59
k115_22400_length_41178_cov_17.0000_34	K00015	1.4e-08
k115_41387_length_118398_cov_20.3094_115	K00016	3e-136
k115_4982_length_68904_cov_16.3653_39	K00016	6.5e-134
k115_22994_length_128704_cov_21.0000_76	K00018	9.6e-114
k115_26946_length_130176_cov_18.0078_22	K00018	3.4e-49
k115_22400_length_41178_cov_17.0000_34	K00018	7.3e-06
k115_41387_length_118398_cov_20.3094_108	K00019	2.7e-62
k115_11140_length_81883_cov_17.9967_52	K00019	1e-60
k115_49082_length_93790_cov_19.9968_36	K00019	1.4e-60
k115_41387_length_118398_cov_20.3094_45	K00019	2.9e-57
k115_40181_length_125319_cov_15.9962_95	K00019	8.6e-55
k115_37536_length_60585_cov_24.0793_33	K00019	3.2e-51
k115_59188_length_84588_cov_18.9964_34	K00019	3.1e-45
k115_22400_length_41178_cov_17.0000_14	K00019	6.6e-45
k115_76341_length_40721_cov_16.9937_32	K00019	2.7e-39
