gene 	 KO 	 Evalue
k141_2714_length_17739_cov_24.0000_18	K00001	1.3e-36
k141_13143_length_6396_cov_20.0000_4	K00001	3.8e-34
k141_16590_length_22581_cov_33.0000_8	K00001	8.2e-16
k141_12477_length_32686_cov_53.0000_13	K00001	8.2e-07
k141_5577_length_15776_cov_23.0000_2	K00002	3.9e-56
k141_16590_length_22581_cov_33.0000_11	K00002	1.6e-51
k141_3904_length_27968_cov_45.0000_27	K00003	2.8e-160
k141_11210_length_5375_cov_90.0000_3	K00003	1.3e-07
k141_12477_length_32686_cov_53.0000_13	K00004	1.6e-07
k141_2206_length_28274_cov_43.0000_5	K00004	1.6e-07
k141_4293_length_28687_cov_37.0000_6	K00004	2.1e-07
k141_8442_length_7010_cov_22.0000_3	K00005	1.4e-103
k141_13143_length_6396_cov_20.0000_4	K00005	8.6e-23
k141_2714_length_17739_cov_24.0000_18	K00005	4e-16
k141_16590_length_22581_cov_33.0000_8	K00005	3.9e-13
k141_283_length_12726_cov_25.0000_5	K00005	6.5e-13
k141_4293_length_28687_cov_37.0000_6	K00008	2.9e-07
k141_12477_length_32686_cov_53.0000_13	K00008	3.2e-07
k141_6762_length_7419_cov_16.0000_3	K00010	2.4e-20
k141_11210_length_5375_cov_90.0000_3	K00010	4.4e-06
k141_1094_length_1876_cov_19.0000_1	K00010	4.9e-06
k141_14506_length_6585_cov_17.0000_3	K00012	1.6e-107
k141_2206_length_28274_cov_43.0000_5	K00012	1.7e-08
k141_12477_length_32686_cov_53.0000_13	K00012	5.9e-08
k141_8439_length_20969_cov_24.0000_10	K00013	9.4e-186
k141_283_length_12726_cov_25.0000_1	K00014	7.2e-74
k141_4293_length_28687_cov_37.0000_6	K00014	7.9e-12
k141_2206_length_28274_cov_43.0000_5	K00014	4e-09
k141_12851_length_10403_cov_61.0000_7	K00014	7.2e-07
k141_12884_length_10928_cov_24.0000_11	K00014	8.3e-06
k141_628_length_36359_cov_34.0000_29	K00015	3.7e-108
k141_4706_length_13021_cov_22.0000_1	K00015	6.6e-95
k141_729_length_27500_cov_41.2036_3	K00015	2.1e-08
k141_12854_length_11512_cov_15.0000_9	K00015	1.9e-06
k141_6573_length_38795_cov_38.9883_13	K00016	1.7e-103
k141_4706_length_13021_cov_22.0000_1	K00018	4.1e-109
k141_628_length_36359_cov_34.0000_29	K00018	2.7e-78
k141_12854_length_11512_cov_15.0000_9	K00018	4.8e-07
k141_729_length_27500_cov_41.2036_3	K00018	1.4e-06
k141_17312_length_25724_cov_21.0000_9	K00019	4.9e-64
k141_1570_length_12905_cov_20.0000_3	K00019	5e-61
k141_17342_length_32156_cov_34.0000_2	K00019	6.7e-54
k141_17342_length_32156_cov_34.0000_1	K00019	3.1e-31
k141_729_length_27500_cov_41.2036_3	K00020	1.1e-12
k141_2206_length_28274_cov_43.0000_5	K00020	6.1e-10
k141_4293_length_28687_cov_37.0000_16	K00020	3e-09
k141_12477_length_32686_cov_53.0000_13	K00020	5.4e-07
k141_4293_length_28687_cov_37.0000_6	K00020	7e-07
k141_628_length_36359_cov_34.0000_29	K00020	1.3e-06
k141_4706_length_13021_cov_22.0000_1	K00020	5.8e-06
k141_17312_length_25724_cov_21.0000_9	K00023	6e-90
k141_1570_length_12905_cov_20.0000_3	K00023	1.1e-54
k141_17342_length_32156_cov_34.0000_2	K00023	2.6e-39
k141_17342_length_32156_cov_34.0000_1	K00023	6.8e-17
k141_6573_length_38795_cov_38.9883_13	K00024	2.4e-80
k141_2206_length_28274_cov_43.0000_5	K00024	1.5e-09
