gene 	 KO 	 Evalue
k141_87298_1	K00001	1.4e-37
k141_95601_5	K00001	1.9e-35
k141_5906_18	K00001	8e-35
k141_91004_2	K00001	5e-31
k141_90583_40	K00001	3.1e-22
k141_35808_15	K00001	3.3e-15
k141_2105_41	K00001	5.6e-07
k141_90503_1	K00001	7.6e-06
k141_2105_45	K00002	7.1e-70
k141_16348_19	K00003	1.5e-157
k141_65621_1	K00003	1.5e-140
k141_37552_22	K00004	4.1e-06
k141_43184_4	K00004	7.2e-06
k141_52748_52	K00004	7.8e-06
k141_95601_5	K00005	5.4e-20
k141_5906_18	K00005	2.2e-14
k141_91004_2	K00005	8.8e-12
k141_87298_1	K00005	1.4e-11
k141_90583_40	K00005	1.4e-10
k141_35808_15	K00005	3.5e-09
k141_35044_6	K00005	4.4e-07
k141_34267_30	K00007	2e-46
k141_34102_29	K00007	7.1e-43
k141_37552_22	K00008	8.7e-08
k141_90503_1	K00008	1.2e-06
k141_2105_41	K00008	1.6e-06
k141_52748_52	K00008	4.9e-06
k141_34102_29	K00009	3.4e-14
k141_34267_30	K00009	7.3e-09
k141_34267_19	K00010	2.3e-57
k141_7310_29	K00010	2.8e-43
k141_34267_18	K00010	1.6e-14
k141_90503_1	K00012	3.2e-10
k141_40630_4	K00012	7.5e-07
k141_37552_22	K00012	1.3e-06
k141_2105_41	K00012	2e-06
k141_71159_24	K00012	9.7e-06
k141_71159_8	K00013	7.9e-191
k141_64690_4	K00014	4e-92
k141_88939_22	K00014	3.2e-12
k141_43184_4	K00014	8.3e-08
k141_52748_52	K00014	1.3e-06
k141_16348_7	K00014	1.9e-06
k141_30250_29	K00014	3.8e-06
k141_48058_33	K00015	2.7e-83
k141_13620_14	K00015	3e-69
k141_45705_8	K00015	7.8e-59
k141_3910_22	K00015	5.6e-08
k141_30250_15	K00015	8.7e-07
k141_48058_33	K00018	3.1e-115
k141_13620_14	K00018	3e-63
k141_45705_8	K00018	3.2e-49
k141_27754_33	K00019	2.6e-62
k141_35808_32	K00019	8.4e-62
k141_52760_6	K00019	2.7e-57
k141_100428_11	K00019	8.1e-55
k141_65621_8	K00019	4.1e-51
k141_48466_30	K00019	2.6e-46
k141_30250_29	K00019	5e-39
k141_65621_21	K00019	2.9e-33
k141_92085_2	K00019	2e-17
k141_64690_15	K00019	1.3e-09
k141_32351_42	K00019	8.1e-06
k141_3910_22	K00020	3.6e-103
k141_100428_18	K00020	5.4e-09
k141_13620_14	K00020	1.5e-08
k141_45705_8	K00020	7.2e-08
k141_30250_15	K00020	1.3e-07
k141_2737_20	K00020	1.5e-07
k141_94015_10	K00022	4.4e-39
k141_90503_1	K00022	9.9e-11
k141_35808_32	K00023	3.8e-89
k141_52760_6	K00023	1e-77
k141_65621_8	K00023	4.7e-71
k141_27754_33	K00023	9.7e-61
k141_100428_11	K00023	5.4e-60
k141_48466_30	K00023	1.2e-58
k141_30250_29	K00023	1.6e-38
k141_65621_21	K00023	1.3e-24
k141_92085_2	K00023	2.8e-18
k141_64690_15	K00023	4.6e-08
k141_16348_30	K00027	7.6e-139
k141_16348_30	K00029	9.4e-83
k141_45705_4	K00030	7.3e-51
k141_3910_3	K00030	2.1e-07
k141_3910_3	K00031	1.3e-164
k141_45705_4	K00031	6.1e-51
k141_48058_33	K00032	3.8e-56
k141_45705_8	K00032	3.5e-36
k141_13620_14	K00032	5.3e-34
k141_3910_22	K00032	8.1e-06
k141_3910_22	K00033	4.7e-26
k141_2105_41	K00033	3.9e-06
k141_52760_6	K00034	9.6e-93
k141_35808_32	K00034	1e-87
k141_100428_11	K00034	5.1e-81
k141_48466_30	K00034	1.4e-78
k141_27754_33	K00034	6.2e-77
k141_65621_8	K00034	3.7e-74
k141_30250_29	K00034	1.9e-55
k141_65621_21	K00034	1.7e-30
k141_92085_2	K00034	1.1e-27
k141_64690_15	K00034	4.1e-11
k141_34267_19	K00035	3.3e-17
k141_7310_29	K00035	6.2e-15
k141_35808_32	K00038	6.4e-71
k141_27754_33	K00038	3.2e-69
k141_52760_6	K00038	7.1e-68
k141_100428_11	K00038	9.7e-65
k141_48466_30	K00038	1.9e-61
k141_65621_8	K00038	1.2e-56
k141_30250_29	K00038	1.3e-49
k141_65621_21	K00038	4.9e-28
k141_92085_2	K00038	1.3e-26
k141_64690_15	K00038	2.5e-07
k141_27754_33	K00039	1.5e-45
k141_52760_6	K00039	4.2e-44
k141_35808_32	K00039	5.7e-38
k141_65621_8	K00039	3.9e-36
k141_48466_30	K00039	8.4e-36
k141_100428_11	K00039	6.2e-32
k141_65621_21	K00039	1.9e-27
k141_30250_29	K00039	7.7e-26
k141_92085_2	K00039	1.4e-14
k141_34267_30	K00040	6.9e-123
k141_34102_29	K00040	1.1e-63
k141_34102_29	K00041	4.6e-188
k141_34267_30	K00041	5.1e-35
k141_3910_22	K00042	1.5e-109
k141_45705_8	K00042	4.8e-07
k141_100428_18	K00042	8.6e-07
k141_30250_15	K00042	5.4e-06
k141_95601_5	K00043	3.8e-83
k141_5906_18	K00043	3.8e-74
k141_91004_2	K00043	1.2e-65
k141_87298_1	K00043	2e-57
k141_90583_40	K00043	3.5e-54
k141_35808_15	K00043	2.1e-38
k141_34267_30	K00045	1.6e-70
k141_34102_29	K00045	1.7e-50
k141_95601_5	K00048	1.7e-171
k141_91004_2	K00048	1.6e-76
k141_90583_40	K00048	1.9e-74
k141_5906_18	K00048	3.7e-71
k141_87298_1	K00048	5.5e-57
k141_35808_15	K00048	5e-42
k141_48058_33	K00049	7.1e-32
k141_13620_14	K00049	7.2e-27
k141_45705_8	K00049	3.7e-16
k141_48058_33	K00050	2.4e-56
k141_45705_8	K00050	1.1e-36
k141_13620_14	K00050	2.6e-35
k141_45705_4	K00052	4e-155
k141_3910_3	K00052	1.6e-17
k141_2737_20	K00053	6.5e-153
k141_71159_24	K00057	8.9e-135
k141_90503_1	K00057	2.7e-07
k141_37552_22	K00057	4e-07
k141_40630_4	K00057	1.1e-06
k141_79287_7	K00057	2.5e-06
k141_94015_77	K00057	5.1e-06
k141_100428_18	K00057	7.9e-06
k141_16348_48	K00057	9.9e-06
k141_45705_8	K00058	3e-97
k141_48058_33	K00058	1.1e-94
k141_13620_14	K00058	3.3e-82
k141_30250_15	K00058	2.1e-07
k141_2737_20	K00058	1.5e-06
k141_3910_22	K00058	2.1e-06
k141_35808_32	K00059	6.8e-106
k141_52760_6	K00059	7.3e-101
k141_27754_33	K00059	7.2e-90
k141_65621_8	K00059	1.2e-88
k141_100428_11	K00059	1.4e-82
k141_48466_30	K00059	1.1e-80
k141_30250_29	K00059	3.6e-63
k141_65621_21	K00059	2.3e-39
k141_92085_2	K00059	6.6e-34
k141_64690_15	K00059	2.6e-13
k141_32351_44	K00059	8.4e-10
k141_32351_42	K00059	1.3e-06
k141_2105_41	K00060	5.8e-06
k141_2105_45	K00064	8.9e-17
k141_48466_30	K00065	3.8e-102
k141_100428_11	K00065	7.2e-90
k141_35808_32	K00065	5.7e-85
k141_52760_6	K00065	4.3e-82
k141_27754_33	K00065	2.6e-76
k141_65621_8	K00065	4.5e-72
k141_30250_29	K00065	4e-70
k141_65621_21	K00065	3.5e-34
k141_92085_2	K00065	8e-27
k141_64690_15	K00065	9.8e-14
k141_32351_44	K00065	1.9e-06
k141_32351_42	K00067	8.3e-102
k141_32351_41	K00067	1.3e-29
k141_32351_44	K00067	2.4e-23
k141_64690_15	K00067	2.7e-22
k141_48466_8	K00067	2.3e-17
k141_35808_32	K00068	2.6e-60
k141_52760_6	K00068	6.9e-60
k141_27754_33	K00068	1.8e-53
k141_100428_11	K00068	6.4e-48
k141_65621_8	K00068	8.7e-48
k141_48466_30	K00068	2e-46
k141_30250_29	K00068	3.1e-40
k141_65621_21	K00068	2.7e-22
k141_92085_2	K00068	5.6e-14
k141_32351_44	K00068	1.3e-08
k141_64690_15	K00068	2e-06
k141_94015_10	K00074	1.9e-68
k141_90503_1	K00074	3.8e-10
k141_37552_22	K00074	6.3e-07
k141_38537_100	K00074	2.8e-06
k141_79287_7	K00074	5.1e-06
k141_90583_28	K00075	2.5e-118
k141_16348_48	K00077	6.3e-67
k141_40630_4	K00077	2.2e-18
k141_40630_5	K00077	5.2e-14
k141_100428_30	K00077	1.9e-09
k141_71159_24	K00077	2.5e-09
k141_30250_15	K00077	1.5e-07
k141_79287_7	K00077	1e-06
k141_94015_77	K00077	6.8e-06
k141_7310_29	K00078	3.8e-53
k141_34267_19	K00078	1.8e-11
k141_27754_33	K00079	5.9e-16
k141_52760_6	K00079	8e-13
k141_35808_32	K00079	1.3e-11
k141_100428_11	K00079	1.3e-09
k141_48466_30	K00079	2.8e-07
k141_65621_8	K00079	5.4e-07
k141_7310_25	K00082	2.4e-44
k141_27754_33	K00084	9.3e-15
k141_52760_6	K00084	1.7e-13
k141_35808_32	K00084	8.7e-13
k141_65621_8	K00084	4e-10
k141_100428_11	K00084	2.6e-08
