gene 	 KO 	 Evalue
k113_24499_length_121859_cov_30.9966_44	K00001	1.6e-35
k113_87359_length_34488_cov_23.9478_29	K00001	2.4e-23
k113_91280_length_72593_cov_26.9966_34	K00001	5.5e-22
k113_119825_length_134807_cov_23.9933_65	K00001	1.6e-21
k113_13978_length_257998_cov_28.9985_4	K00002	3.1e-47
k113_48166_length_154203_cov_22.9570_94	K00002	1.8e-34
k113_119825_length_134807_cov_23.9933_132	K00003	1.6e-138
k113_91280_length_72593_cov_26.9966_60	K00003	2e-08
k113_42402_length_594080_cov_21.0000_65	K00003	6e-07
k113_118501_length_320102_cov_22.9981_43	K00004	4.7e-06
k113_58557_length_69191_cov_30.0000_36	K00005	3.8e-35
k113_87359_length_34488_cov_23.9478_29	K00005	1.2e-24
k113_24499_length_121859_cov_30.9966_44	K00005	8.7e-20
k113_119825_length_134807_cov_23.9933_65	K00005	1.6e-10
k113_91280_length_72593_cov_26.9966_34	K00005	7.4e-06
k113_91280_length_72593_cov_26.9966_60	K00010	7.8e-45
k113_64351_length_155330_cov_24.9957_87	K00010	5.8e-42
k113_36314_length_170308_cov_24.9891_29	K00012	8.4e-108
k113_42402_length_594080_cov_21.0000_306	K00012	4.2e-10
k113_64351_length_155330_cov_24.9957_111	K00012	1.3e-07
k113_42402_length_594080_cov_21.0000_203	K00013	8.9e-188
k113_118501_length_320102_cov_22.9981_185	K00014	5.1e-87
k113_36314_length_170308_cov_24.9891_98	K00014	5.8e-07
k113_64351_length_155330_cov_24.9957_111	K00014	6e-07
k113_87359_length_34488_cov_23.9478_32	K00014	7.4e-07
k113_42402_length_594080_cov_21.0000_300	K00014	9.1e-06
k113_13978_length_257998_cov_28.9985_147	K00015	3.9e-93
k113_64351_length_155330_cov_24.9957_107	K00015	1.2e-77
k113_118501_length_320102_cov_22.9981_223	K00015	9.4e-60
k113_42402_length_594080_cov_21.0000_300	K00015	8.1e-07
k113_13978_length_257998_cov_28.9985_147	K00018	2.7e-127
k113_64351_length_155330_cov_24.9957_107	K00018	1.2e-72
k113_118501_length_320102_cov_22.9981_223	K00018	1.6e-49
k113_42402_length_594080_cov_21.0000_277	K00018	3.8e-06
k113_58915_length_105085_cov_27.9984_41	K00019	1.2e-59
k113_64351_length_155330_cov_24.9957_57	K00019	4.7e-44
k113_36314_length_170308_cov_24.9891_15	K00019	5.6e-42
k113_42402_length_594080_cov_21.0000_197	K00019	7.4e-36
k113_58915_length_105085_cov_27.9984_4	K00019	6.5e-10
k113_42402_length_594080_cov_21.0000_306	K00020	2.2e-09
