gene 	 KO 	 Evalue
k141_3913_length_6095_cov_8.4232_6	K00001	4.9e-81
k141_748_length_4995_cov_7.0000_1	K00001	4e-73
k141_1536_length_6466_cov_9.0000_5	K00001	5.3e-65
k141_46_length_3427_cov_7.0000_2	K00001	6.4e-58
k141_1031_length_5470_cov_6.0000_3	K00001	7e-57
k141_762_length_2272_cov_8.0000_2	K00001	2.5e-55
k141_6095_length_9999_cov_9.0000_6	K00001	2.1e-52
k141_6602_length_3585_cov_13.0000_1	K00001	4e-50
k141_3549_length_2210_cov_6.0000_1	K00001	7.2e-48
k141_8625_length_1860_cov_8.0000_3	K00001	5.9e-46
k141_2785_length_1565_cov_6.0000_2	K00001	2e-45
k141_6844_length_2164_cov_7.0000_1	K00001	7.2e-45
k141_7372_length_4603_cov_8.0000_1	K00001	4.2e-41
k141_8623_length_4203_cov_9.0000_4	K00001	8.7e-37
k141_10098_length_3125_cov_6.0000_3	K00001	9e-36
k141_1282_length_1638_cov_6.0000_2	K00001	1.8e-32
k141_5512_length_3327_cov_11.0000_1	K00001	1.3e-30
k141_3207_length_9634_cov_7.0000_5	K00001	3.3e-30
k141_5167_length_3290_cov_8.0000_4	K00001	7e-29
k141_6629_length_3769_cov_9.0000_2	K00001	1e-24
k141_46_length_3427_cov_7.0000_4	K00001	2.8e-19
k141_8772_length_8879_cov_6.0000_10	K00001	2.1e-18
k141_6398_length_9088_cov_8.0000_9	K00001	1.3e-13
k141_485_length_4177_cov_10.0000_6	K00001	1.3e-11
k141_6398_length_9088_cov_8.0000_10	K00002	3.8e-65
k141_9679_length_4509_cov_10.0000_2	K00002	1.6e-55
k141_7534_length_1645_cov_5.0000_2	K00002	4.4e-37
k141_10320_length_2713_cov_7.0000_2	K00002	2.5e-30
k141_5603_length_2426_cov_6.0000_2	K00002	3.7e-09
k141_3329_length_1846_cov_7.0000_3	K00002	6.6e-08
k141_9843_length_2561_cov_6.0000_2	K00002	1.7e-07
k141_7161_length_9475_cov_8.9415_8	K00003	3.2e-56
k141_3213_length_1696_cov_6.0000_1	K00003	1.1e-30
k141_2237_length_3787_cov_6.0000_3	K00003	6e-08
k141_1536_length_6466_cov_9.0000_5	K00004	8.1e-95
k141_762_length_2272_cov_8.0000_2	K00004	2.9e-92
k141_46_length_3427_cov_7.0000_2	K00004	3e-86
k141_8625_length_1860_cov_8.0000_3	K00004	1.2e-80
k141_6844_length_2164_cov_7.0000_1	K00004	2.6e-77
