gene 	 KO 	 Evalue
k115_87553_length_39094_cov_15.9877_29	K00001	3.7e-56
k115_116739_length_37578_cov_16.9932_17	K00001	2e-45
k115_27243_length_160059_cov_19.7950_9	K00001	6.4e-37
k115_17576_length_30863_cov_17.8634_12	K00001	1.3e-15
k115_16446_length_87645_cov_18.8068_6	K00001	3.8e-06
k115_32895_length_88844_cov_17.2402_17	K00002	9.1e-08
k115_32895_length_88844_cov_17.2402_3	K00003	4.1e-117
k115_94231_length_106995_cov_16.9696_32	K00003	7.4e-07
k115_116739_length_37578_cov_16.9932_25	K00003	8.8e-06
k115_87553_length_39094_cov_15.9877_29	K00004	1.1e-84
k115_112666_length_3723_cov_17.0000_2	K00004	2.5e-07
k115_86881_length_34764_cov_17.0000_30	K00004	2.1e-06
k115_16446_length_87645_cov_18.8068_6	K00004	4.2e-06
k115_27243_length_160059_cov_19.7950_9	K00005	4.5e-20
k115_116739_length_37578_cov_16.9932_17	K00005	1.4e-13
k115_71819_length_102327_cov_18.0000_54	K00005	2.3e-12
k115_17576_length_30863_cov_17.8634_12	K00005	1.2e-10
k115_94231_length_106995_cov_16.9696_44	K00007	1.4e-21
k115_87553_length_39094_cov_15.9877_29	K00008	2.5e-83
k115_16446_length_87645_cov_18.8068_6	K00008	4.4e-08
k115_9362_length_14584_cov_17.0000_10	K00008	4e-07
k115_112666_length_3723_cov_17.0000_2	K00008	3.2e-06
k115_94231_length_106995_cov_16.9696_44	K00009	4e-136
k115_112338_length_221813_cov_18.6819_68	K00010	1.7e-52
k115_116739_length_37578_cov_16.9932_25	K00010	2.2e-47
k115_32425_length_80371_cov_16.9968_27	K00010	2e-39
k115_112338_length_221813_cov_18.6819_66	K00010	3.7e-35
k115_132499_length_66062_cov_22.9883_13	K00010	1.9e-27
k115_116739_length_37578_cov_16.9932_23	K00010	2.6e-26
k115_94231_length_106995_cov_16.9696_32	K00010	6.3e-10
k115_12740_length_59180_cov_18.6947_20	K00012	1.4e-191
k115_16446_length_87645_cov_18.8068_60	K00012	2e-06
k115_5240_length_20104_cov_15.9880_10	K00013	2.9e-171
