gene 	 KO 	 Evalue
k141_203_length_1500_cov_7.0000_2	K00001	3.8e-73
k141_2814_length_1198_cov_6.0000_1	K00001	9.4e-66
k141_4600_length_6205_cov_8.0000_5	K00001	1.7e-32
k141_5324_length_1855_cov_6.0000_3	K00001	5.4e-08
k141_1500_length_1063_cov_351.0000_1	K00003	4.3e-09
k141_2814_length_1198_cov_6.0000_1	K00004	4.8e-82
k141_203_length_1500_cov_7.0000_2	K00004	2.9e-73
k141_5786_length_6674_cov_132.0000_8	K00004	2e-06
k141_4222_length_6793_cov_215.0000_6	K00005	2.1e-15
k141_4600_length_6205_cov_8.0000_5	K00005	6.5e-06
k141_2814_length_1198_cov_6.0000_1	K00008	3.3e-84
k141_203_length_1500_cov_7.0000_2	K00008	7.4e-76
k141_2359_length_7077_cov_66.0000_4	K00012	2.6e-08
k141_5829_length_6874_cov_179.0000_1	K00012	1.3e-06
k141_4222_length_6793_cov_215.0000_7	K00014	4.2e-100
k141_5539_length_3855_cov_6.0000_2	K00016	3.4e-138
k141_5755_length_4162_cov_120.0000_3	K00018	1.6e-06
k141_4045_length_1995_cov_363.0000_2	K00019	1.1e-60
k141_4002_length_2168_cov_334.0000_3	K00019	6.5e-52
k141_5788_length_4649_cov_312.0000_4	K00019	1.9e-41
k141_2657_length_1312_cov_5.0000_1	K00019	3e-38
k141_4089_length_2357_cov_186.0000_2	K00019	2.9e-07
k141_2861_length_2064_cov_38.0000_2	K00020	3.1e-22
k141_5107_length_4090_cov_5.0000_4	K00020	5.5e-14
k141_4222_length_6793_cov_215.0000_4	K00020	4.9e-08
k141_5755_length_4162_cov_120.0000_3	K00020	8.5e-08
k141_2359_length_7077_cov_66.0000_4	K00020	8.6e-06
k141_2628_length_1556_cov_27.0000_1	K00021	2.2e-09
k141_4045_length_1995_cov_363.0000_2	K00023	3.3e-80
k141_4002_length_2168_cov_334.0000_3	K00023	2.1e-39
k141_5788_length_4649_cov_312.0000_4	K00023	3.5e-38
k141_2657_length_1312_cov_5.0000_1	K00023	2.2e-30
k141_5539_length_3855_cov_6.0000_2	K00024	1.3e-101
k141_2573_length_2928_cov_6.0000_2	K00030	1.9e-54
k141_2573_length_2928_cov_6.0000_2	K00031	2.2e-53
k141_2861_length_2064_cov_38.0000_2	K00033	2.3e-196
k141_2359_length_7077_cov_66.0000_4	K00033	5.9e-07
k141_4045_length_1995_cov_363.0000_2	K00034	5.2e-79
k141_5788_length_4649_cov_312.0000_4	K00034	1.3e-52
k141_4002_length_2168_cov_334.0000_3	K00034	1.6e-45
k141_2657_length_1312_cov_5.0000_1	K00034	3.1e-36
k141_2730_length_6508_cov_13.0000_4	K00034	6.3e-07
k141_4929_length_1345_cov_5.0000_1	K00036	3.1e-161
k141_4045_length_1995_cov_363.0000_2	K00038	1.8e-66
k141_5788_length_4649_cov_312.0000_4	K00038	1.6e-47
k141_4002_length_2168_cov_334.0000_3	K00038	2.4e-43
k141_2657_length_1312_cov_5.0000_1	K00038	1.8e-35
k141_4002_length_2168_cov_334.0000_3	K00039	3.7e-50
k141_4045_length_1995_cov_363.0000_2	K00039	1.8e-38
k141_2657_length_1312_cov_5.0000_1	K00039	1.3e-33
k141_5788_length_4649_cov_312.0000_4	K00039	2e-26
k141_2861_length_2064_cov_38.0000_2	K00042	8.8e-18
k141_5107_length_4090_cov_5.0000_4	K00042	1.6e-10
k141_4222_length_6793_cov_215.0000_4	K00042	3.5e-07
k141_2359_length_7077_cov_66.0000_4	K00042	6.6e-07
k141_5786_length_6674_cov_132.0000_4	K00042	8.4e-06
k141_4600_length_6205_cov_8.0000_5	K00043	8e-72
k141_4222_length_6793_cov_215.0000_6	K00043	5.4e-07
k141_4600_length_6205_cov_8.0000_5	K00048	2.5e-74
k141_4222_length_6793_cov_215.0000_6	K00048	1.9e-06
k141_2573_length_2928_cov_6.0000_2	K00052	3.8e-154
k141_5755_length_4162_cov_120.0000_3	K00053	2e-157
k141_2628_length_1556_cov_27.0000_1	K00054	3.8e-172
k141_2814_length_1198_cov_6.0000_1	K00055	6.4e-51
k141_203_length_1500_cov_7.0000_2	K00055	1.3e-50
k141_2359_length_7077_cov_66.0000_4	K00057	1.2e-137
k141_5107_length_4090_cov_5.0000_4	K00057	8e-06
k141_4294_length_4923_cov_199.0000_2	K00058	3.8e-07
k141_5786_length_6674_cov_132.0000_8	K00058	4.1e-06
k141_4045_length_1995_cov_363.0000_2	K00059	4.5e-96
k141_5788_length_4649_cov_312.0000_4	K00059	2e-60
k141_4002_length_2168_cov_334.0000_3	K00059	3e-54
k141_2657_length_1312_cov_5.0000_1	K00059	1.1e-45
k141_4089_length_2357_cov_186.0000_2	K00059	5.4e-10
k141_2730_length_6508_cov_13.0000_4	K00059	1.8e-09
k141_4477_length_1448_cov_101.0000_2	K00059	5.3e-07
k141_2814_length_1198_cov_6.0000_1	K00060	1.6e-69
k141_203_length_1500_cov_7.0000_2	K00060	7.2e-65
k141_4045_length_1995_cov_363.0000_2	K00065	1.4e-77
k141_5788_length_4649_cov_312.0000_4	K00065	8.7e-55
k141_4002_length_2168_cov_334.0000_3	K00065	1.6e-49
k141_2657_length_1312_cov_5.0000_1	K00065	1.3e-37
k141_4477_length_1448_cov_101.0000_2	K00065	5.8e-08
k141_2730_length_6508_cov_13.0000_4	K00065	1.8e-07
k141_4089_length_2357_cov_186.0000_2	K00065	4.2e-07
k141_4089_length_2357_cov_186.0000_2	K00067	5e-32
k141_2730_length_6508_cov_13.0000_4	K00067	8.3e-25
k141_2657_length_1312_cov_5.0000_1	K00067	3e-09
k141_4045_length_1995_cov_363.0000_2	K00068	6.7e-56
k141_4002_length_2168_cov_334.0000_3	K00068	1.3e-35
k141_2657_length_1312_cov_5.0000_1	K00068	5.7e-31
k141_5788_length_4649_cov_312.0000_4	K00068	3.6e-29
k141_5021_length_3370_cov_91.0000_2	K00074	2.2e-07
k141_2359_length_7077_cov_66.0000_4	K00074	5.1e-07
k141_3124_length_2233_cov_112.0000_3	K00075	4.6e-29
k141_5107_length_4090_cov_5.0000_4	K00077	5.7e-08
k141_2359_length_7077_cov_66.0000_4	K00077	3.6e-07
k141_5021_length_3370_cov_91.0000_2	K00077	8.1e-07
k141_4045_length_1995_cov_363.0000_2	K00079	4.4e-10
k141_4002_length_2168_cov_334.0000_3	K00079	3.1e-08
k141_4045_length_1995_cov_363.0000_2	K00084	1.9e-11
k141_4002_length_2168_cov_334.0000_3	K00084	9.6e-08
k141_2657_length_1312_cov_5.0000_1	K00084	3.4e-07
k141_4600_length_6205_cov_8.0000_5	K00086	1.7e-86
