gene 	 KO 	 Evalue
k115_23632_length_123762_cov_20.1602_50	K00001	6.1e-61
k115_88762_length_8458_cov_17.9185_3	K00001	8.8e-55
k115_37146_length_10407_cov_17.7853_2	K00001	2.1e-35
k115_3572_length_18424_cov_20.9519_17	K00001	9.3e-22
k115_92059_length_37172_cov_19.9918_5	K00002	3.2e-06
k115_101513_length_47144_cov_20.9898_28	K00002	3.8e-06
k115_84521_length_47253_cov_21.9929_38	K00003	6.1e-141
k115_81429_length_117689_cov_17.5478_81	K00003	1.9e-06
k115_88762_length_8458_cov_17.9185_3	K00004	6e-94
k115_23632_length_123762_cov_20.1602_50	K00004	1.6e-93
k115_3572_length_18424_cov_20.9519_4	K00004	3.4e-09
k115_69425_length_60254_cov_20.0306_48	K00004	2.9e-07
k115_77976_length_50651_cov_18.9719_50	K00004	5.9e-06
k115_69425_length_60254_cov_20.0306_38	K00004	6.5e-06
k115_22240_length_32873_cov_20.3591_10	K00005	4e-27
k115_37146_length_10407_cov_17.7853_2	K00005	1.6e-20
k115_3572_length_18424_cov_20.9519_17	K00005	2.7e-11
k115_56226_length_62771_cov_15.9923_43	K00005	3.3e-06
k115_8905_length_154358_cov_17.9972_15	K00007	1.8e-47
k115_23632_length_123762_cov_20.1602_55	K00007	2e-44
k115_88762_length_8458_cov_17.9185_7	K00007	3.2e-37
k115_88762_length_8458_cov_17.9185_3	K00008	1.3e-102
k115_23632_length_123762_cov_20.1602_50	K00008	8.5e-101
k115_3572_length_18424_cov_20.9519_4	K00008	5.8e-08
k115_79531_length_29669_cov_17.9333_12	K00008	2.6e-06
k115_69425_length_60254_cov_20.0306_48	K00008	3.4e-06
k115_88762_length_8458_cov_17.9185_7	K00009	7.1e-14
k115_23632_length_123762_cov_20.1602_55	K00009	6.9e-09
k115_8905_length_154358_cov_17.9972_15	K00009	5.4e-06
k115_96118_length_53809_cov_20.0308_26	K00010	1.4e-45
k115_8905_length_154358_cov_17.9972_129	K00012	9.4e-07
k115_81429_length_117689_cov_17.5478_126	K00013	6.6e-192
k115_69138_length_6597_cov_17.9161_7	K00014	3.4e-98
k115_20335_length_9371_cov_22.9620_5	K00014	1.9e-91
k115_63657_length_13294_cov_22.6540_1	K00014	6.4e-11
k115_118674_length_20686_cov_19.0000_15	K00015	1.2e-83
k115_35509_length_29490_cov_21.4976_16	K00015	1.7e-79
k115_47307_length_23342_cov_17.9369_10	K00015	1.4e-57
k115_63657_length_13294_cov_22.6540_1	K00015	7.8e-08
k115_80519_length_56508_cov_19.3135_35	K00016	4.7e-134
k115_18783_length_39915_cov_18.6389_28	K00016	4e-132
k115_35509_length_29490_cov_21.4976_16	K00018	2.1e-118
k115_118674_length_20686_cov_19.0000_15	K00018	2.5e-83
k115_47307_length_23342_cov_17.9369_10	K00018	7.7e-49
k115_63657_length_13294_cov_22.6540_1	K00018	2.8e-08
k115_23640_length_13543_cov_22.8788_6	K00019	2.6e-64
k115_77976_length_50651_cov_18.9719_25	K00019	3.4e-60
k115_60036_length_76324_cov_14.9862_65	K00019	1.2e-52
k115_63657_length_13294_cov_22.6540_4	K00019	2.4e-43
k115_54024_length_39681_cov_18.9854_4	K00019	7.5e-25
k115_81429_length_117689_cov_17.5478_96	K00019	5.4e-08
k115_23632_length_123762_cov_20.1602_81	K00019	1.1e-07
k115_118674_length_20686_cov_19.0000_15	K00020	2.4e-08
k115_50156_length_28747_cov_17.8860_8	K00020	1.5e-07
k115_47307_length_23342_cov_17.9369_10	K00020	2.6e-07
k115_118674_length_20686_cov_19.0000_17	K00020	3.5e-07
k115_31869_length_13876_cov_22.4756_6	K00020	1.2e-06
k115_31869_length_13876_cov_22.4756_6	K00022	1.4e-66
k115_23640_length_13543_cov_22.8788_6	K00023	1.2e-89
k115_77976_length_50651_cov_18.9719_25	K00023	1.2e-72
k115_60036_length_76324_cov_14.9862_65	K00023	2.6e-58
k115_63657_length_13294_cov_22.6540_4	K00023	3.1e-27
k115_54024_length_39681_cov_18.9854_4	K00023	6.1e-24
k115_81429_length_117689_cov_17.5478_96	K00023	4.8e-09
k115_23632_length_123762_cov_20.1602_81	K00023	3.4e-06
k115_80519_length_56508_cov_19.3135_35	K00024	6.4e-99
k115_18783_length_39915_cov_18.6389_28	K00024	5.1e-95
k115_60036_length_76324_cov_14.9862_28	K00024	1.7e-06
